stats_o/mean,test/success_rate,stats_o/std,stats_g/std,test/mean_Q,train/episode,train/success_rate,epoch,stats_g/mean,test/episode
0.26283073,1.0,0.030584957,0.085486166,-0.08063103,16340.0,0.95,816,0.8759622,16340.0
0.26282644,1.0,0.030586768,0.08549354,-0.07056796,16360.0,0.6,817,0.87594587,16360.0
0.26282877,1.0,0.030587766,0.08549693,-0.097443946,16380.0,0.6,818,0.87595385,16380.0
0.26283303,1.0,0.030586686,0.08549205,-0.0751145,16400.0,0.75,819,0.8759694,16400.0
0.2628335,1.0,0.030587047,0.08549729,-0.050445396,16420.0,0.65,820,0.87597036,16420.0
0.2628342,1.0,0.03058579,0.08549366,-0.054243676,16440.0,0.85,821,0.8759742,16440.0
0.26283512,1.0,0.030585775,0.08549548,-0.08672809,16460.0,0.75,822,0.875982,16460.0
0.2628289,1.0,0.030585418,0.08549712,-0.04981423,16480.0,0.75,823,0.8759606,16480.0
0.26283112,1.0,0.030585762,0.08549815,-0.052991055,16500.0,0.55,824,0.8759661,16500.0
0.26283184,1.0,0.030585755,0.0855004,-0.067666724,16520.0,0.7,825,0.8759704,16520.0
0.26283157,1.0,0.030587683,0.0855031,-0.06683408,16540.0,0.65,826,0.8759697,16540.0
0.26283053,1.0,0.030585935,0.085494496,-0.085951515,16560.0,0.7,827,0.8759666,16560.0
0.26282817,1.0,0.030587148,0.08550159,-0.07028448,16580.0,0.7,828,0.875959,16580.0
0.26282838,1.0,0.03058653,0.085499905,-0.055301744,16600.0,0.8,829,0.8759597,16600.0
0.2628277,1.0,0.030584827,0.08549309,-0.06153046,16620.0,0.7,830,0.875956,16620.0
0.2628216,1.0,0.030585483,0.085494995,-0.06559716,16640.0,0.8,831,0.8759356,16640.0
0.26281855,1.0,0.030585831,0.08549573,-0.097125486,16660.0,0.55,832,0.87592536,16660.0
0.262822,1.0,0.030584792,0.08549606,-0.06819035,16680.0,0.65,833,0.87593937,16680.0
0.2628209,1.0,0.030584147,0.08549132,-0.07332106,16700.0,0.55,834,0.87593794,16700.0
0.26282054,1.0,0.030584345,0.08549423,-0.081926994,16720.0,0.65,835,0.875937,16720.0
0.26282662,1.0,0.030583685,0.08548956,-0.052416988,16740.0,0.65,836,0.8759609,16740.0
0.26281863,1.0,0.030586338,0.085500516,-0.13511932,16760.0,0.8,837,0.87593174,16760.0
0.26281908,1.0,0.030582447,0.085485406,-0.05303995,16780.0,0.9,838,0.87593365,16780.0
0.26281714,1.0,0.030583229,0.085492305,-0.09544251,16800.0,0.7,839,0.8759256,16800.0
0.2628153,1.0,0.030585345,0.085499026,-0.09505287,16820.0,0.6,840,0.87591773,16820.0
0.26281327,1.0,0.030585557,0.08549872,-0.081809565,16840.0,0.9,841,0.87591076,16840.0
0.26281106,1.0,0.030588225,0.085505605,-0.082413,16860.0,0.65,842,0.87590694,16860.0
0.26281554,1.0,0.030587658,0.08550761,-0.06402046,16880.0,0.6,843,0.8759246,16880.0
0.2628144,1.0,0.03058952,0.08551699,-0.11099335,16900.0,0.8,844,0.8759201,16900.0
0.26281363,1.0,0.030589312,0.085514605,-0.067192696,16920.0,0.8,845,0.87591934,16920.0
0.26281515,1.0,0.030589897,0.08551612,-0.064401284,16940.0,0.65,846,0.87592334,16940.0
0.26281592,1.0,0.030586343,0.08550483,-0.0614134,16960.0,0.65,847,0.87592655,16960.0
0.26281348,1.0,0.03058735,0.085512005,-0.09593726,16980.0,0.75,848,0.87591195,16980.0
0.26281637,1.0,0.03058868,0.08551512,-0.08287628,17000.0,0.8,849,0.8759208,17000.0
0.26281923,1.0,0.030588591,0.08551604,-0.081514046,17020.0,0.9,850,0.87593156,17020.0
0.262817,1.0,0.030587709,0.085511915,-0.09702952,17040.0,0.65,851,0.87592536,17040.0
0.26281762,1.0,0.03058828,0.08551395,-0.09238727,17060.0,0.8,852,0.8759286,17060.0
0.26281604,1.0,0.030588847,0.0855153,-0.09458594,17080.0,0.9,853,0.8759222,17080.0
0.2628231,1.0,0.030590225,0.08552266,-0.0819225,17100.0,0.7,854,0.87595063,17100.0
0.26282093,1.0,0.030587802,0.0855118,-0.079984054,17120.0,0.75,855,0.8759427,17120.0
0.2628228,1.0,0.03058992,0.085520744,-0.0835004,17140.0,0.7,856,0.87594897,17140.0
0.2628252,1.0,0.03059139,0.08552455,-0.08074762,17160.0,0.75,857,0.8759573,17160.0
0.26282653,1.0,0.03059319,0.085530974,-0.078784645,17180.0,0.75,858,0.8759636,17180.0
0.26282546,1.0,0.030593414,0.08553115,-0.05999015,17200.0,0.75,859,0.87595934,17200.0
0.26282018,1.0,0.030593242,0.08553072,-0.08228111,17220.0,0.85,860,0.875941,17220.0
0.26282054,1.0,0.030594546,0.085537136,-0.115454495,17240.0,0.85,861,0.8759424,17240.0
0.26282245,1.0,0.030594423,0.085538484,-0.098769054,17260.0,0.8,862,0.87595034,17260.0
0.26282457,1.0,0.030595357,0.08554289,-0.09256828,17280.0,0.65,863,0.87595797,17280.0
0.26282156,1.0,0.03059518,0.08554384,-0.0888803,17300.0,0.7,864,0.8759458,17300.0
0.26281592,1.0,0.030596042,0.0855484,-0.11819597,17320.0,0.6,865,0.8759244,17320.0
0.26281503,1.0,0.030595595,0.0855479,-0.06672041,17340.0,0.85,866,0.8759208,17340.0
0.2628131,1.0,0.030595642,0.08554796,-0.090948984,17360.0,0.65,867,0.8759127,17360.0
0.2628141,1.0,0.030593295,0.085538186,-0.051453393,17380.0,0.85,868,0.87591416,17380.0
0.26281485,1.0,0.030593932,0.08554214,-0.08606335,17400.0,0.65,869,0.87591624,17400.0
0.2628144,1.0,0.030595291,0.085545875,-0.09214971,17420.0,0.7,870,0.87591434,17420.0
0.2628118,1.0,0.030597836,0.08555318,-0.06796359,17440.0,0.8,871,0.87590504,17440.0
0.26281434,1.0,0.030596768,0.08555018,-0.06412224,17460.0,0.7,872,0.8759139,17460.0
0.26280922,1.0,0.030595075,0.08554628,-0.05786981,17480.0,0.55,873,0.8758939,17480.0
0.26281303,1.0,0.030596357,0.085553475,-0.0665517,17500.0,0.8,874,0.87591046,17500.0
0.26281714,1.0,0.03059439,0.085544914,-0.09442316,17520.0,0.75,875,0.87592316,17520.0
0.2628161,1.0,0.030592853,0.08553901,-0.059501726,17540.0,0.7,876,0.87591726,17540.0
0.2628191,1.0,0.030592402,0.08553871,-0.08169909,17560.0,0.7,877,0.87593,17560.0
0.26281792,1.0,0.03059252,0.085540704,-0.0693324,17580.0,0.75,878,0.8759265,17580.0
0.26282015,1.0,0.030592132,0.08553964,-0.05231489,17600.0,0.75,879,0.87593746,17600.0
0.26282015,1.0,0.030590495,0.085533984,-0.08342636,17620.0,0.65,880,0.8759362,17620.0
0.2628165,1.0,0.030589039,0.085527666,-0.07901918,17640.0,0.65,881,0.8759248,17640.0
0.26281643,1.0,0.030586993,0.085521735,-0.060708314,17660.0,0.7,882,0.8759267,17660.0
0.26281396,1.0,0.030585354,0.085517935,-0.07155905,17680.0,0.85,883,0.8759177,17680.0
0.26281235,1.0,0.030586336,0.08551859,-0.06910718,17700.0,0.75,884,0.87591296,17700.0
0.26281506,1.0,0.03058593,0.085516416,-0.09013654,17720.0,0.65,885,0.8759213,17720.0
0.2628138,1.0,0.030587543,0.085524075,-0.082914546,17740.0,0.65,886,0.8759196,17740.0
0.262816,1.0,0.030587573,0.085525505,-0.044739626,17760.0,0.9,887,0.8759258,17760.0
0.26281697,1.0,0.030588273,0.085527875,-0.061023764,17780.0,0.65,888,0.8759281,17780.0
0.26281586,1.0,0.030586287,0.08552014,-0.032259017,17800.0,0.55,889,0.8759232,17800.0
0.2628177,1.0,0.03058735,0.085521676,-0.08441131,17820.0,0.65,890,0.8759298,17820.0
0.26281485,1.0,0.030587483,0.08552172,-0.045792054,17840.0,0.65,891,0.8759201,17840.0
0.2628184,1.0,0.030588144,0.085522056,-0.07058726,17860.0,0.65,892,0.8759336,17860.0
0.26281714,1.0,0.030587729,0.08552139,-0.06773233,17880.0,0.8,893,0.8759269,17880.0
0.26281184,1.0,0.030587727,0.08552077,-0.0657534,17900.0,0.65,894,0.87590665,17900.0
0.26281813,1.0,0.03058835,0.085524976,-0.078012794,17920.0,0.7,895,0.87592894,17920.0
0.26282007,1.0,0.030587995,0.0855243,-0.05181492,17940.0,0.6,896,0.87593746,17940.0
0.2628219,1.0,0.030588593,0.08552609,-0.06917431,17960.0,0.65,897,0.875946,17960.0
0.26281753,1.0,0.030588973,0.085528076,-0.0751339,17980.0,0.8,898,0.8759305,17980.0
0.26281756,1.0,0.030589286,0.08553204,-0.06471059,18000.0,0.65,899,0.87593204,18000.0
0.2628201,1.0,0.030588847,0.08552968,-0.08536954,18020.0,0.7,900,0.875942,18020.0
0.262825,1.0,0.030590763,0.08553528,-0.07711367,18040.0,0.65,901,0.8759586,18040.0
0.2628251,1.0,0.030591065,0.08553779,-0.036035143,18060.0,0.95,902,0.8759591,18060.0
0.26282525,1.0,0.030590748,0.08553535,-0.055805854,18080.0,0.7,903,0.87596065,18080.0
0.26282483,1.0,0.030593093,0.08554702,-0.079148404,18100.0,0.55,904,0.8759585,18100.0
0.26283073,1.0,0.03059324,0.085547246,-0.063724026,18120.0,0.6,905,0.8759822,18120.0
0.2628309,1.0,0.030592069,0.085543126,-0.059121154,18140.0,0.6,906,0.87598133,18140.0
0.26282826,1.0,0.03059122,0.08554143,-0.031953778,18160.0,0.85,907,0.875969,18160.0
0.2628277,1.0,0.03058987,0.08553541,-0.046924405,18180.0,0.7,908,0.8759666,18180.0
0.26282328,1.0,0.030588388,0.08553025,-0.052148152,18200.0,0.9,909,0.8759491,18200.0
0.26282024,1.0,0.030589262,0.08553067,-0.04180012,18220.0,0.8,910,0.8759351,18220.0
0.26281974,1.0,0.030588383,0.08552689,-0.035822414,18240.0,0.7,911,0.8759348,18240.0
0.26281995,1.0,0.030588588,0.08552722,-0.05538085,18260.0,0.75,912,0.8759332,18260.0
0.26282296,1.0,0.030587802,0.085523926,-0.04692511,18280.0,0.8,913,0.87594706,18280.0
0.26283184,1.0,0.030587053,0.0855211,-0.061689995,18300.0,0.8,914,0.87598085,18300.0
0.26283112,1.0,0.030586874,0.08552239,-0.068698965,18320.0,0.7,915,0.8759772,18320.0
0.26283297,1.0,0.030587602,0.085525215,-0.060565405,18340.0,0.75,916,0.8759844,18340.0
0.26283297,1.0,0.030587714,0.08552855,-0.07419196,18360.0,0.85,917,0.8759834,18360.0
0.26283193,1.0,0.030585477,0.08552148,-0.047751907,18380.0,0.85,918,0.8759799,18380.0
0.26283032,1.0,0.030585933,0.0855223,-0.07699716,18400.0,0.55,919,0.8759745,18400.0
0.26282683,1.0,0.030586636,0.08552534,-0.067131184,18420.0,0.8,920,0.8759599,18420.0
0.26282528,1.0,0.030586254,0.08552567,-0.0826176,18440.0,0.8,921,0.8759541,18440.0
0.26282793,1.0,0.030585025,0.08552277,-0.039969884,18460.0,0.75,922,0.8759653,18460.0
0.26282245,1.0,0.030585444,0.08552408,-0.061755497,18480.0,0.75,923,0.8759455,18480.0
0.26281992,1.0,0.030585269,0.08552233,-0.06326917,18500.0,0.65,924,0.8759365,18500.0
0.2628221,1.0,0.030584538,0.085519046,-0.058587354,18520.0,0.75,925,0.87594527,18520.0
0.2628205,1.0,0.030587748,0.08553237,-0.085868545,18540.0,0.7,926,0.87594295,18540.0
0.26282215,1.0,0.030585203,0.08552601,-0.06794451,18560.0,0.95,927,0.87594956,18560.0
0.2628228,1.0,0.030587632,0.08553382,-0.0885502,18580.0,0.7,928,0.8759505,18580.0
0.26282653,1.0,0.030587455,0.085532516,-0.06094411,18600.0,0.85,929,0.87596655,18600.0
0.26282483,1.0,0.030590344,0.085540734,-0.037301168,18620.0,0.75,930,0.87596035,18620.0
0.2628252,1.0,0.030590361,0.08554149,-0.044547737,18640.0,0.65,931,0.87595916,18640.0
0.26283282,1.0,0.030593252,0.08554646,-0.089308366,18660.0,0.85,932,0.87598467,18660.0
0.26283008,1.0,0.030593812,0.08554858,-0.059105296,18680.0,0.75,933,0.8759758,18680.0
0.26282647,1.0,0.03059188,0.085540675,-0.03311106,18700.0,0.95,934,0.8759637,18700.0
0.2628268,1.0,0.030592185,0.08554378,-0.06130002,18720.0,0.75,935,0.8759665,18720.0
0.26282972,1.0,0.030593123,0.085550375,-0.07031229,18740.0,0.65,936,0.8759763,18740.0
0.26283133,1.0,0.030593768,0.08555504,-0.05982591,18760.0,0.85,937,0.8759806,18760.0
0.26283097,1.0,0.030593395,0.085553735,-0.07116853,18780.0,0.7,938,0.87597895,18780.0
0.26282752,1.0,0.030595431,0.08555903,-0.06666033,18800.0,0.65,939,0.87596685,18800.0
0.26283124,1.0,0.030593345,0.08555282,-0.078494534,18820.0,0.7,940,0.8759799,18820.0
0.26283,1.0,0.030591968,0.08555001,-0.0564456,18840.0,0.55,941,0.875974,18840.0
0.26283216,1.0,0.030592438,0.08555215,-0.098208725,18860.0,0.8,942,0.8759842,18860.0
0.26282686,1.0,0.030593092,0.08555501,-0.058377914,18880.0,0.85,943,0.87596583,18880.0
0.2628328,1.0,0.030593056,0.085552536,-0.08144675,18900.0,0.8,944,0.8759877,18900.0
0.26282865,1.0,0.030594751,0.08555996,-0.05567526,18920.0,0.65,945,0.8759727,18920.0
0.26282555,1.0,0.030597579,0.08557174,-0.07760678,18940.0,0.8,946,0.87596035,18940.0
0.26282448,1.0,0.030596048,0.085566856,-0.06209283,18960.0,0.85,947,0.8759567,18960.0
0.26282376,1.0,0.030597666,0.085570134,-0.043534804,18980.0,0.75,948,0.8759522,18980.0
0.2628209,1.0,0.030598447,0.085575074,-0.064120546,19000.0,0.8,949,0.8759413,19000.0
0.26282147,1.0,0.030597458,0.08556839,-0.05644713,19020.0,0.75,950,0.87594205,19020.0
0.26282373,1.0,0.030598646,0.085575104,-0.0812615,19040.0,0.85,951,0.87595147,19040.0
0.26282707,1.0,0.030598441,0.08557429,-0.07334101,19060.0,0.75,952,0.8759633,19060.0
0.26281995,1.0,0.030598724,0.08557434,-0.06612406,19080.0,0.8,953,0.8759377,19080.0
0.26281783,1.0,0.030601997,0.08558554,-0.07546636,19100.0,0.8,954,0.8759286,19100.0
0.2628197,1.0,0.030602947,0.08558909,-0.05699132,19120.0,0.75,955,0.8759363,19120.0
0.2628174,1.0,0.030601278,0.08558612,-0.06612345,19140.0,0.7,956,0.87592363,19140.0
0.26281956,1.0,0.03059921,0.08557769,-0.04175936,19160.0,0.8,957,0.8759303,19160.0
0.26282173,1.0,0.030600797,0.08558219,-0.04998348,19180.0,0.8,958,0.8759374,19180.0
0.26281926,1.0,0.030603219,0.08559072,-0.09008923,19200.0,0.75,959,0.8759276,19200.0
0.26281804,1.0,0.030601587,0.08558684,-0.04438831,19220.0,0.75,960,0.87592363,19220.0
0.2628216,1.0,0.030602444,0.08559024,-0.0836487,19240.0,0.7,961,0.87593627,19240.0
0.26282057,1.0,0.030602688,0.08559408,-0.06551039,19260.0,0.85,962,0.87593323,19260.0
0.26282126,1.0,0.030602481,0.0855946,-0.051285155,19280.0,0.75,963,0.8759361,19280.0
0.2628213,1.0,0.030604962,0.08560056,-0.078027055,19300.0,0.95,964,0.87593627,19300.0
0.26282254,1.0,0.030602938,0.085594,-0.043004267,19320.0,0.85,965,0.8759413,19320.0
0.2628206,1.0,0.0306045,0.08559722,-0.100387014,19340.0,0.7,966,0.87593335,19340.0
0.26282144,1.0,0.03060202,0.0855872,-0.04778836,19360.0,0.7,967,0.8759381,19360.0
0.2628196,1.0,0.030600812,0.08558401,-0.06911306,19380.0,0.6,968,0.87593096,19380.0
0.26281857,1.0,0.030603003,0.08559182,-0.07961521,19400.0,0.7,969,0.8759291,19400.0
0.2628203,1.0,0.030601125,0.08558469,-0.0558167,19420.0,0.65,970,0.87593466,19420.0
0.26282048,1.0,0.03060045,0.08558426,-0.065692365,19440.0,0.55,971,0.8759363,19440.0
0.26281813,1.0,0.03060241,0.08559195,-0.10302154,19460.0,0.75,972,0.87592745,19460.0
0.26281732,1.0,0.030603135,0.08559073,-0.048734337,19480.0,0.65,973,0.87592506,19480.0
0.26281655,1.0,0.030602884,0.08558973,-0.04495164,19500.0,0.85,974,0.87592125,19500.0
0.26281515,1.0,0.03060412,0.085593104,-0.07388873,19520.0,0.75,975,0.8759176,19520.0
0.26281482,1.0,0.030602938,0.08558812,-0.04135853,19540.0,0.8,976,0.8759179,19540.0
0.2628165,1.0,0.030603033,0.085587986,-0.059394717,19560.0,0.85,977,0.87592506,19560.0
0.262812,1.0,0.030602148,0.085586585,-0.06352322,19580.0,0.8,978,0.87590885,19580.0
0.2628104,1.0,0.030599887,0.08557787,-0.051094316,19600.0,0.75,979,0.8759032,19600.0
0.26280388,1.0,0.030599827,0.0855772,-0.07018967,19620.0,0.7,980,0.87588006,19620.0
0.26280493,1.0,0.030599618,0.08557666,-0.048007406,19640.0,0.8,981,0.87588406,19640.0
0.26280832,1.0,0.030600011,0.085578114,-0.04964041,19660.0,0.75,982,0.8758981,19660.0
0.2628129,1.0,0.03059939,0.085576095,-0.050269328,19680.0,0.7,983,0.87591475,19680.0
0.2628161,1.0,0.030599136,0.08557757,-0.050060272,19700.0,0.6,984,0.8759248,19700.0
0.26280883,1.0,0.030598968,0.08558001,-0.06995208,19720.0,0.65,985,0.87589526,19720.0
0.26281,1.0,0.030599307,0.08558202,-0.06513556,19740.0,0.6,986,0.87589747,19740.0
0.26280797,1.0,0.030600388,0.08558649,-0.06630721,19760.0,0.8,987,0.87589186,19760.0
0.2628101,1.0,0.030602058,0.08559269,-0.07561993,19780.0,0.7,988,0.8759002,19780.0
0.26280746,1.0,0.03059932,0.08558058,-0.035925426,19800.0,0.85,989,0.87589115,19800.0
0.26281023,1.0,0.030600343,0.085582376,-0.106551945,19820.0,0.8,990,0.87589866,19820.0
0.2628088,1.0,0.030599665,0.08558162,-0.07300416,19840.0,0.8,991,0.87589604,19840.0
0.26281148,1.0,0.030600628,0.085587226,-0.078784175,19860.0,0.85,992,0.8759077,19860.0
0.2628091,1.0,0.030600632,0.085589856,-0.08725051,19880.0,0.65,993,0.87589836,19880.0
0.26281303,1.0,0.03060149,0.08559275,-0.10637071,19900.0,0.95,994,0.8759118,19900.0
0.2628091,1.0,0.030603731,0.085601,-0.08237544,19920.0,0.7,995,0.87589574,19920.0
0.26281157,1.0,0.030603599,0.0856004,-0.07727451,19940.0,0.9,996,0.8759046,19940.0
0.2628128,1.0,0.03060692,0.08561158,-0.06334366,19960.0,0.65,997,0.8759082,19960.0
0.26281863,1.0,0.030608084,0.08561205,-0.033386838,19980.0,0.6,998,0.87592894,19980.0
0.26281613,1.0,0.0306086,0.08561444,-0.067065984,20000.0,0.7,999,0.87592,20000.0
