test/success_rate,epoch,stats_o/mean,train/episode,stats_g/std,stats_g/mean,test/mean_Q,train/success_rate,test/episode,stats_o/std
1.0,816,0.2627416,16340.0,0.086408876,0.87541485,-0.0778867,0.85,16340.0,0.030570582
1.0,817,0.26273724,16360.0,0.08641536,0.8753977,-0.05338906,0.5,16360.0,0.0305723
1.0,818,0.26273966,16380.0,0.086417854,0.8753999,-0.066738084,0.65,16380.0,0.030573467
1.0,819,0.26274395,16400.0,0.08641548,0.8754168,-0.06300477,0.85,16400.0,0.030572644
1.0,820,0.26274434,16420.0,0.08642223,0.8754177,-0.07710516,0.8,16420.0,0.030574117
1.0,821,0.26274467,16440.0,0.08641695,0.8754232,-0.086638734,0.85,16440.0,0.030572325
1.0,822,0.26274547,16460.0,0.08641952,0.8754329,-0.07253086,0.75,16460.0,0.030573096
1.0,823,0.26273906,16480.0,0.086415105,0.8754118,-0.042911895,0.7,16480.0,0.030572707
1.0,824,0.2627409,16500.0,0.08641612,0.8754201,-0.08283496,0.5,16500.0,0.030573184
1.0,825,0.26274213,16520.0,0.08642129,0.8754237,-0.0844602,0.7,16520.0,0.030573536
1.0,826,0.26274192,16540.0,0.086420335,0.8754211,-0.05459095,0.6,16540.0,0.03057501
1.0,827,0.26274073,16560.0,0.08641217,0.87541574,-0.045394834,0.65,16560.0,0.030573016
1.0,828,0.26273793,16580.0,0.08642132,0.8754101,-0.077549905,0.65,16580.0,0.030574134
1.0,829,0.26273844,16600.0,0.08641869,0.8754154,-0.07128938,0.75,16600.0,0.03057395
1.0,830,0.262738,16620.0,0.08641239,0.8754124,-0.08420895,0.85,16620.0,0.030572295
1.0,831,0.26273197,16640.0,0.08641287,0.8753891,-0.08476249,0.7,16640.0,0.030572841
1.0,832,0.26272878,16660.0,0.08641254,0.87537956,-0.06373857,0.55,16660.0,0.03057305
1.0,833,0.2627322,16680.0,0.08641213,0.8753936,-0.07578754,0.7,16680.0,0.0305722
1.0,834,0.26273134,16700.0,0.08640931,0.8753972,-0.07378289,0.55,16700.0,0.03057147
1.0,835,0.2627309,16720.0,0.08641076,0.87539536,-0.073991284,0.7,16720.0,0.030571928
1.0,836,0.2627371,16740.0,0.08640588,0.87542087,-0.07605402,0.65,16740.0,0.030571276
1.0,837,0.2627291,16760.0,0.086420566,0.8753914,-0.12230531,0.8,16760.0,0.030574193
1.0,838,0.26273006,16780.0,0.08640648,0.8753974,-0.044784244,0.8,16780.0,0.030569807
1.0,839,0.26272863,16800.0,0.086410165,0.87539023,-0.10069839,0.8,16800.0,0.030570682
1.0,840,0.2627271,16820.0,0.086415626,0.87538314,-0.085121945,0.7,16820.0,0.030572241
1.0,841,0.2627254,16840.0,0.08641536,0.87537783,-0.06537844,0.9,16840.0,0.030572727
1.0,842,0.2627232,16860.0,0.086424164,0.87537336,-0.08982464,0.7,16860.0,0.030575091
1.0,843,0.2627279,16880.0,0.08642379,0.87539196,-0.06955169,0.65,16880.0,0.030575186
1.0,844,0.262727,16900.0,0.08643321,0.87538594,-0.08811648,0.75,16900.0,0.030577179
1.0,845,0.26272663,16920.0,0.086431615,0.8753872,-0.06469991,0.75,16920.0,0.03057631
1.0,846,0.26272804,16940.0,0.0864316,0.87539405,-0.08315011,0.7,16940.0,0.030576617
1.0,847,0.2627286,16960.0,0.086419106,0.8753968,-0.06008451,0.65,16960.0,0.030573398
1.0,848,0.26272637,16980.0,0.08642829,0.87538224,-0.08803218,0.8,16980.0,0.030574108
1.0,849,0.26272935,17000.0,0.086431764,0.875393,-0.088483796,0.7,17000.0,0.03057532
1.0,850,0.2627322,17020.0,0.086434394,0.8754026,-0.06368832,0.95,17020.0,0.03057583
1.0,851,0.26273003,17040.0,0.08643169,0.87539583,-0.05895967,0.7,17040.0,0.030574432
1.0,852,0.26273084,17060.0,0.08643371,0.8754024,-0.081366345,0.8,17060.0,0.030575339
1.0,853,0.26272994,17080.0,0.08643824,0.8753961,-0.0897762,0.9,17080.0,0.03057589
1.0,854,0.26273724,17100.0,0.08644096,0.8754242,-0.08324042,0.65,17100.0,0.030576844
1.0,855,0.2627353,17120.0,0.08642682,0.87541455,-0.05452335,0.75,17120.0,0.030573528
1.0,856,0.26273733,17140.0,0.086433075,0.87542254,-0.09019244,0.7,17140.0,0.030576322
1.0,857,0.26274022,17160.0,0.08643941,0.8754328,-0.08281721,0.65,17160.0,0.030577505
1.0,858,0.26274192,17180.0,0.0864447,0.87544054,-0.075695165,0.75,17180.0,0.030579781
1.0,859,0.26274094,17200.0,0.08644325,0.87543744,-0.07317374,0.75,17200.0,0.030579513
1.0,860,0.2627356,17220.0,0.086444445,0.8754156,-0.07114435,0.9,17220.0,0.030578962
1.0,861,0.26273638,17240.0,0.08645001,0.8754185,-0.08477091,0.85,17240.0,0.030582026
1.0,862,0.26273865,17260.0,0.08645269,0.87542677,-0.08953978,0.8,17260.0,0.030581513
1.0,863,0.26274055,17280.0,0.086459756,0.8754318,-0.080077454,0.65,17280.0,0.030583601
1.0,864,0.2627373,17300.0,0.08646149,0.8754181,-0.07499717,0.75,17300.0,0.030584171
1.0,865,0.26273125,17320.0,0.086468615,0.87539715,-0.09502742,0.6,17320.0,0.030585553
1.0,866,0.2627303,17340.0,0.086469196,0.8753969,-0.053986896,0.95,17340.0,0.030585304
1.0,867,0.26272812,17360.0,0.0864715,0.87538403,-0.07151944,0.65,17360.0,0.030585628
1.0,868,0.26272935,17380.0,0.08646057,0.87538743,-0.04620769,0.8,17380.0,0.030583937
1.0,869,0.26273,17400.0,0.086459555,0.875387,-0.07719679,0.7,17400.0,0.030584976
1.0,870,0.26272976,17420.0,0.086463116,0.8753862,-0.04771422,0.65,17420.0,0.030586034
1.0,871,0.2627266,17440.0,0.08646995,0.8753743,-0.08528845,0.8,17440.0,0.030588994
1.0,872,0.26272908,17460.0,0.086469315,0.8753837,-0.07402287,0.7,17460.0,0.030588154
1.0,873,0.26272368,17480.0,0.08646717,0.8753633,-0.0653497,0.6,17480.0,0.030586928
1.0,874,0.26272744,17500.0,0.08647379,0.8753791,-0.07982926,0.75,17500.0,0.030588597
1.0,875,0.2627316,17520.0,0.08646398,0.8753936,-0.031003851,0.75,17520.0,0.030585626
1.0,876,0.26273072,17540.0,0.086458884,0.87538844,-0.04805488,0.75,17540.0,0.030583909
1.0,877,0.26273364,17560.0,0.08646137,0.8753967,-0.06444137,0.8,17560.0,0.030582964
1.0,878,0.2627329,17580.0,0.086461715,0.87539226,-0.06817432,0.7,17580.0,0.030583173
1.0,879,0.26273504,17600.0,0.086459935,0.8754056,-0.059857618,0.75,17600.0,0.030582067
1.0,880,0.2627355,17620.0,0.08645379,0.87540793,-0.057750624,0.65,17620.0,0.030580187
1.0,881,0.26273188,17640.0,0.08644673,0.8753951,-0.04233292,0.65,17640.0,0.030578744
1.0,882,0.26273236,17660.0,0.08644088,0.8753967,-0.058998305,0.65,17660.0,0.030576682
1.0,883,0.26272982,17680.0,0.086438276,0.8753886,-0.0658083,0.85,17680.0,0.030575564
1.0,884,0.2627286,17700.0,0.08644029,0.87538385,-0.065341204,0.75,17700.0,0.030576065
1.0,885,0.26273134,17720.0,0.08643722,0.87539005,-0.081350476,0.65,17720.0,0.030575674
1.0,886,0.2627303,17740.0,0.08644394,0.87539047,-0.06628673,0.7,17740.0,0.030578485
1.0,887,0.2627327,17760.0,0.08644221,0.8753961,-0.08372138,0.9,17760.0,0.030578185
0.95,888,0.26273373,17780.0,0.08644054,0.87540144,-0.08849235,0.6,17780.0,0.03057892
1.0,889,0.26273322,17800.0,0.08642813,0.87539786,-0.052363686,0.55,17800.0,0.03057689
1.0,890,0.2627357,17820.0,0.086434074,0.87540674,-0.0845661,0.65,17820.0,0.030577451
1.0,891,0.2627329,17840.0,0.08643291,0.8753969,-0.054011077,0.7,17840.0,0.030578095
1.0,892,0.2627366,17860.0,0.086436994,0.8754113,-0.076428965,0.75,17860.0,0.030578906
1.0,893,0.26273516,17880.0,0.08643639,0.8754053,-0.07344637,0.85,17880.0,0.030578032
1.0,894,0.26273015,17900.0,0.086435445,0.87539166,-0.0955988,0.75,17900.0,0.03057707
1.0,895,0.26273638,17920.0,0.086440384,0.87541527,-0.09609826,0.75,17920.0,0.030578151
1.0,896,0.2627382,17940.0,0.08643993,0.8754236,-0.08449783,0.7,17940.0,0.03057748
1.0,897,0.2627399,17960.0,0.0864439,0.8754315,-0.06059776,0.7,17960.0,0.030578857
1.0,898,0.26273578,17980.0,0.08644954,0.87541455,-0.09319736,0.85,17980.0,0.03058007
1.0,899,0.26273578,18000.0,0.086449206,0.8754198,-0.06717948,0.8,18000.0,0.03058016
1.0,900,0.2627385,18020.0,0.08644932,0.8754277,-0.08119152,0.7,18020.0,0.0305798
1.0,901,0.26274338,18040.0,0.08644897,0.8754475,-0.09538367,0.7,18040.0,0.030580888
1.0,902,0.26274344,18060.0,0.086449884,0.8754499,-0.092308715,0.95,18060.0,0.03058092
1.0,903,0.26274377,18080.0,0.086448036,0.8754484,-0.07992743,0.7,18080.0,0.030580297
1.0,904,0.2627434,18100.0,0.086459786,0.8754522,-0.106507756,0.7,18100.0,0.030583015
1.0,905,0.26274937,18120.0,0.08646134,0.87547874,-0.0638041,0.7,18120.0,0.030583328
1.0,906,0.26274967,18140.0,0.0864578,0.87547827,-0.071193114,0.6,18140.0,0.030582434
1.0,907,0.2627471,18160.0,0.08645486,0.8754651,-0.07669673,0.8,18160.0,0.030581767
1.0,908,0.26274642,18180.0,0.086451404,0.87546253,-0.067597434,0.75,18180.0,0.030580949
1.0,909,0.26274198,18200.0,0.08644581,0.8754437,-0.07727939,0.85,18200.0,0.030579206
1.0,910,0.26273888,18220.0,0.086445756,0.8754274,-0.098496936,0.85,18220.0,0.030579466
1.0,911,0.26273865,18240.0,0.08644014,0.87542677,-0.06210018,0.7,18240.0,0.030578017
1.0,912,0.26273912,18260.0,0.08643583,0.8754272,-0.05762461,0.8,18260.0,0.030578107
1.0,913,0.26274186,18280.0,0.08643288,0.8754404,-0.07504489,0.75,18280.0,0.030577496
1.0,914,0.26275074,18300.0,0.086431295,0.8754768,-0.06882371,0.75,18300.0,0.03057732
1.0,915,0.26274988,18320.0,0.08643504,0.8754752,-0.08206476,0.75,18320.0,0.030577654
1.0,916,0.26275185,18340.0,0.08643689,0.87548155,-0.074229464,0.75,18340.0,0.030577386
1.0,917,0.26275173,18360.0,0.08644193,0.87547874,-0.083189845,0.85,18360.0,0.030577535
1.0,918,0.26275027,18380.0,0.086440034,0.87547374,-0.08199804,0.85,18380.0,0.030576145
1.0,919,0.26274854,18400.0,0.08643804,0.8754692,-0.0687086,0.65,18400.0,0.030576903
1.0,920,0.262745,18420.0,0.08644098,0.8754565,-0.07273094,0.85,18420.0,0.030577848
1.0,921,0.26274377,18440.0,0.08643975,0.8754503,-0.072159365,0.85,18440.0,0.03057729
1.0,922,0.2627465,18460.0,0.08643976,0.8754557,-0.07576181,0.85,18460.0,0.030576378
1.0,923,0.26274118,18480.0,0.08644227,0.87543553,-0.07534645,0.8,18480.0,0.030576486
1.0,924,0.26273832,18500.0,0.08643869,0.87543005,-0.05830419,0.65,18500.0,0.030576939
1.0,925,0.2627404,18520.0,0.08643662,0.87543994,-0.0559937,0.7,18520.0,0.030576307
1.0,926,0.26273876,18540.0,0.08645042,0.87543726,-0.078287326,0.7,18540.0,0.03057937
1.0,927,0.26274052,18560.0,0.086441405,0.8754434,-0.048599795,1.0,18560.0,0.030577248
1.0,928,0.26274085,18580.0,0.08645361,0.87544364,-0.092280224,0.8,18580.0,0.030580018
1.0,929,0.26274478,18600.0,0.08645502,0.87545925,-0.06762825,0.8,18600.0,0.030579722
1.0,930,0.2627434,18620.0,0.08645857,0.87545305,-0.079020925,0.8,18620.0,0.03058209
1.0,931,0.26274353,18640.0,0.086460926,0.8754514,-0.050410114,0.65,18640.0,0.030582493
1.0,932,0.2627511,18660.0,0.086469196,0.8754731,-0.07976072,0.85,18660.0,0.030585688
1.0,933,0.26274848,18680.0,0.08646812,0.87546307,-0.062241606,0.75,18680.0,0.030586207
1.0,934,0.26274475,18700.0,0.08645642,0.8754492,-0.054014303,0.9,18700.0,0.030584335
1.0,935,0.26274484,18720.0,0.086457916,0.87545425,-0.063908346,0.75,18720.0,0.0305841
1.0,936,0.2627475,18740.0,0.08646482,0.87546724,-0.10901983,0.6,18740.0,0.030584823
1.0,937,0.26274884,18760.0,0.08647072,0.8754716,-0.07499037,0.75,18760.0,0.030585777
1.0,938,0.2627483,18780.0,0.08647055,0.8754692,-0.050671864,0.75,18780.0,0.030584684
1.0,939,0.26274467,18800.0,0.08647889,0.8754534,-0.07540934,0.7,18800.0,0.030587703
1.0,940,0.2627485,18820.0,0.086472906,0.87546664,-0.0374908,0.8,18820.0,0.03058579
1.0,941,0.26274687,18840.0,0.08646915,0.8754633,-0.07183568,0.65,18840.0,0.030584242
1.0,942,0.26274908,18860.0,0.086472474,0.875477,-0.07336396,0.8,18860.0,0.030584123
1.0,943,0.26274377,18880.0,0.086474456,0.8754614,-0.07477464,0.8,18880.0,0.030584957
1.0,944,0.26274982,18900.0,0.08647362,0.8754783,-0.066162564,0.75,18900.0,0.030585054
1.0,945,0.2627455,18920.0,0.08647912,0.87546104,-0.08376135,0.6,18920.0,0.030586023
1.0,946,0.26274255,18940.0,0.08649134,0.8754471,-0.096979566,0.8,18940.0,0.030589571
1.0,947,0.26274157,18960.0,0.0864915,0.87544566,-0.051172964,0.9,18960.0,0.030588076
1.0,948,0.26274028,18980.0,0.086494714,0.87543744,-0.088811725,0.75,18980.0,0.030589715
1.0,949,0.26273718,19000.0,0.08649505,0.8754282,-0.08220654,0.75,19000.0,0.03059024
1.0,950,0.26273775,19020.0,0.08648873,0.8754289,-0.053193938,0.85,19020.0,0.030589014
1.0,951,0.2627403,19040.0,0.086495616,0.8754423,-0.09011366,0.85,19040.0,0.030589953
1.0,952,0.2627436,19060.0,0.08649725,0.87545544,-0.06255071,0.75,19060.0,0.030590381
1.0,953,0.26273638,19080.0,0.08649799,0.87543136,-0.07301638,0.8,19080.0,0.030590614
1.0,954,0.26273417,19100.0,0.08650425,0.87542063,-0.059529644,0.8,19100.0,0.030594021
1.0,955,0.26273596,19120.0,0.08651,0.87542677,-0.08254382,0.8,19120.0,0.030594772
1.0,956,0.26273316,19140.0,0.08650432,0.87541443,-0.038578235,0.7,19140.0,0.030593503
1.0,957,0.26273528,19160.0,0.08649521,0.87542456,-0.062649816,0.8,19160.0,0.030591894
1.0,958,0.26273787,19180.0,0.08649706,0.8754353,-0.05463638,0.75,19180.0,0.03059293
1.0,959,0.26273543,19200.0,0.08650436,0.8754263,-0.09014468,0.75,19200.0,0.030595297
1.0,960,0.26273432,19220.0,0.086500145,0.87542534,-0.06387604,0.75,19220.0,0.030593574
1.0,961,0.26273796,19240.0,0.0865047,0.87543696,-0.063773885,0.7,19240.0,0.03059423
1.0,962,0.26273704,19260.0,0.08650937,0.8754328,-0.08430938,0.8,19260.0,0.030594926
1.0,963,0.26273766,19280.0,0.08651314,0.8754399,-0.064400524,0.8,19280.0,0.030594606
1.0,964,0.26273763,19300.0,0.08652354,0.8754383,-0.0769334,0.85,19300.0,0.030596817
1.0,965,0.2627389,19320.0,0.086515106,0.8754434,-0.060259204,0.85,19320.0,0.030595016
1.0,966,0.26273698,19340.0,0.08652077,0.87543416,-0.08789021,0.65,19340.0,0.030596023
1.0,967,0.2627376,19360.0,0.08651084,0.8754394,-0.040410906,0.75,19360.0,0.03059319
1.0,968,0.26273566,19380.0,0.08651212,0.8754315,-0.06945218,0.65,19380.0,0.030592496
1.0,969,0.26273495,19400.0,0.08652309,0.8754309,-0.10049067,0.65,19400.0,0.030594919
1.0,970,0.26273683,19420.0,0.0865134,0.87543327,-0.046920504,0.7,19420.0,0.030593038
1.0,971,0.26273683,19440.0,0.08651372,0.8754334,-0.061437726,0.5,19440.0,0.030592253
1.0,972,0.26273432,19460.0,0.08652004,0.8754227,-0.072382204,0.8,19460.0,0.030593798
1.0,973,0.26273388,19480.0,0.08651906,0.8754185,-0.048246253,0.7,19480.0,0.030593589
1.0,974,0.26273322,19500.0,0.086517476,0.8754165,-0.042433556,0.85,19500.0,0.030592913
1.0,975,0.2627322,19520.0,0.08652156,0.8754101,-0.07582432,0.8,19520.0,0.030592952
1.0,976,0.2627317,19540.0,0.086518265,0.8754088,-0.05217638,0.75,19540.0,0.030592063
1.0,977,0.2627331,19560.0,0.086518504,0.87541556,-0.07608751,0.8,19560.0,0.030592334
1.0,978,0.26272863,19580.0,0.08651718,0.87539846,-0.07642235,0.8,19580.0,0.03059112
1.0,979,0.26272696,19600.0,0.08650736,0.8753913,-0.052342214,0.7,19600.0,0.03058837
1.0,980,0.26272047,19620.0,0.086504065,0.8753686,-0.05850462,0.8,19620.0,0.0305884
1.0,981,0.26272142,19640.0,0.08650281,0.8753729,-0.06928017,0.75,19640.0,0.030587822
1.0,982,0.2627251,19660.0,0.08650359,0.87538797,-0.08596951,0.8,19660.0,0.030588243
1.0,983,0.26272953,19680.0,0.08649757,0.8754025,-0.056724034,0.55,19680.0,0.030587886
1.0,984,0.26273233,19700.0,0.08650007,0.8754166,-0.087756895,0.65,19700.0,0.030587738
1.0,985,0.2627245,19720.0,0.08649973,0.8753896,-0.07135255,0.6,19720.0,0.030587515
1.0,986,0.26272565,19740.0,0.086503655,0.8753901,-0.090568535,0.65,19740.0,0.030587694
1.0,987,0.2627237,19760.0,0.086509,0.87538487,-0.074672274,0.7,19760.0,0.030588841
1.0,988,0.26272625,19780.0,0.0865108,0.87539655,-0.06848802,0.7,19780.0,0.030591026
1.0,989,0.26272362,19800.0,0.08650035,0.87539214,-0.040608663,0.85,19800.0,0.030588245
1.0,990,0.26272646,19820.0,0.08650137,0.8753998,-0.07864567,0.85,19820.0,0.030589318
1.0,991,0.2627251,19840.0,0.086502075,0.8753989,-0.07511689,0.7,19840.0,0.030589128
1.0,992,0.26272792,19860.0,0.086507,0.8754091,-0.10380143,0.85,19860.0,0.030590605
1.0,993,0.26272577,19880.0,0.08651007,0.87540054,-0.06894883,0.65,19880.0,0.030590657
1.0,994,0.2627297,19900.0,0.0865165,0.87541103,-0.10271766,0.85,19900.0,0.030591667
1.0,995,0.26272565,19920.0,0.086520165,0.8753949,-0.07670154,0.7,19920.0,0.030594105
1.0,996,0.2627281,19940.0,0.086522005,0.8754053,-0.0972784,0.85,19940.0,0.030593565
1.0,997,0.26272926,19960.0,0.086532146,0.8754057,-0.08080588,0.65,19960.0,0.030596126
1.0,998,0.26273504,19980.0,0.086532705,0.87542844,-0.06852007,0.6,19980.0,0.030596212
1.0,999,0.26273233,20000.0,0.086533554,0.87541837,-0.06565943,0.65,20000.0,0.030596426
