stats_o/std,stats_o/mean,epoch,train/success_rate,stats_g/std,train/episode,test/success_rate,stats_g/mean,test/mean_Q,test/episode
0.10231198,0.19369078,834,0.2,0.16507168,83500.0,0.6,0.8252373,-9.2586355,16700.0
0.10231743,0.19369273,835,0.27,0.16506195,83600.0,0.65,0.82524014,-9.138703,16720.0
0.102312915,0.19369131,836,0.19,0.16505754,83700.0,0.4,0.8252425,-11.973402,16740.0
0.102314405,0.19369996,837,0.2,0.16503857,83800.0,0.55,0.8252494,-11.084967,16760.0
0.10231664,0.19369978,838,0.25,0.1650364,83900.0,0.55,0.825242,-7.9430566,16780.0
0.1023257,0.19369908,839,0.19,0.16504171,84000.0,0.55,0.8252501,-10.271839,16800.0
0.102343015,0.1937016,840,0.27,0.16504729,84100.0,0.75,0.8252387,-8.506013,16820.0
0.10236334,0.19369671,841,0.2,0.16505961,84200.0,0.6,0.825238,-12.683433,16840.0
0.10237952,0.19369641,842,0.22,0.16506703,84300.0,0.5,0.82525545,-9.504792,16860.0
0.10237698,0.1936943,843,0.22,0.16506018,84400.0,0.4,0.82523805,-14.367632,16880.0
0.10238101,0.19369644,844,0.29,0.16506188,84500.0,0.55,0.8252484,-9.486456,16900.0
0.10240289,0.19369398,845,0.21,0.16508697,84600.0,0.7,0.8252344,-7.531896,16920.0
0.10240658,0.19368723,846,0.24,0.1650864,84700.0,0.5,0.8252253,-12.273743,16940.0
0.10240163,0.19369343,847,0.15,0.1650813,84800.0,0.55,0.8252408,-11.941756,16960.0
0.10239876,0.19369116,848,0.27,0.1650592,84900.0,0.75,0.82523566,-6.6592665,16980.0
0.10239289,0.19369239,849,0.29,0.1650454,85000.0,0.75,0.8252356,-7.646867,17000.0
0.10239396,0.19369076,850,0.25,0.16504787,85100.0,0.3,0.82523966,-14.2799225,17020.0
0.102382936,0.19368605,851,0.2,0.16503997,85200.0,0.65,0.82524204,-9.0524845,17040.0
0.10238559,0.19368622,852,0.2,0.16505566,85300.0,0.7,0.82525617,-8.343622,17060.0
0.10237523,0.19368663,853,0.19,0.16503578,85400.0,0.7,0.8252644,-11.154597,17080.0
0.102363065,0.19368716,854,0.29,0.16501197,85500.0,0.7,0.8252558,-8.803052,17100.0
0.102371015,0.19368513,855,0.3,0.16502249,85600.0,0.45,0.82523245,-13.390597,17120.0
0.10237891,0.19368432,856,0.21,0.16502215,85700.0,0.65,0.8252271,-9.2996025,17140.0
0.10239856,0.19368303,857,0.25,0.16505314,85800.0,0.65,0.82521343,-9.119983,17160.0
0.10242625,0.19367734,858,0.19,0.16508263,85900.0,0.65,0.8251898,-14.287674,17180.0
0.10244687,0.19368361,859,0.22,0.16511254,86000.0,0.6,0.82517725,-11.265478,17200.0
0.10244545,0.1936805,860,0.25,0.1650995,86100.0,0.5,0.82516986,-13.400029,17220.0
0.10248712,0.19367333,861,0.13,0.16514568,86200.0,0.45,0.8251508,-15.4505825,17240.0
0.10248444,0.19367029,862,0.25,0.16514076,86300.0,0.5,0.82514554,-17.018423,17260.0
0.10247708,0.19366997,863,0.19,0.1651419,86400.0,0.95,0.8251524,-9.162504,17280.0
0.10247884,0.19367304,864,0.25,0.16514154,86500.0,0.6,0.8251501,-12.886746,17300.0
0.102483645,0.19367196,865,0.21,0.16515888,86600.0,0.5,0.8251373,-14.175084,17320.0
0.1024887,0.19367109,866,0.24,0.16515172,86700.0,0.75,0.82512456,-11.496515,17340.0
0.102505915,0.19366562,867,0.19,0.1651715,86800.0,0.6,0.8251168,-11.080646,17360.0
0.10251055,0.1936651,868,0.28,0.16516878,86900.0,0.65,0.82512385,-11.097379,17380.0
0.10252531,0.19366069,869,0.19,0.16518272,87000.0,0.6,0.8251137,-16.184452,17400.0
0.10252473,0.1936564,870,0.17,0.16519393,87100.0,0.7,0.8251049,-9.428221,17420.0
0.102527656,0.19365393,871,0.24,0.16518962,87200.0,0.5,0.8251047,-15.763791,17440.0
0.102528445,0.19365813,872,0.19,0.16519465,87300.0,0.65,0.8250975,-15.215975,17460.0
0.10252843,0.19365467,873,0.19,0.16520339,87400.0,0.45,0.82507634,-13.710588,17480.0
0.10253885,0.19366282,874,0.25,0.16520059,87500.0,0.5,0.82508224,-14.618698,17500.0
0.10253991,0.19366226,875,0.28,0.16522908,87600.0,0.65,0.8250775,-11.999387,17520.0
0.10254968,0.19366771,876,0.18,0.16524659,87700.0,0.85,0.8250857,-10.183291,17540.0
0.102590434,0.19366345,877,0.24,0.1652699,87800.0,0.4,0.82506675,-15.503305,17560.0
0.10260637,0.193663,878,0.2,0.1652808,87900.0,0.4,0.8250877,-13.948149,17580.0
0.10261283,0.1936653,879,0.26,0.16528893,88000.0,0.6,0.8250815,-11.160898,17600.0
0.10263604,0.19366586,880,0.22,0.16532148,88100.0,0.55,0.82507235,-13.217834,17620.0
0.10264336,0.19366689,881,0.21,0.16531806,88200.0,0.5,0.8250675,-13.150604,17640.0
0.102653086,0.19366854,882,0.2,0.1653219,88300.0,0.35,0.8250738,-14.042833,17660.0
0.10265502,0.19366866,883,0.26,0.16532631,88400.0,0.55,0.8250672,-10.933353,17680.0
0.10267718,0.19367012,884,0.17,0.16532071,88500.0,0.7,0.82506675,-9.9176235,17700.0
0.10270557,0.1936739,885,0.25,0.16534214,88600.0,0.85,0.82506084,-8.304329,17720.0
0.10272803,0.19367084,886,0.2,0.16537036,88700.0,0.6,0.825041,-9.317295,17740.0
0.10274375,0.1936714,887,0.22,0.1653833,88800.0,0.75,0.8250317,-10.129738,17760.0
0.10277165,0.19366965,888,0.15,0.16541164,88900.0,0.6,0.82502455,-12.668216,17780.0
0.10277343,0.19367127,889,0.21,0.16541566,89000.0,0.7,0.8250313,-10.195039,17800.0
0.102777265,0.19366899,890,0.24,0.16542993,89100.0,0.55,0.825031,-12.372328,17820.0
0.10277627,0.19367103,891,0.19,0.16544376,89200.0,0.55,0.8250306,-12.063173,17840.0
0.10278728,0.19366616,892,0.25,0.16548191,89300.0,0.6,0.82500404,-10.940856,17860.0
0.10279844,0.1936694,893,0.17,0.1655292,89400.0,0.45,0.8250284,-10.589357,17880.0
0.10279662,0.1936695,894,0.2,0.1655261,89500.0,0.45,0.8250239,-12.576309,17900.0
0.1028055,0.19367032,895,0.25,0.16552366,89600.0,0.55,0.82501537,-9.932794,17920.0
0.10281311,0.19366902,896,0.18,0.16554521,89700.0,0.4,0.82501405,-13.466825,17940.0
0.10282108,0.19366568,897,0.22,0.1655754,89800.0,0.3,0.8250018,-10.742238,17960.0
0.10282627,0.19366558,898,0.2,0.16555975,89900.0,0.45,0.82500774,-14.509885,17980.0
0.10282749,0.19366898,899,0.18,0.16556598,90000.0,0.6,0.82502097,-13.170558,18000.0
0.1028171,0.19366936,900,0.2,0.16554382,90100.0,0.35,0.8250293,-11.849508,18020.0
0.1028206,0.19366723,901,0.1,0.16556193,90200.0,0.35,0.82502395,-12.514491,18040.0
0.10282994,0.19366156,902,0.23,0.1655618,90300.0,0.4,0.8250026,-14.689015,18060.0
0.10284173,0.1936552,903,0.23,0.16556631,90400.0,0.4,0.8249988,-15.028143,18080.0
0.1028486,0.19365288,904,0.13,0.16556934,90500.0,0.6,0.825001,-13.960399,18100.0
0.102851935,0.1936495,905,0.2,0.16557604,90600.0,0.45,0.82500154,-13.771896,18120.0
0.102844246,0.19364971,906,0.22,0.16556406,90700.0,0.45,0.82499313,-16.166767,18140.0
0.10285707,0.19364917,907,0.27,0.16555145,90800.0,0.5,0.8249917,-16.014889,18160.0
0.10288614,0.19364733,908,0.16,0.16558318,90900.0,0.3,0.8250048,-16.777187,18180.0
0.102904595,0.19364843,909,0.16,0.16559371,91000.0,0.55,0.8250129,-13.246221,18200.0
0.10291213,0.19364886,910,0.2,0.16560298,91100.0,0.35,0.8249984,-15.6988735,18220.0
0.10292723,0.19364637,911,0.2,0.16561945,91200.0,0.55,0.8249881,-10.471518,18240.0
0.10295882,0.19364016,912,0.24,0.16564286,91300.0,0.6,0.8249518,-11.225491,18260.0
0.10295899,0.19363998,913,0.16,0.16563115,91400.0,0.5,0.82496405,-12.323441,18280.0
0.102978595,0.19363798,914,0.22,0.1656553,91500.0,0.8,0.8249459,-11.436241,18300.0
0.10299066,0.19363342,915,0.18,0.16567211,91600.0,0.55,0.82492965,-13.33124,18320.0
0.1030022,0.19363034,916,0.18,0.16569658,91700.0,0.6,0.82491606,-10.907524,18340.0
0.103030786,0.19362259,917,0.07,0.16574064,91800.0,0.45,0.82488376,-13.67139,18360.0
0.103049174,0.19361582,918,0.23,0.16576587,91900.0,0.55,0.82486326,-12.280592,18380.0
0.10305843,0.19361727,919,0.18,0.16576698,92000.0,0.7,0.8248666,-13.794202,18400.0
0.103049204,0.193619,920,0.28,0.16575982,92100.0,0.55,0.82486874,-10.713633,18420.0
0.103048235,0.19361277,921,0.27,0.1657808,92200.0,0.2,0.82484746,-11.35975,18440.0
0.103058845,0.19360618,922,0.13,0.16581102,92300.0,0.4,0.82479364,-6.541336,18460.0
0.10305397,0.19359584,923,0.13,0.16583593,92400.0,0.3,0.82474023,-7.0893784,18480.0
0.10304302,0.19358605,924,0.17,0.16583659,92500.0,0.25,0.8246861,-10.402922,18500.0
0.1030284,0.19356953,925,0.06,0.16586746,92600.0,0.35,0.82461125,-8.509863,18520.0
0.103004605,0.19355492,926,0.08,0.1658742,92700.0,0.25,0.8245384,-7.651735,18540.0
0.102986604,0.19353598,927,0.03,0.16590767,92800.0,0.15,0.82446307,-7.141169,18560.0
0.10297589,0.19352001,928,0.06,0.16593908,92900.0,0.1,0.8243878,-8.0731125,18580.0
0.102979824,0.19350256,929,0.07,0.1659568,93000.0,0.1,0.8243222,-6.705632,18600.0
0.10301584,0.19348657,930,0.12,0.1660664,93100.0,0.2,0.8242371,-7.3375444,18620.0
0.103017546,0.19347495,931,0.09,0.16610456,93200.0,0.15,0.8241703,-7.495401,18640.0
0.10302478,0.19345929,932,0.1,0.166156,93300.0,0.15,0.82409525,-8.787062,18660.0
0.1030242,0.19344911,933,0.14,0.16620472,93400.0,0.2,0.8240418,-9.563789,18680.0
0.10302773,0.19343251,934,0.07,0.16626416,93500.0,0.1,0.8239799,-10.309923,18700.0
0.1030269,0.19341733,935,0.08,0.1663086,93600.0,0.2,0.8239186,-11.2540455,18720.0
0.10303193,0.19340092,936,0.09,0.1663792,93700.0,0.15,0.8238426,-12.368732,18740.0
0.10302915,0.19338678,937,0.13,0.16644,93800.0,0.1,0.8237734,-12.36429,18760.0
0.10304008,0.19337493,938,0.11,0.16651113,93900.0,0.3,0.8237033,-10.387407,18780.0
0.10306354,0.19335952,939,0.04,0.16658837,94000.0,0.2,0.823631,-15.004422,18800.0
0.1030675,0.19334644,940,0.09,0.1666251,94100.0,0.25,0.82357216,-12.909697,18820.0
0.1030989,0.19334042,941,0.05,0.16669704,94200.0,0.3,0.82352495,-15.473783,18840.0
0.103122145,0.19333515,942,0.1,0.16674912,94300.0,0.25,0.82349277,-15.314148,18860.0
0.1031273,0.19333324,943,0.13,0.1667854,94400.0,0.4,0.8234784,-14.419088,18880.0
0.10313091,0.19333068,944,0.18,0.16681856,94500.0,0.3,0.82346374,-19.508993,18900.0
0.10315664,0.19332758,945,0.07,0.16688766,94600.0,0.15,0.8234315,-19.991074,18920.0
0.10319513,0.19332707,946,0.15,0.16693765,94700.0,0.3,0.82341576,-16.638943,18940.0
0.10323367,0.19332585,947,0.12,0.16697812,94800.0,0.2,0.82340914,-16.224611,18960.0
0.103240155,0.19332694,948,0.15,0.16701071,94900.0,0.45,0.82339525,-11.629625,18980.0
0.10324869,0.19332895,949,0.12,0.1670294,95000.0,0.35,0.8233896,-19.953064,19000.0
0.10324509,0.19332734,950,0.15,0.16703556,95100.0,0.1,0.8233803,-17.56305,19020.0
0.103246644,0.19332905,951,0.13,0.1670426,95200.0,0.4,0.8233972,-15.644318,19040.0
0.103263766,0.19332291,952,0.21,0.16708165,95300.0,0.25,0.82337505,-18.801895,19060.0
0.10327727,0.19332394,953,0.2,0.16710536,95400.0,0.4,0.823369,-10.801669,19080.0
0.10326722,0.19332442,954,0.22,0.16710402,95500.0,0.6,0.8233891,-12.744287,19100.0
0.10328994,0.19332284,955,0.14,0.16709387,95600.0,0.45,0.8233878,-9.946051,19120.0
0.1032801,0.19332638,956,0.18,0.16709463,95700.0,0.35,0.823404,-15.849141,19140.0
0.10328536,0.19332851,957,0.16,0.16709846,95800.0,0.35,0.82341814,-14.565559,19160.0
0.10328928,0.19333097,958,0.16,0.1670988,95900.0,0.4,0.8234187,-13.756803,19180.0
0.10331123,0.19332784,959,0.18,0.16712832,96000.0,0.15,0.82339907,-18.750921,19200.0
0.10331427,0.19332966,960,0.21,0.16713239,96100.0,0.55,0.8234155,-10.443193,19220.0
0.103335865,0.19332956,961,0.2,0.16714166,96200.0,0.4,0.82340884,-17.41772,19240.0
0.10333732,0.19333065,962,0.2,0.16714124,96300.0,0.4,0.82343507,-11.662654,19260.0
0.10333118,0.1933318,963,0.2,0.16712357,96400.0,0.45,0.8234399,-13.044922,19280.0
0.103351906,0.19333567,964,0.2,0.16715103,96500.0,0.5,0.8234511,-13.055997,19300.0
0.10336679,0.19333859,965,0.2,0.16714881,96600.0,0.4,0.82345986,-16.238796,19320.0
0.10337122,0.19333658,966,0.17,0.16714092,96700.0,0.5,0.8234703,-13.613126,19340.0
0.10338241,0.19333287,967,0.15,0.1671509,96800.0,0.5,0.8234775,-13.878079,19360.0
0.103387766,0.1933338,968,0.21,0.16717596,96900.0,0.55,0.8234685,-11.711313,19380.0
0.1033973,0.19333178,969,0.15,0.16719471,97000.0,0.35,0.82346267,-13.658152,19400.0
0.10339503,0.1933322,970,0.24,0.16718645,97100.0,0.6,0.82346267,-12.060894,19420.0
0.103407204,0.19332974,971,0.13,0.1672362,97200.0,0.5,0.8234742,-14.405916,19440.0
0.1034169,0.19333445,972,0.21,0.16726197,97300.0,0.45,0.82349056,-12.989995,19460.0
0.10344628,0.19333594,973,0.15,0.1673099,97400.0,0.4,0.8234933,-18.04735,19480.0
0.10344134,0.19333994,974,0.22,0.1672982,97500.0,0.55,0.82349366,-13.827886,19500.0
0.103439786,0.19334196,975,0.21,0.16728167,97600.0,0.35,0.8234961,-17.13674,19520.0
0.10346556,0.19334622,976,0.24,0.16730694,97700.0,0.6,0.82351524,-12.857079,19540.0
0.10348135,0.19334644,977,0.19,0.16734107,97800.0,0.35,0.82350516,-16.010717,19560.0
0.103496924,0.19334935,978,0.22,0.16735172,97900.0,0.5,0.82351893,-13.836128,19580.0
0.103497975,0.19335152,979,0.14,0.16735686,98000.0,0.35,0.82352597,-14.653891,19600.0
0.10350343,0.1933512,980,0.25,0.16735469,98100.0,0.35,0.82351464,-12.640371,19620.0
0.10351323,0.19335508,981,0.23,0.16734938,98200.0,0.55,0.82350856,-9.773258,19640.0
0.103534214,0.19335619,982,0.16,0.16738153,98300.0,0.4,0.8234935,-13.313713,19660.0
0.10355707,0.19335562,983,0.23,0.16739391,98400.0,0.7,0.823479,-10.479844,19680.0
0.10356471,0.19335221,984,0.19,0.16738708,98500.0,0.3,0.8234773,-11.115187,19700.0
0.10356654,0.19334589,985,0.19,0.16740565,98600.0,0.4,0.8234556,-11.910601,19720.0
0.10356902,0.19333792,986,0.2,0.16741014,98700.0,0.35,0.8234423,-11.042818,19740.0
0.10358647,0.19333272,987,0.13,0.16742124,98800.0,0.3,0.82342154,-11.952238,19760.0
0.10361733,0.19331829,988,0.17,0.16747357,98900.0,0.3,0.8233896,-9.064968,19780.0
0.10362139,0.19331242,989,0.22,0.16747923,99000.0,0.25,0.8233891,-9.938796,19800.0
0.103625506,0.19330856,990,0.1,0.16748743,99100.0,0.3,0.8233765,-11.760133,19820.0
0.10361715,0.19330657,991,0.15,0.16749479,99200.0,0.35,0.82337785,-11.542272,19840.0
0.10362772,0.19329746,992,0.16,0.16750352,99300.0,0.2,0.82336813,-14.968091,19860.0
0.103630036,0.19329077,993,0.17,0.1675015,99400.0,0.3,0.82336664,-13.01745,19880.0
0.1036485,0.19329001,994,0.12,0.16750968,99500.0,0.4,0.82336587,-14.290334,19900.0
0.10365851,0.19328943,995,0.1,0.16756265,99600.0,0.45,0.8233648,-9.755586,19920.0
0.103674345,0.19328576,996,0.17,0.16758175,99700.0,0.3,0.8233616,-13.866226,19940.0
0.103686266,0.19328374,997,0.18,0.16760029,99800.0,0.4,0.82335734,-11.618708,19960.0
0.1036953,0.19328083,998,0.15,0.16760771,99900.0,0.3,0.8233611,-15.151468,19980.0
0.10369481,0.19327472,999,0.16,0.16761498,100000.0,0.55,0.82336074,-10.617392,20000.0
