train/success_rate,epoch,stats_g/mean,test/mean_Q,stats_o/std,stats_o/mean,stats_g/std,test/success_rate,test/episode,train/episode
0.05,831,0.8509779,-37.34919,0.08145895,0.17805082,0.11955174,0.05,16640.0,83200.0
0.05,832,0.85097384,-38.479626,0.081458636,0.178058,0.119549565,0.0,16660.0,83300.0
0.06,833,0.8509596,-37.493446,0.08146256,0.17806427,0.11954069,0.05,16680.0,83400.0
0.06,834,0.85095316,-35.197502,0.08145748,0.1780695,0.11954638,0.0,16700.0,83500.0
0.06,835,0.850954,-36.214825,0.08146413,0.17807475,0.119550936,0.1,16720.0,83600.0
0.06,836,0.8509595,-35.259315,0.0814729,0.1780709,0.11954876,0.15,16740.0,83700.0
0.09,837,0.8509585,-33.41782,0.08149041,0.1780769,0.119545184,0.05,16760.0,83800.0
0.04,838,0.85096556,-33.32292,0.08150132,0.17808169,0.11955107,0.15,16780.0,83900.0
0.05,839,0.85096246,-37.92041,0.081518106,0.17808838,0.11954606,0.05,16800.0,84000.0
0.02,840,0.85095054,-34.49253,0.0815312,0.17809434,0.11954131,0.0,16820.0,84100.0
0.02,841,0.8509527,-37.026134,0.08154943,0.17810011,0.119540475,0.05,16840.0,84200.0
0.03,842,0.85096765,-25.517061,0.0815525,0.1781063,0.11954328,0.25,16860.0,84300.0
0.06,843,0.8509503,-34.681343,0.08155418,0.17810935,0.119541496,0.05,16880.0,84400.0
0.09,844,0.8509547,-26.60756,0.08156539,0.17811602,0.11954389,0.1,16900.0,84500.0
0.02,845,0.85094804,-30.220942,0.081570804,0.1781171,0.11955014,0.1,16920.0,84600.0
0.05,846,0.8509385,-31.26527,0.08157264,0.17811485,0.11955219,0.0,16940.0,84700.0
0.07,847,0.85093164,-34.193443,0.08157383,0.17812376,0.11954891,0.1,16960.0,84800.0
0.03,848,0.8509218,-32.776188,0.08157886,0.17812674,0.1195439,0.0,16980.0,84900.0
0.05,849,0.85091716,-31.263641,0.0816011,0.17813013,0.11954137,0.1,17000.0,85000.0
0.03,850,0.8509292,-37.120007,0.08159977,0.17813322,0.119533546,0.05,17020.0,85100.0
0.07,851,0.8509341,-32.59197,0.08161961,0.178136,0.11953477,0.1,17040.0,85200.0
0.06,852,0.85093236,-30.276966,0.08162484,0.17813839,0.119535975,0.1,17060.0,85300.0
0.08,853,0.850935,-29.202856,0.081626184,0.17814393,0.11953503,0.25,17080.0,85400.0
0.07,854,0.85092616,-32.45263,0.08163261,0.17814957,0.11953124,0.1,17100.0,85500.0
0.04,855,0.8509086,-32.829765,0.0816465,0.17815258,0.11952958,0.0,17120.0,85600.0
0.04,856,0.8509181,-31.048656,0.08165373,0.17815863,0.11952651,0.1,17140.0,85700.0
0.06,857,0.85091156,-29.091742,0.08166515,0.17815858,0.11952322,0.2,17160.0,85800.0
0.02,858,0.8509217,-35.484528,0.08168456,0.17816457,0.11952731,0.1,17180.0,85900.0
0.06,859,0.8509181,-35.9334,0.08169805,0.17816977,0.11952382,0.1,17200.0,86000.0
0.04,860,0.85090894,-33.82052,0.081708774,0.17817622,0.1195175,0.15,17220.0,86100.0
0.05,861,0.8509195,-39.96868,0.081730716,0.17818357,0.11951846,0.0,17240.0,86200.0
0.07,862,0.8509179,-32.44192,0.081738956,0.17818797,0.11951376,0.1,17260.0,86300.0
0.03,863,0.85092235,-34.220818,0.0817472,0.17819384,0.119509004,0.05,17280.0,86400.0
0.03,864,0.85092646,-32.468697,0.081769034,0.17819692,0.11950508,0.05,17300.0,86500.0
0.06,865,0.8509186,-33.119114,0.08178118,0.17820379,0.11949619,0.1,17320.0,86600.0
0.05,866,0.8509109,-30.045527,0.081810445,0.17820738,0.11949808,0.1,17340.0,86700.0
0.05,867,0.85091835,-33.793556,0.0818254,0.17821006,0.11950401,0.0,17360.0,86800.0
0.04,868,0.85093147,-33.993553,0.081835486,0.1782161,0.11950705,0.05,17380.0,86900.0
0.07,869,0.85092884,-33.9372,0.08184907,0.17821126,0.11950212,0.0,17400.0,87000.0
0.04,870,0.8509371,-34.98498,0.08186414,0.17821555,0.11950865,0.1,17420.0,87100.0
0.04,871,0.8509312,-33.02039,0.081866175,0.1782213,0.119507134,0.1,17440.0,87200.0
0.02,872,0.8509362,-35.546196,0.081895486,0.17822757,0.11950847,0.1,17460.0,87300.0
0.05,873,0.8509228,-36.269653,0.08189736,0.17823409,0.11950188,0.05,17480.0,87400.0
0.08,874,0.85091996,-34.369408,0.08191503,0.1782445,0.11949524,0.05,17500.0,87500.0
0.01,875,0.8509281,-31.529556,0.08192243,0.17825371,0.1194914,0.1,17520.0,87600.0
0.03,876,0.8509338,-30.064035,0.08193397,0.17825836,0.11949506,0.05,17540.0,87700.0
0.09,877,0.8509198,-34.5231,0.08193206,0.17826651,0.11948558,0.05,17560.0,87800.0
0.05,878,0.85093737,-33.352234,0.08194814,0.1782728,0.11948495,0.05,17580.0,87900.0
0.04,879,0.8509334,-31.287735,0.08196731,0.17827614,0.11948503,0.15,17600.0,88000.0
0.09,880,0.8509403,-34.44843,0.08196653,0.17828251,0.11948896,0.05,17620.0,88100.0
0.09,881,0.85091925,-34.05232,0.08197668,0.17829293,0.1194911,0.2,17640.0,88200.0
0.11,882,0.8509299,-36.36011,0.08198166,0.17829725,0.11949038,0.05,17660.0,88300.0
0.09,883,0.85092235,-31.93983,0.08197869,0.17830494,0.11949394,0.1,17680.0,88400.0
0.05,884,0.8509283,-36.097973,0.08199753,0.17831464,0.11949038,0.1,17700.0,88500.0
0.05,885,0.8509175,-34.28031,0.08200696,0.17832452,0.11948202,0.1,17720.0,88600.0
0.11,886,0.85090536,-31.68868,0.08201293,0.17833401,0.119475216,0.15,17740.0,88700.0
0.06,887,0.8509032,-30.345434,0.08201768,0.17834315,0.11946985,0.2,17760.0,88800.0
0.05,888,0.8509019,-28.527912,0.08203935,0.1783525,0.11947044,0.15,17780.0,88900.0
0.05,889,0.8509086,-36.36898,0.08205505,0.17835796,0.11947457,0.2,17800.0,89000.0
0.09,890,0.850905,-31.685617,0.08206889,0.17836633,0.11947734,0.15,17820.0,89100.0
0.08,891,0.8509012,-34.424576,0.082081705,0.1783689,0.11947298,0.15,17840.0,89200.0
0.02,892,0.85088795,-36.660908,0.08209604,0.17837518,0.11947298,0.0,17860.0,89300.0
0.06,893,0.8509059,-29.89751,0.08212349,0.17837709,0.11947748,0.25,17880.0,89400.0
0.09,894,0.8509019,-31.169819,0.08213067,0.17838629,0.11947895,0.2,17900.0,89500.0
0.06,895,0.8508776,-26.185894,0.082152605,0.17839375,0.11947233,0.1,17920.0,89600.0
0.04,896,0.85087293,-35.73358,0.08216868,0.17839985,0.119471945,0.05,17940.0,89700.0
0.12,897,0.850873,-28.73197,0.08219948,0.17840928,0.11947248,0.1,17960.0,89800.0
0.05,898,0.8508816,-33.80703,0.082234584,0.17841221,0.119470835,0.0,17980.0,89900.0
0.02,899,0.8508864,-32.21166,0.08226249,0.17841978,0.11946819,0.1,18000.0,90000.0
0.09,900,0.8508937,-29.461742,0.082284525,0.17842695,0.11946707,0.15,18020.0,90100.0
0.1,901,0.8508988,-33.59066,0.08230483,0.17843439,0.11946563,0.2,18040.0,90200.0
0.1,902,0.85087824,-31.385666,0.08232116,0.17843731,0.11946771,0.2,18060.0,90300.0
0.03,903,0.85087925,-28.180393,0.08234331,0.17843674,0.11947388,0.2,18080.0,90400.0
0.04,904,0.85088056,-28.89848,0.08236576,0.17844358,0.11946557,0.05,18100.0,90500.0
0.06,905,0.850889,-29.77627,0.08237453,0.17844902,0.1194629,0.05,18120.0,90600.0
0.11,906,0.85087866,-27.193243,0.08238722,0.17845269,0.11945674,0.25,18140.0,90700.0
0.08,907,0.850878,-30.1957,0.08241851,0.17846155,0.119452775,0.1,18160.0,90800.0
0.06,908,0.8508968,-32.678627,0.082419306,0.17846732,0.11944882,0.15,18180.0,90900.0
0.06,909,0.8509047,-29.440723,0.0824347,0.17847121,0.11943885,0.15,18200.0,91000.0
0.09,910,0.8509074,-30.920248,0.08245522,0.17847006,0.11944685,0.1,18220.0,91100.0
0.07,911,0.8509131,-27.859867,0.08246578,0.17847216,0.11944216,0.1,18240.0,91200.0
0.06,912,0.85089225,-28.665766,0.08248606,0.178476,0.1194413,0.25,18260.0,91300.0
0.01,913,0.85090446,-33.865936,0.082492545,0.17848553,0.11944181,0.05,18280.0,91400.0
0.11,914,0.85090035,-31.473362,0.082498044,0.1784926,0.11944256,0.1,18300.0,91500.0
0.07,915,0.8509013,-32.112225,0.0825208,0.17850336,0.11944339,0.1,18320.0,91600.0
0.05,916,0.8508909,-28.258554,0.0825351,0.17851129,0.119443305,0.15,18340.0,91700.0
0.06,917,0.8508914,-29.501392,0.08255591,0.1785119,0.11943993,0.15,18360.0,91800.0
0.06,918,0.8508912,-33.374645,0.08256175,0.17852116,0.11944451,0.1,18380.0,91900.0
0.07,919,0.85088426,-28.279068,0.08258578,0.17852522,0.11943715,0.1,18400.0,92000.0
0.06,920,0.85090613,-27.532614,0.08258741,0.17853174,0.11943337,0.1,18420.0,92100.0
0.06,921,0.8508968,-34.63378,0.0825893,0.17853674,0.11943898,0.1,18440.0,92200.0
0.04,922,0.85089016,-29.700445,0.08259692,0.17854062,0.11943405,0.2,18460.0,92300.0
0.03,923,0.85089064,-26.58164,0.08262432,0.17854261,0.11943599,0.15,18480.0,92400.0
0.03,924,0.8508878,-25.093292,0.082659215,0.1785508,0.119438976,0.1,18500.0,92500.0
0.02,925,0.8508888,-22.958366,0.082718655,0.17855155,0.119442455,0.25,18520.0,92600.0
0.02,926,0.8508897,-25.11289,0.08276889,0.17855467,0.11944436,0.15,18540.0,92700.0
0.07,927,0.85090023,-22.076685,0.08282328,0.17855637,0.11944216,0.05,18560.0,92800.0
0.04,928,0.8508995,-23.411549,0.08286357,0.17856066,0.1194379,0.1,18580.0,92900.0
0.07,929,0.8508916,-23.496204,0.08289746,0.17856361,0.119439505,0.15,18600.0,93000.0
0.02,930,0.8509006,-26.20108,0.08293679,0.178564,0.11944396,0.05,18620.0,93100.0
0.07,931,0.85088104,-26.104145,0.08295993,0.17856398,0.119441085,0.1,18640.0,93200.0
0.05,932,0.8508753,-28.655426,0.08297437,0.1785642,0.11944243,0.0,18660.0,93300.0
0.02,933,0.8508752,-24.45635,0.08297946,0.17856783,0.11944013,0.2,18680.0,93400.0
0.03,934,0.850887,-28.565998,0.082998954,0.17856665,0.11944351,0.1,18700.0,93500.0
0.06,935,0.850882,-28.482319,0.08300066,0.1785672,0.11944909,0.05,18720.0,93600.0
0.03,936,0.85088426,-28.222773,0.08301332,0.17856781,0.119450055,0.1,18740.0,93700.0
0.08,937,0.85086936,-27.096106,0.08301014,0.17857243,0.11945077,0.2,18760.0,93800.0
0.04,938,0.8508739,-26.7598,0.08300521,0.1785764,0.119448155,0.2,18780.0,93900.0
0.04,939,0.85086983,-31.43814,0.082997605,0.1785787,0.11945427,0.05,18800.0,94000.0
0.03,940,0.85086966,-28.39124,0.08300349,0.17858212,0.11945569,0.05,18820.0,94100.0
0.06,941,0.85087365,-28.224789,0.0830076,0.17858635,0.119455546,0.1,18840.0,94200.0
0.07,942,0.8508854,-31.465063,0.08300525,0.17859234,0.11945356,0.15,18860.0,94300.0
0.05,943,0.8508833,-29.43362,0.082999,0.17859821,0.119446486,0.15,18880.0,94400.0
0.07,944,0.85089207,-27.160461,0.08300252,0.17860548,0.11944216,0.2,18900.0,94500.0
0.02,945,0.8508997,-32.897484,0.08300717,0.17861505,0.11943508,0.0,18920.0,94600.0
0.09,946,0.8508912,-28.76064,0.08301598,0.178627,0.11943546,0.2,18940.0,94700.0
0.06,947,0.850903,-26.903427,0.08301938,0.17862886,0.119428836,0.15,18960.0,94800.0
0.1,948,0.8508916,-26.187557,0.08301476,0.17863408,0.1194218,0.15,18980.0,94900.0
0.03,949,0.8508932,-34.97321,0.08301884,0.17863926,0.11941948,0.05,19000.0,95000.0
0.05,950,0.85089564,-31.881842,0.08302248,0.17864043,0.1194156,0.1,19020.0,95100.0
0.04,951,0.8509028,-27.320698,0.08302655,0.17864914,0.11940989,0.25,19040.0,95200.0
0.08,952,0.85089684,-31.275,0.08303144,0.17865255,0.11940574,0.15,19060.0,95300.0
0.06,953,0.8508764,-31.918076,0.083047055,0.17865898,0.11941094,0.05,19080.0,95400.0
0.07,954,0.85087746,-32.836555,0.083060056,0.17867063,0.11940557,0.05,19100.0,95500.0
0.09,955,0.8508647,-26.49769,0.08306256,0.17867291,0.119405024,0.3,19120.0,95600.0
0.09,956,0.850859,-33.176067,0.0830662,0.17868099,0.11940059,0.1,19140.0,95700.0
0.05,957,0.85086066,-26.44186,0.08308707,0.17869058,0.11939892,0.2,19160.0,95800.0
0.08,958,0.85085565,-26.124414,0.08310603,0.17870094,0.11940204,0.2,19180.0,95900.0
0.08,959,0.8508417,-27.23734,0.08310235,0.1787078,0.11939954,0.25,19200.0,96000.0
0.07,960,0.8508501,-27.137568,0.08312121,0.1787196,0.119398974,0.4,19220.0,96100.0
0.06,961,0.8508578,-28.1927,0.083122246,0.17872538,0.119392574,0.25,19240.0,96200.0
0.07,962,0.85087204,-27.903736,0.08313254,0.17873983,0.11939316,0.15,19260.0,96300.0
0.09,963,0.8508659,-28.203308,0.08314811,0.17874904,0.1193853,0.25,19280.0,96400.0
0.04,964,0.8508622,-31.803364,0.08315377,0.17875916,0.119377226,0.1,19300.0,96500.0
0.06,965,0.8508601,-28.037205,0.08315924,0.17877401,0.11937458,0.2,19320.0,96600.0
0.06,966,0.8508598,-30.979486,0.083158195,0.17878327,0.11937805,0.1,19340.0,96700.0
0.05,967,0.8508598,-30.257141,0.083164975,0.17879641,0.119375706,0.1,19360.0,96800.0
0.05,968,0.8508597,-31.574087,0.08316507,0.17881042,0.11937044,0.25,19380.0,96900.0
0.1,969,0.8508479,-28.952976,0.08317235,0.17882265,0.11936327,0.15,19400.0,97000.0
0.07,970,0.8508482,-26.00118,0.08317389,0.17883162,0.11936245,0.25,19420.0,97100.0
0.06,971,0.8508711,-33.315617,0.083185226,0.17884533,0.11935479,0.15,19440.0,97200.0
0.11,972,0.85086614,-28.887695,0.08319519,0.1788593,0.11935616,0.1,19460.0,97300.0
0.1,973,0.8508646,-26.483847,0.08320433,0.17887138,0.11935329,0.1,19480.0,97400.0
0.13,974,0.8508596,-29.529337,0.08321485,0.17888382,0.11934694,0.15,19500.0,97500.0
0.09,975,0.8508486,-28.732822,0.083214715,0.17889877,0.119345605,0.3,19520.0,97600.0
0.1,976,0.8508629,-29.118145,0.083223745,0.17891636,0.11934781,0.25,19540.0,97700.0
0.04,977,0.85086566,-34.234276,0.08323168,0.17892365,0.119351655,0.1,19560.0,97800.0
0.12,978,0.85087496,-28.491201,0.083234966,0.17893738,0.11934995,0.15,19580.0,97900.0
0.09,979,0.85087997,-32.526756,0.0832373,0.17894842,0.11935007,0.25,19600.0,98000.0
0.09,980,0.85087985,-30.818354,0.08323656,0.17895663,0.11934713,0.1,19620.0,98100.0
0.05,981,0.85088307,-25.823221,0.08324623,0.17896496,0.11934617,0.2,19640.0,98200.0
0.07,982,0.8508746,-33.058304,0.08324211,0.17897251,0.11934478,0.0,19660.0,98300.0
0.05,983,0.8508771,-32.722427,0.08323802,0.17898183,0.11934931,0.15,19680.0,98400.0
0.1,984,0.85087734,-27.099289,0.0832387,0.17899092,0.11934507,0.3,19700.0,98500.0
0.1,985,0.85085845,-31.70401,0.08324441,0.17899385,0.11934792,0.2,19720.0,98600.0
0.03,986,0.8508553,-24.314764,0.08325363,0.17899896,0.11935096,0.35,19740.0,98700.0
0.04,987,0.8508498,-28.78461,0.08324905,0.17900208,0.119347215,0.25,19760.0,98800.0
0.06,988,0.85084623,-28.168186,0.083243124,0.17900965,0.11934388,0.15,19780.0,98900.0
0.03,989,0.8508528,-32.38376,0.08325765,0.17901248,0.11934752,0.1,19800.0,99000.0
0.07,990,0.8508404,-30.224665,0.08325467,0.17901732,0.11934149,0.15,19820.0,99100.0
0.08,991,0.8508432,-28.208902,0.0832512,0.17902523,0.11933651,0.15,19840.0,99200.0
0.04,992,0.85085267,-29.792873,0.08324745,0.17903095,0.119339295,0.2,19860.0,99300.0
0.07,993,0.8508527,-26.385162,0.08324473,0.17903271,0.11933902,0.25,19880.0,99400.0
0.04,994,0.85084695,-26.768295,0.083256066,0.17904112,0.11934022,0.3,19900.0,99500.0
0.09,995,0.85084313,-28.42753,0.083260015,0.17904684,0.11933837,0.2,19920.0,99600.0
0.11,996,0.850848,-27.770395,0.08328472,0.17905405,0.119336575,0.2,19940.0,99700.0
0.06,997,0.8508551,-25.844769,0.08328288,0.1790608,0.11933434,0.2,19960.0,99800.0
0.13,998,0.8508556,-27.774448,0.08328466,0.17907141,0.11933157,0.1,19980.0,99900.0
0.08,999,0.8508621,-24.09608,0.08328408,0.17907901,0.11933533,0.15,20000.0,100000.0
