train/episode,test/episode,test/success_rate,stats_o/std,stats_g/std,stats_o/mean,epoch,train/success_rate,test/mean_Q,stats_g/mean
83800.0,16760.0,0.0,0.054361567,0.06098279,0.20132983,837,0.09,-46.323006,0.83842707
83900.0,16780.0,0.15,0.05436472,0.060986463,0.20133147,838,0.04,-35.188046,0.8384192
84000.0,16800.0,0.0,0.054360732,0.06098715,0.20132911,839,0.07,-40.088932,0.8384161
84100.0,16820.0,0.0,0.054357074,0.06098553,0.20132965,840,0.1,-41.82285,0.8384106
84200.0,16840.0,0.05,0.054352622,0.060983475,0.20132966,841,0.1,-40.136368,0.8384111
84300.0,16860.0,0.05,0.05435461,0.060976002,0.20133092,842,0.05,-37.027485,0.838412
84400.0,16880.0,0.05,0.05435918,0.060975775,0.20132996,843,0.1,-38.28585,0.8384123
84500.0,16900.0,0.05,0.054368354,0.06097704,0.20133007,844,0.05,-39.12676,0.838414
84600.0,16920.0,0.0,0.054361228,0.060975775,0.20133053,845,0.07,-41.310516,0.8384145
84700.0,16940.0,0.0,0.054358494,0.06097497,0.20133221,846,0.09,-37.2843,0.8384115
84800.0,16960.0,0.05,0.05435808,0.060973134,0.20133266,847,0.05,-37.279488,0.8383998
84900.0,16980.0,0.15,0.0543606,0.06097302,0.20133275,848,0.02,-37.920826,0.8383979
85000.0,17000.0,0.1,0.05436635,0.06097497,0.20133291,849,0.07,-39.584175,0.8384058
85100.0,17020.0,0.15,0.05437768,0.060975645,0.20132972,850,0.09,-34.519157,0.8384107
85200.0,17040.0,0.05,0.054372083,0.060975876,0.20133075,851,0.06,-36.90609,0.83840966
85300.0,17060.0,0.0,0.05436776,0.060981046,0.20133312,852,0.05,-43.398342,0.8384023
85400.0,17080.0,0.0,0.05436036,0.060984492,0.20133494,853,0.1,-38.020203,0.8384004
85500.0,17100.0,0.05,0.054369375,0.060984146,0.20133545,854,0.04,-39.738983,0.8383936
85600.0,17120.0,0.05,0.054367132,0.060980354,0.2013365,855,0.08,-38.550755,0.83839124
85700.0,17140.0,0.1,0.054380063,0.060977027,0.20134024,856,0.02,-35.78794,0.83839184
85800.0,17160.0,0.05,0.05437664,0.060974266,0.20133999,857,0.09,-41.473907,0.83839273
85900.0,17180.0,0.05,0.05438554,0.060973346,0.2013365,858,0.05,-37.394238,0.8383968
86000.0,17200.0,0.1,0.054385737,0.060970012,0.20133542,859,0.06,-37.43761,0.8383987
86100.0,17220.0,0.1,0.05438209,0.060969558,0.20133357,860,0.09,-37.813545,0.8384027
86200.0,17240.0,0.1,0.05439328,0.060969677,0.20133092,861,0.08,-37.755028,0.8384002
86300.0,17260.0,0.1,0.05441822,0.06096795,0.2013331,862,0.06,-39.574486,0.8384044
86400.0,17280.0,0.1,0.054420236,0.06097013,0.20133421,863,0.05,-37.978996,0.83840984
86500.0,17300.0,0.0,0.05443623,0.06097197,0.20133573,864,0.07,-46.46051,0.83841723
86600.0,17320.0,0.0,0.054442495,0.060969666,0.20133752,865,0.05,-45.217888,0.8384156
86700.0,17340.0,0.1,0.05443425,0.06096668,0.20133936,866,0.06,-41.274532,0.8384147
86800.0,17360.0,0.05,0.05443815,0.06096909,0.20133963,867,0.08,-39.020042,0.8384092
86900.0,17380.0,0.05,0.05446337,0.060966104,0.201337,868,0.03,-41.846973,0.83841056
87000.0,17400.0,0.0,0.05445463,0.06096599,0.20133422,869,0.04,-45.188587,0.8384163
87100.0,17420.0,0.0,0.054451246,0.060967714,0.20133421,870,0.08,-41.57598,0.83841324
87200.0,17440.0,0.2,0.054450873,0.06097081,0.20133463,871,0.08,-32.487545,0.8384113
87300.0,17460.0,0.05,0.05445693,0.060971502,0.20133214,872,0.09,-40.783295,0.83842134
87400.0,17480.0,0.0,0.054455064,0.060969666,0.20133139,873,0.12,-39.637012,0.83841944
87500.0,17500.0,0.15,0.054461807,0.060973585,0.20133059,874,0.13,-34.045326,0.8384263
87600.0,17520.0,0.05,0.0544569,0.060974386,0.20132993,875,0.06,-36.33732,0.8384221
87700.0,17540.0,0.1,0.054457676,0.06097381,0.2013304,876,0.06,-38.640705,0.83842784
87800.0,17560.0,0.1,0.054457404,0.060972426,0.20132957,877,0.06,-41.37084,0.83842254
87900.0,17580.0,0.05,0.054453906,0.060972318,0.20133,878,0.04,-43.983715,0.83842164
88000.0,17600.0,0.05,0.054457065,0.060970023,0.20132999,879,0.07,-41.989258,0.83842736
88100.0,17620.0,0.2,0.054467734,0.060971633,0.20132889,880,0.05,-32.88853,0.8384199
88200.0,17640.0,0.0,0.054460473,0.060972318,0.20132935,881,0.04,-44.895252,0.83842605
88300.0,17660.0,0.1,0.054488577,0.060974732,0.20132887,882,0.09,-40.56536,0.8384251
88400.0,17680.0,0.1,0.054493427,0.060972888,0.20132795,883,0.05,-38.226753,0.83842397
88500.0,17700.0,0.0,0.05450363,0.060972545,0.20133023,884,0.11,-39.651005,0.8384215
88600.0,17720.0,0.05,0.054519437,0.060973573,0.20133156,885,0.07,-40.19625,0.8384152
88700.0,17740.0,0.05,0.054519903,0.060968753,0.20133248,886,0.07,-41.335068,0.83841944
88800.0,17760.0,0.05,0.05453382,0.060970243,0.20133524,887,0.08,-42.424854,0.8384164
88900.0,17780.0,0.15,0.05454237,0.06097346,0.20133382,888,0.07,-35.9681,0.83840895
89000.0,17800.0,0.05,0.054550193,0.060975645,0.20133618,889,0.12,-44.05249,0.83841497
89100.0,17820.0,0.0,0.05454883,0.060973004,0.20133647,890,0.09,-42.252636,0.8384152
89200.0,17840.0,0.05,0.05455456,0.06097208,0.20133555,891,0.07,-43.43673,0.83841485
89300.0,17860.0,0.15,0.054553214,0.060975987,0.2013355,892,0.12,-35.23606,0.8384118
89400.0,17880.0,0.0,0.054546796,0.060979888,0.20133452,893,0.09,-41.38885,0.8384195
89500.0,17900.0,0.05,0.05455725,0.060983796,0.20133276,894,0.1,-41.24549,0.83842057
89600.0,17920.0,0.0,0.054551795,0.060986206,0.20133398,895,0.07,-38.690586,0.8384252
89700.0,17940.0,0.0,0.054543704,0.06098598,0.2013334,896,0.06,-45.50613,0.8384238
89800.0,17960.0,0.0,0.054541506,0.060985293,0.20133391,897,0.05,-44.509087,0.8384163
89900.0,17980.0,0.05,0.05453496,0.06099035,0.20133469,898,0.1,-40.06086,0.83841485
90000.0,18000.0,0.05,0.05453932,0.060990807,0.20133598,899,0.16,-39.02234,0.83841676
90100.0,18020.0,0.05,0.054559555,0.0609931,0.20133457,900,0.03,-40.973972,0.83841604
90200.0,18040.0,0.05,0.05458976,0.060998037,0.20133692,901,0.08,-39.83305,0.8384271
90300.0,18060.0,0.05,0.054603044,0.061001822,0.20133303,902,0.07,-39.544006,0.83843565
90400.0,18080.0,0.05,0.054607764,0.061001256,0.20133089,903,0.06,-41.379025,0.8384413
90500.0,18100.0,0.15,0.05459756,0.061001137,0.20133059,904,0.08,-32.333035,0.838437
90600.0,18120.0,0.05,0.054597773,0.060998265,0.2013298,905,0.07,-39.693653,0.83843666
90700.0,18140.0,0.0,0.054613132,0.060997233,0.20132956,906,0.06,-45.02497,0.8384325
90800.0,18160.0,0.1,0.05462496,0.060995504,0.20133048,907,0.1,-40.657196,0.8384245
90900.0,18180.0,0.05,0.05463333,0.06099677,0.20132856,908,0.02,-38.988102,0.83842367
91000.0,18200.0,0.1,0.054644413,0.06099333,0.20133004,909,0.07,-37.970272,0.83842343
91100.0,18220.0,0.0,0.054656595,0.0609939,0.20133018,910,0.11,-43.388885,0.83842635
91200.0,18240.0,0.15,0.054657158,0.06099275,0.20133229,911,0.03,-36.552784,0.83843225
91300.0,18260.0,0.05,0.054658588,0.060990676,0.20133196,912,0.03,-41.89114,0.8384281
91400.0,18280.0,0.0,0.05465988,0.060991485,0.20133054,913,0.11,-43.198112,0.8384357
91500.0,18300.0,0.1,0.054654513,0.060990915,0.20133114,914,0.1,-41.8823,0.83843917
91600.0,18320.0,0.05,0.054644205,0.060992062,0.20133354,915,0.04,-40.91693,0.8384357
91700.0,18340.0,0.0,0.05464815,0.06099126,0.20133421,916,0.08,-44.511818,0.8384344
91800.0,18360.0,0.05,0.054643717,0.06099184,0.20133561,917,0.07,-41.233696,0.8384294
91900.0,18380.0,0.05,0.054655388,0.060996775,0.20133461,918,0.02,-38.79595,0.8384266
92000.0,18400.0,0.15,0.054660425,0.060994595,0.20133543,919,0.08,-35.518494,0.8384327
92100.0,18420.0,0.0,0.05465704,0.060995292,0.20133524,920,0.04,-43.845207,0.8384261
92200.0,18440.0,0.05,0.054666642,0.060994133,0.20133682,921,0.14,-43.440674,0.8384307
92300.0,18460.0,0.1,0.054658845,0.060995515,0.20133804,922,0.08,-41.995453,0.838433
92400.0,18480.0,0.0,0.054658152,0.06099632,0.20133726,923,0.07,-43.76234,0.8384282
92500.0,18500.0,0.05,0.054672047,0.060992416,0.20133756,924,0.04,-42.059223,0.8384269
92600.0,18520.0,0.0,0.054678537,0.060998157,0.20133726,925,0.05,-39.24714,0.83842516
92700.0,18540.0,0.05,0.05468528,0.06100023,0.20133728,926,0.07,-41.616352,0.83842355
92800.0,18560.0,0.05,0.05471613,0.060994375,0.20133658,927,0.11,-36.69121,0.8384208
92900.0,18580.0,0.1,0.05471919,0.06099461,0.2013365,928,0.09,-36.429947,0.8384177
93000.0,18600.0,0.1,0.05472876,0.06099576,0.20133598,929,0.07,-35.25057,0.83842343
93100.0,18620.0,0.2,0.054741126,0.0609922,0.20133626,930,0.1,-30.183048,0.8384213
93200.0,18640.0,0.0,0.054755315,0.06099679,0.20133586,931,0.08,-38.876293,0.83842546
93300.0,18660.0,0.05,0.05476269,0.060991168,0.20133579,932,0.09,-39.604668,0.83843017
93400.0,18680.0,0.0,0.054783955,0.060994837,0.20133525,933,0.08,-40.47638,0.8384304
93500.0,18700.0,0.0,0.054790888,0.06099473,0.20133722,934,0.08,-41.238148,0.83843297
93600.0,18720.0,0.35,0.054815065,0.060993467,0.20133695,935,0.05,-23.694279,0.83843327
93700.0,18740.0,0.1,0.05482479,0.060992554,0.20133638,936,0.08,-35.069775,0.8384349
93800.0,18760.0,0.05,0.054834414,0.06099439,0.20133616,937,0.04,-36.89083,0.8384354
93900.0,18780.0,0.0,0.054848384,0.060994152,0.20133513,938,0.05,-40.730034,0.8384312
94000.0,18800.0,0.2,0.05484913,0.060993012,0.20133531,939,0.09,-31.325918,0.8384263
94100.0,18820.0,0.0,0.05486639,0.060992893,0.20133679,940,0.04,-40.62539,0.8384262
94200.0,18840.0,0.05,0.054880075,0.06098864,0.20133732,941,0.08,-37.7443,0.83842736
94300.0,18860.0,0.15,0.054876544,0.060987845,0.20133577,942,0.09,-34.57721,0.8384247
94400.0,18880.0,0.05,0.054878052,0.060989562,0.20133595,943,0.04,-38.41903,0.8384273
94500.0,18900.0,0.0,0.054869186,0.060986806,0.20133625,944,0.06,-36.215237,0.83842105
94600.0,18920.0,0.1,0.054873325,0.060987268,0.20133579,945,0.08,-37.66872,0.8384209
94700.0,18940.0,0.1,0.054871246,0.06098933,0.20133525,946,0.06,-33.247383,0.8384202
94800.0,18960.0,0.15,0.054867193,0.06098933,0.20133324,947,0.04,-34.808075,0.83842546
94900.0,18980.0,0.05,0.05486022,0.060989555,0.20133486,948,0.08,-40.88449,0.83842605
95000.0,19000.0,0.05,0.05486201,0.06098589,0.20133398,949,0.05,-32.661873,0.83843
95100.0,19020.0,0.15,0.054859992,0.06098956,0.20133339,950,0.07,-33.872932,0.8384239
95200.0,19040.0,0.1,0.054870404,0.060989097,0.20133504,951,0.07,-39.189735,0.83842516
95300.0,19060.0,0.1,0.054861564,0.060984388,0.20133325,952,0.06,-37.479042,0.8384269
95400.0,19080.0,0.05,0.054861184,0.06098565,0.20133287,953,0.06,-40.067097,0.838434
95500.0,19100.0,0.05,0.05485676,0.060985997,0.20133244,954,0.04,-40.195908,0.83843565
95600.0,19120.0,0.1,0.054858197,0.06098737,0.20133278,955,0.07,-36.32669,0.8384366
95700.0,19140.0,0.05,0.05486682,0.060991272,0.20133142,956,0.07,-37.061775,0.83844304
95800.0,19160.0,0.15,0.05488062,0.060988978,0.20133102,957,0.1,-35.94411,0.83844596
95900.0,19180.0,0.0,0.054875948,0.06098886,0.20133059,958,0.03,-37.527683,0.8384498
96000.0,19200.0,0.05,0.054867305,0.06098989,0.20133129,959,0.06,-33.525593,0.83845097
96100.0,19220.0,0.1,0.054864645,0.060991157,0.20133176,960,0.11,-35.497097,0.8384574
96200.0,19240.0,0.15,0.054863013,0.06099139,0.20133087,961,0.01,-33.076103,0.83845806
96300.0,19260.0,0.0,0.054879904,0.060991034,0.20133261,962,0.03,-39.179924,0.8384606
96400.0,19280.0,0.05,0.05487686,0.060992066,0.20133157,963,0.03,-37.69849,0.83845663
96500.0,19300.0,0.1,0.0548928,0.06099299,0.2013321,964,0.06,-34.57808,0.8384568
96600.0,19320.0,0.05,0.054886736,0.060997467,0.20133187,965,0.07,-38.436836,0.8384605
96700.0,19340.0,0.05,0.054885145,0.060997352,0.20133346,966,0.07,-32.450665,0.83846354
96800.0,19360.0,0.0,0.054883987,0.061001834,0.20133312,967,0.06,-41.13302,0.83845776
96900.0,19380.0,0.05,0.054885067,0.061002746,0.20132966,968,0.08,-36.69643,0.83845943
97000.0,19400.0,0.1,0.05487995,0.06099896,0.20132868,969,0.04,-34.313644,0.83845717
97100.0,19420.0,0.05,0.05490242,0.060995165,0.20132951,970,0.07,-38.521862,0.83845776
97200.0,19440.0,0.05,0.05489685,0.060997233,0.20133078,971,0.05,-35.095608,0.83846575
97300.0,19460.0,0.05,0.05490579,0.060991492,0.20133059,972,0.09,-41.06728,0.8384648
97400.0,19480.0,0.05,0.05492314,0.06098874,0.20133026,973,0.08,-38.8518,0.83846974
97500.0,19500.0,0.05,0.054921314,0.060991034,0.20133072,974,0.1,-31.884104,0.8384736
97600.0,19520.0,0.05,0.054918583,0.060992982,0.20133148,975,0.04,-36.557644,0.83847094
97700.0,19540.0,0.05,0.054914437,0.060992513,0.20133257,976,0.07,-34.983414,0.83846736
97800.0,19560.0,0.15,0.054909963,0.06099756,0.20133173,977,0.08,-32.835888,0.83846563
97900.0,19580.0,0.05,0.05490337,0.06099963,0.20132883,978,0.09,-35.731117,0.8384743
98000.0,19600.0,0.05,0.054907903,0.061000783,0.20132953,979,0.04,-40.784138,0.8384717
98100.0,19620.0,0.05,0.05491296,0.061001588,0.20133156,980,0.07,-39.72966,0.8384733
98200.0,19640.0,0.1,0.05490431,0.06099585,0.20133318,981,0.08,-36.225807,0.8384688
98300.0,19660.0,0.2,0.05490655,0.060994133,0.20133312,982,0.07,-31.023565,0.83847433
98400.0,19680.0,0.05,0.05490754,0.06099322,0.20133421,983,0.11,-36.971626,0.8384715
98500.0,19700.0,0.05,0.05490555,0.060996085,0.20133348,984,0.06,-42.731617,0.8384721
98600.0,19720.0,0.15,0.05491108,0.060998846,0.20133407,985,0.07,-35.50393,0.8384747
98700.0,19740.0,0.1,0.054904763,0.060998037,0.20133509,986,0.09,-41.07817,0.8384722
98800.0,19760.0,0.05,0.05491016,0.060998037,0.20133555,987,0.04,-39.93358,0.83847475
98900.0,19780.0,0.1,0.054915935,0.060995746,0.20133503,988,0.03,-39.236523,0.8384741
99000.0,19800.0,0.0,0.054918908,0.060999993,0.20133421,989,0.03,-42.332695,0.8384759
99100.0,19820.0,0.05,0.054916415,0.060999308,0.20133398,990,0.06,-43.109917,0.8384759
99200.0,19840.0,0.15,0.05491807,0.060997013,0.20133387,991,0.06,-34.316296,0.8384755
99300.0,19860.0,0.1,0.054958552,0.060996216,0.2013307,992,0.1,-39.54046,0.83847636
99400.0,19880.0,0.15,0.054953136,0.060999427,0.20133027,993,0.1,-37.429577,0.83848315
99500.0,19900.0,0.1,0.054954425,0.06100057,0.20133232,994,0.08,-37.263077,0.83848447
99600.0,19920.0,0.1,0.05494616,0.06100045,0.20133118,995,0.03,-40.43168,0.83848244
99700.0,19940.0,0.15,0.05494011,0.061000224,0.20133066,996,0.03,-36.684395,0.83847576
99800.0,19960.0,0.0,0.05493693,0.061003443,0.20133081,997,0.05,-40.58376,0.8384752
99900.0,19980.0,0.0,0.05493433,0.061002746,0.20133191,998,0.05,-44.927788,0.8384805
100000.0,20000.0,0.15,0.054933332,0.061003778,0.20133318,999,0.06,-35.027626,0.83848405
