train/episode,stats_g/mean,test/episode,test/success_rate,stats_o/std,epoch,test/mean_Q,stats_o/mean,train/success_rate,stats_g/std
83500.0,0.815893,16700.0,0.9,0.10317774,834,-8.56602,0.191117,0.29,0.18291228
83600.0,0.8158999,16720.0,0.7,0.103181355,835,-13.14109,0.19112223,0.2,0.18292601
83700.0,0.815919,16740.0,0.85,0.10318095,836,-8.998826,0.19112027,0.28,0.18289982
83800.0,0.8159426,16760.0,0.75,0.10316598,837,-10.295486,0.19112587,0.2,0.18286927
83900.0,0.8159693,16780.0,0.5,0.10315766,838,-12.483577,0.19113228,0.3,0.18284619
84000.0,0.8159793,16800.0,0.85,0.1031474,839,-11.017397,0.19113174,0.27,0.18284984
84100.0,0.8159878,16820.0,0.75,0.10315755,840,-9.418459,0.19113472,0.3,0.1828416
84200.0,0.81599957,16840.0,0.85,0.10314963,841,-8.336827,0.19113466,0.19,0.18283193
84300.0,0.8160281,16860.0,0.9,0.10314849,842,-7.204393,0.19114073,0.23,0.18283348
84400.0,0.8160097,16880.0,0.65,0.10315581,843,-12.154393,0.19114134,0.25,0.18284516
84500.0,0.8160171,16900.0,0.7,0.10315711,844,-9.961374,0.19113731,0.24,0.18283963
84600.0,0.8160302,16920.0,0.8,0.1031459,845,-10.269203,0.1911359,0.2,0.18280853
84700.0,0.8160359,16940.0,0.5,0.10315785,846,-13.70577,0.1911355,0.2,0.18280385
84800.0,0.81604266,16960.0,0.6,0.103156984,847,-12.424363,0.1911346,0.25,0.18279517
84900.0,0.81605077,16980.0,0.5,0.10314713,848,-10.913685,0.19113636,0.23,0.1827736
85000.0,0.8160655,17000.0,0.8,0.10315677,849,-8.139452,0.19114204,0.22,0.18276876
85100.0,0.81608653,17020.0,0.6,0.10315284,850,-12.895732,0.19114557,0.23,0.18278389
85200.0,0.8160873,17040.0,0.65,0.10315688,851,-9.832529,0.19114603,0.19,0.18278241
85300.0,0.8160977,17060.0,0.7,0.10316533,852,-10.237353,0.19114202,0.22,0.18277015
85400.0,0.81611395,17080.0,0.75,0.10316579,853,-9.716907,0.19114512,0.28,0.18279368
85500.0,0.8161194,17100.0,0.75,0.10317463,854,-11.180445,0.19114572,0.25,0.18282104
85600.0,0.8161172,17120.0,0.75,0.10317128,855,-9.087263,0.19114622,0.31,0.18281482
85700.0,0.8161302,17140.0,0.8,0.10315064,856,-10.827139,0.19114979,0.23,0.1827998
85800.0,0.81613857,17160.0,0.7,0.10315871,857,-10.245306,0.19115278,0.2,0.18278708
85900.0,0.81615084,17180.0,0.75,0.10316305,858,-10.072248,0.19114806,0.25,0.18277651
86000.0,0.8161637,17200.0,0.55,0.10314992,859,-9.862679,0.19115019,0.23,0.18275757
86100.0,0.81615895,17220.0,0.5,0.103175476,860,-12.259226,0.19115162,0.17,0.18277921
86200.0,0.816159,17240.0,0.5,0.10318071,861,-15.199725,0.1911489,0.16,0.18280669
86300.0,0.81616217,17260.0,0.7,0.10318361,862,-10.999819,0.19114877,0.21,0.18281998
86400.0,0.81618017,17280.0,0.8,0.103188775,863,-10.500432,0.19115339,0.24,0.18282783
86500.0,0.81618434,17300.0,0.8,0.10319508,864,-9.105914,0.19115263,0.21,0.18282641
86600.0,0.81618476,17320.0,0.75,0.10320871,865,-9.936566,0.19115166,0.22,0.18284011
86700.0,0.8161943,17340.0,0.85,0.10320483,866,-9.568906,0.19115162,0.29,0.18280387
86800.0,0.8162125,17360.0,0.7,0.10321035,867,-10.892512,0.19115542,0.16,0.1827841
86900.0,0.8162394,17380.0,0.85,0.10320378,868,-7.9925675,0.19116116,0.18,0.18276851
87000.0,0.8162474,17400.0,0.85,0.103192605,869,-9.209718,0.19116144,0.27,0.18274508
87100.0,0.8162565,17420.0,0.8,0.1031905,870,-8.496107,0.19115822,0.14,0.18274848
87200.0,0.8162627,17440.0,0.5,0.10320472,871,-12.248229,0.19116245,0.29,0.1827485
87300.0,0.8162436,17460.0,0.6,0.10323602,872,-10.359267,0.19115883,0.17,0.18281804
87400.0,0.8162331,17480.0,0.75,0.103249595,873,-11.339653,0.19115478,0.28,0.18282293
87500.0,0.8162554,17500.0,0.7,0.103270724,874,-10.924846,0.19115889,0.23,0.18280794
87600.0,0.816273,17520.0,0.55,0.10325824,875,-11.261742,0.19116376,0.28,0.18277581
87700.0,0.8162708,17540.0,0.8,0.10329835,876,-8.252516,0.19116348,0.22,0.18281335
87800.0,0.8162837,17560.0,0.85,0.103322,877,-10.634725,0.1911649,0.24,0.18279761
87900.0,0.8163189,17580.0,0.75,0.10332734,878,-10.542189,0.19117033,0.17,0.18277581
88000.0,0.81631947,17600.0,0.8,0.103340104,879,-8.808145,0.1911752,0.21,0.18277626
88100.0,0.8163356,17620.0,0.8,0.10336998,880,-8.213308,0.19117907,0.2,0.1828159
88200.0,0.81633013,17640.0,0.55,0.10337741,881,-13.474217,0.19118045,0.29,0.1828031
88300.0,0.81635576,17660.0,0.9,0.10336978,882,-9.511394,0.19118364,0.2,0.18278767
88400.0,0.8163691,17680.0,0.65,0.103358515,883,-12.585487,0.19118828,0.18,0.18276136
88500.0,0.8163915,17700.0,0.6,0.1033599,884,-11.419722,0.19119012,0.21,0.18275398
88600.0,0.8163859,17720.0,0.8,0.10337203,885,-8.855524,0.19118808,0.23,0.18277615
88700.0,0.8163798,17740.0,0.75,0.10338704,886,-10.602143,0.19118318,0.21,0.18279451
88800.0,0.8163915,17760.0,0.6,0.103378385,887,-8.497873,0.191186,0.31,0.18278547
88900.0,0.81640553,17780.0,0.5,0.10337629,888,-11.290358,0.19118899,0.36,0.18278809
89000.0,0.8164199,17800.0,0.75,0.10338473,889,-9.407203,0.19118924,0.24,0.18280907
89100.0,0.8164335,17820.0,0.65,0.10336917,890,-11.373636,0.19119115,0.28,0.18278062
89200.0,0.81644064,17840.0,0.85,0.10337279,891,-9.408685,0.19119555,0.27,0.1827804
89300.0,0.81640863,17860.0,0.7,0.10341094,892,-8.171663,0.19119127,0.18,0.18284774
89400.0,0.8164361,17880.0,0.7,0.103404306,893,-10.214597,0.1911903,0.24,0.18284768
89500.0,0.8164403,17900.0,0.35,0.103396714,894,-17.356195,0.19119106,0.18,0.18285453
89600.0,0.8164124,17920.0,0.7,0.10340283,895,-9.593796,0.19118746,0.23,0.18289961
89700.0,0.81641227,17940.0,0.6,0.10341028,896,-12.402705,0.19118807,0.14,0.18290587
89800.0,0.8164177,17960.0,0.75,0.103419326,897,-9.025042,0.19118366,0.18,0.18290092
89900.0,0.8164518,17980.0,0.7,0.10340107,898,-13.84973,0.19119003,0.25,0.18288152
90000.0,0.81647056,18000.0,0.55,0.1034021,899,-14.193205,0.19119726,0.19,0.18288362
90100.0,0.81648916,18020.0,0.6,0.1034156,900,-10.931693,0.19119915,0.14,0.18290037
90200.0,0.81649846,18040.0,0.65,0.103418894,901,-11.611089,0.19120087,0.29,0.18291306
90300.0,0.8165025,18060.0,0.75,0.103403226,902,-13.112955,0.19120361,0.28,0.18290286
90400.0,0.816505,18080.0,0.6,0.103400566,903,-12.875624,0.1912076,0.23,0.1828999
90500.0,0.81652004,18100.0,0.6,0.10339082,904,-12.050955,0.19120936,0.2,0.18288898
90600.0,0.8165252,18120.0,0.5,0.10340457,905,-12.926367,0.19120556,0.21,0.1829033
90700.0,0.8165264,18140.0,0.5,0.10339501,906,-16.82812,0.1912023,0.22,0.18289952
90800.0,0.8165299,18160.0,0.55,0.10339663,907,-15.19935,0.19120188,0.15,0.18291838
90900.0,0.81655693,18180.0,0.45,0.10338004,908,-16.093922,0.19120523,0.23,0.1829124
91000.0,0.81657195,18200.0,0.5,0.10336385,909,-14.847643,0.19120753,0.23,0.18289737
91100.0,0.81657594,18220.0,0.65,0.10339528,910,-11.588159,0.19120821,0.17,0.18294953
91200.0,0.81659585,18240.0,0.8,0.103408426,911,-11.155197,0.19120647,0.23,0.1829526
91300.0,0.81658894,18260.0,0.75,0.10339587,912,-9.836421,0.19120723,0.28,0.18293242
91400.0,0.81661725,18280.0,0.75,0.10339448,913,-12.362339,0.19120781,0.21,0.18293309
91500.0,0.81661576,18300.0,0.55,0.10338372,914,-12.638209,0.19120863,0.25,0.18292455
91600.0,0.8166229,18320.0,0.8,0.103377484,915,-10.9737425,0.1912097,0.23,0.18290915
91700.0,0.8166099,18340.0,0.7,0.10338068,916,-9.078969,0.19120736,0.25,0.1828989
91800.0,0.81661457,18360.0,0.75,0.103364125,917,-12.097067,0.19120522,0.15,0.18289131
91900.0,0.8166084,18380.0,0.5,0.10335918,918,-12.11021,0.19120374,0.13,0.18290569
92000.0,0.81660634,18400.0,0.85,0.103359535,919,-11.351336,0.19120225,0.18,0.18291384
92100.0,0.8166365,18420.0,0.7,0.1033612,920,-9.503012,0.19120497,0.26,0.18289965
92200.0,0.8166248,18440.0,0.45,0.10335719,921,-13.803978,0.19120361,0.18,0.18292618
92300.0,0.8166216,18460.0,0.8,0.10336536,922,-10.988818,0.19120722,0.23,0.18294846
92400.0,0.81662726,18480.0,0.75,0.10335846,923,-9.865618,0.19120339,0.28,0.18295328
92500.0,0.8166438,18500.0,0.6,0.10336512,924,-13.175407,0.19120707,0.25,0.18294953
92600.0,0.81665975,18520.0,0.85,0.103354394,925,-8.083814,0.19121096,0.21,0.18295316
92700.0,0.8166726,18540.0,0.65,0.103354275,926,-11.272379,0.19120912,0.19,0.1829467
92800.0,0.8166868,18560.0,0.65,0.10334162,927,-12.095552,0.19121075,0.17,0.1829282
92900.0,0.8166916,18580.0,0.8,0.103331394,928,-10.467107,0.19121267,0.2,0.18292336
93000.0,0.8166823,18600.0,0.8,0.10334193,929,-10.079404,0.19121076,0.22,0.18295948
93100.0,0.81669194,18620.0,0.65,0.10334792,930,-13.996305,0.1912128,0.21,0.18295889
93200.0,0.8166855,18640.0,0.65,0.10335003,931,-10.863329,0.19121218,0.25,0.18295695
93300.0,0.81670505,18660.0,0.8,0.10335373,932,-8.542021,0.19121765,0.2,0.18296905
93400.0,0.81671953,18680.0,0.75,0.10335896,933,-8.051592,0.19122303,0.22,0.18295686
93500.0,0.81673914,18700.0,0.4,0.10337408,934,-15.035904,0.19122814,0.23,0.18296772
93600.0,0.8167493,18720.0,0.55,0.10336434,935,-9.965309,0.19122845,0.25,0.18296123
93700.0,0.8167581,18740.0,0.75,0.10340075,936,-10.277793,0.19123118,0.19,0.18298203
93800.0,0.81676835,18760.0,0.75,0.10340724,937,-8.358773,0.19123287,0.29,0.18297833
93900.0,0.81678575,18780.0,0.45,0.10339567,938,-10.016343,0.19123717,0.2,0.18294366
94000.0,0.81678337,18800.0,0.5,0.10339798,939,-12.94059,0.19123566,0.26,0.18293445
94100.0,0.81679744,18820.0,0.85,0.10339434,940,-8.560205,0.19123763,0.23,0.1829002
94200.0,0.81680554,18840.0,0.65,0.103391215,941,-11.003298,0.19124222,0.25,0.18289231
94300.0,0.81683284,18860.0,0.75,0.10338463,942,-9.961068,0.19124547,0.26,0.18287785
94400.0,0.8168376,18880.0,0.75,0.10338878,943,-9.148427,0.19124788,0.26,0.18290894
94500.0,0.8168612,18900.0,0.85,0.1033718,944,-10.414148,0.19125314,0.25,0.18290092
94600.0,0.81687766,18920.0,0.85,0.10338479,945,-10.970372,0.19125813,0.2,0.1828978
94700.0,0.8168871,18940.0,0.7,0.1033958,946,-12.153079,0.19126809,0.22,0.18293184
94800.0,0.816912,18960.0,0.65,0.10338405,947,-11.182607,0.19127138,0.18,0.18291347
94900.0,0.81690985,18980.0,0.95,0.10337884,948,-6.4911385,0.19127281,0.17,0.18292825
95000.0,0.8169126,19000.0,0.75,0.103376456,949,-10.687952,0.19127212,0.15,0.18293156
95100.0,0.81692386,19020.0,0.8,0.103370294,950,-10.981448,0.19127567,0.22,0.18296956
95200.0,0.8169393,19040.0,0.6,0.10335977,951,-10.556767,0.19127569,0.21,0.18296684
95300.0,0.8169415,19060.0,0.75,0.10335462,952,-11.057606,0.19127348,0.18,0.1829778
95400.0,0.81693745,19080.0,0.75,0.10334546,953,-10.597342,0.19127423,0.25,0.18298487
95500.0,0.8169566,19100.0,0.85,0.103327475,954,-9.637931,0.19127993,0.23,0.1829499
95600.0,0.8169627,19120.0,0.9,0.10333581,955,-7.0428247,0.19128127,0.23,0.18294583
95700.0,0.81697875,19140.0,0.55,0.10333143,956,-12.927945,0.19128184,0.13,0.18293655
95800.0,0.8169959,19160.0,0.75,0.10331807,957,-7.6906037,0.19128655,0.17,0.18292709
95900.0,0.8169945,19180.0,0.8,0.10331645,958,-7.142456,0.19128542,0.21,0.18294251
96000.0,0.8169876,19200.0,0.55,0.103313334,959,-10.506191,0.19128616,0.29,0.18292622
96100.0,0.81700534,19220.0,0.7,0.10331855,960,-8.659306,0.19129151,0.27,0.18293388
96200.0,0.8170213,19240.0,0.75,0.10330066,961,-11.369442,0.1912916,0.26,0.18290961
96300.0,0.81704515,19260.0,0.75,0.103291385,962,-9.346066,0.19129597,0.26,0.18288791
96400.0,0.8170517,19280.0,0.8,0.103296936,963,-8.560831,0.19129816,0.24,0.18287879
96500.0,0.8170595,19300.0,0.85,0.103288524,964,-7.9378533,0.19129904,0.29,0.18285175
96600.0,0.81706303,19320.0,0.85,0.103301056,965,-8.583077,0.19129601,0.22,0.1828707
96700.0,0.8170684,19340.0,0.8,0.103301264,966,-8.75818,0.19129902,0.21,0.1828806
96800.0,0.81707406,19360.0,0.65,0.103291996,967,-10.548354,0.19129944,0.2,0.18288165
96900.0,0.81708366,19380.0,0.55,0.10328832,968,-9.838415,0.19130068,0.23,0.18287434
97000.0,0.81709117,19400.0,0.8,0.10329103,969,-6.693554,0.19130395,0.26,0.18285663
97100.0,0.81709355,19420.0,0.65,0.10329463,970,-10.529923,0.1913051,0.24,0.18285643
97200.0,0.8171158,19440.0,0.8,0.103287786,971,-9.305853,0.19130793,0.29,0.18285389
97300.0,0.8171172,19460.0,0.7,0.10331111,972,-7.337001,0.19131039,0.27,0.18288793
97400.0,0.8171377,19480.0,0.7,0.103319064,973,-8.959111,0.19131655,0.27,0.18291049
97500.0,0.81714565,19500.0,0.7,0.10331423,974,-5.8709946,0.1913177,0.29,0.18290578
97600.0,0.81714505,19520.0,0.85,0.10332182,975,-7.5029664,0.19131823,0.3,0.18288971
97700.0,0.8171709,19540.0,0.9,0.103313625,976,-7.8629837,0.19131796,0.2,0.18287636
97800.0,0.81718844,19560.0,0.85,0.103313684,977,-7.4889207,0.19132164,0.24,0.18288209
97900.0,0.81720513,19580.0,0.75,0.10331171,978,-7.310674,0.19132271,0.22,0.18287414
98000.0,0.8172133,19600.0,0.65,0.10331141,979,-9.011007,0.19132306,0.19,0.18286406
98100.0,0.8172254,19620.0,0.7,0.10330016,980,-8.812389,0.19132271,0.24,0.1828491
98200.0,0.8172421,19640.0,0.85,0.10329515,981,-6.9725394,0.19132403,0.27,0.18284512
98300.0,0.8172431,19660.0,0.75,0.103277035,982,-8.6670475,0.1913267,0.24,0.18283033
98400.0,0.81725645,19680.0,0.65,0.10326937,983,-9.719831,0.19132696,0.21,0.18281509
98500.0,0.81727266,19700.0,0.7,0.1032615,984,-11.75997,0.19132915,0.29,0.18279146
98600.0,0.81726694,19720.0,0.8,0.10326961,985,-8.314096,0.1913294,0.17,0.18278217
98700.0,0.8172669,19740.0,0.6,0.10328849,986,-9.281473,0.19132791,0.19,0.18281585
98800.0,0.8172812,19760.0,0.65,0.10330152,987,-7.561759,0.19133195,0.2,0.18282628
98900.0,0.81728774,19780.0,0.9,0.10331652,988,-5.5511966,0.19133526,0.21,0.18282606
99000.0,0.81731015,19800.0,0.6,0.103323914,989,-8.196009,0.19133957,0.31,0.1828207
99100.0,0.81730455,19820.0,0.85,0.10332816,990,-6.938199,0.19134282,0.18,0.18283029
99200.0,0.8173279,19840.0,0.75,0.10332646,991,-5.4476852,0.19134516,0.18,0.1828226
99300.0,0.81733745,19860.0,0.85,0.103327304,992,-6.7792754,0.1913476,0.2,0.18282425
99400.0,0.81734556,19880.0,0.5,0.10333967,993,-8.039335,0.19134861,0.24,0.18282919
99500.0,0.81735724,19900.0,0.5,0.10334232,994,-8.4051695,0.19134861,0.18,0.18282115
99600.0,0.8173689,19920.0,0.6,0.103344366,995,-7.620755,0.19135028,0.18,0.18283081
99700.0,0.81739473,19940.0,0.55,0.103363715,996,-6.4036207,0.19134781,0.23,0.18281414
99800.0,0.81740755,19960.0,0.7,0.10337149,997,-7.741581,0.19134979,0.2,0.18280838
99900.0,0.81741613,19980.0,0.6,0.1033689,998,-7.9897966,0.1913514,0.21,0.18280314
100000.0,0.8174251,20000.0,0.55,0.103385344,999,-7.378943,0.19135562,0.21,0.1828389
