stats_o/std,test/success_rate,test/episode,stats_g/mean,stats_g/std,test/mean_Q,stats_o/mean,train/episode,epoch,train/success_rate
0.11274467,1.0,16480.0,0.8502345,0.104990534,-0.8302552,0.205906,82400.0,823,0.53
0.11275074,0.95,16500.0,0.85022473,0.10499736,-0.89862746,0.20590466,82500.0,824,0.57
0.11274621,0.9,16520.0,0.85022837,0.105002604,-1.3135651,0.20590761,82600.0,825,0.41
0.11274019,0.9,16540.0,0.8502221,0.10499398,-0.80659693,0.20590694,82700.0,826,0.52
0.11274994,0.85,16560.0,0.85022664,0.105000556,-1.1632483,0.20591368,82800.0,827,0.59
0.112746805,0.65,16580.0,0.85023266,0.1049883,-1.8288838,0.2059077,82900.0,828,0.55
0.11274671,1.0,16600.0,0.85022944,0.10499399,-0.9952971,0.20590399,83000.0,829,0.52
0.1127319,0.9,16620.0,0.85022736,0.10498946,-1.2247208,0.20590296,83100.0,830,0.5
0.112718575,0.9,16640.0,0.8502252,0.10498046,-0.85799646,0.20589946,83200.0,831,0.56
0.11270134,0.9,16660.0,0.8502276,0.10496286,-1.2001202,0.20590034,83300.0,832,0.59
0.1127019,0.8,16680.0,0.85023123,0.10496715,-1.5827897,0.20590217,83400.0,833,0.46
0.11269417,0.95,16700.0,0.8502268,0.104959846,-1.0891811,0.20590638,83500.0,834,0.53
0.11268283,0.85,16720.0,0.8502293,0.10495421,-0.8566947,0.20590498,83600.0,835,0.51
0.1126818,0.95,16740.0,0.8502241,0.104944706,-0.98916453,0.20590678,83700.0,836,0.56
0.11267152,0.85,16760.0,0.85021895,0.104940236,-1.1858904,0.2059128,83800.0,837,0.52
0.11267788,0.95,16780.0,0.85020965,0.104940206,-1.1874559,0.20591246,83900.0,838,0.57
0.112668574,0.95,16800.0,0.8502064,0.10493755,-1.2637907,0.20591314,84000.0,839,0.54
0.11267409,0.85,16820.0,0.8502118,0.10492524,-1.5194266,0.20591146,84100.0,840,0.5
0.11266028,0.85,16840.0,0.8502094,0.10491934,-1.377124,0.20591402,84200.0,841,0.48
0.112650454,1.0,16860.0,0.85021394,0.104918,-1.0234109,0.20591383,84300.0,842,0.49
0.112639464,0.9,16880.0,0.85021955,0.10490882,-1.2414504,0.20591432,84400.0,843,0.54
0.112630844,0.85,16900.0,0.85022235,0.104896255,-1.2560765,0.20591512,84500.0,844,0.59
0.11264041,0.95,16920.0,0.8502261,0.10491207,-1.0931127,0.20591804,84600.0,845,0.53
0.112637274,1.0,16940.0,0.8502362,0.1049116,-1.1117166,0.20591883,84700.0,846,0.55
0.112631515,0.95,16960.0,0.8502393,0.10490888,-0.87170315,0.2059223,84800.0,847,0.5
0.112639904,0.85,16980.0,0.8502415,0.10491148,-1.1574925,0.20592417,84900.0,848,0.48
0.11262443,0.85,17000.0,0.850236,0.10490068,-1.4927113,0.20592296,85000.0,849,0.51
0.11261408,0.95,17020.0,0.8502373,0.10488955,-0.9308416,0.20592616,85100.0,850,0.57
0.11260854,0.8,17040.0,0.850234,0.10489764,-1.1617941,0.20592499,85200.0,851,0.51
0.11261801,0.95,17060.0,0.8502345,0.10490063,-1.3925364,0.20592614,85300.0,852,0.57
0.11261292,0.95,17080.0,0.85023373,0.10490498,-1.0538774,0.20592728,85400.0,853,0.48
0.11260332,1.0,17100.0,0.8502245,0.10490524,-0.9741594,0.20592758,85500.0,854,0.48
0.1126042,0.95,17120.0,0.8502243,0.104904056,-1.0869844,0.2059275,85600.0,855,0.49
0.11259658,0.95,17140.0,0.8502214,0.104907006,-1.1635503,0.20593078,85700.0,856,0.54
0.11258643,1.0,17160.0,0.8502147,0.104905754,-0.6309146,0.20592828,85800.0,857,0.52
0.1125788,0.95,17180.0,0.85021204,0.10490123,-0.9533943,0.20592983,85900.0,858,0.49
0.11258331,0.9,17200.0,0.8502028,0.104898565,-1.3311726,0.20593148,86000.0,859,0.55
0.11258995,0.85,17220.0,0.8502002,0.10490539,-1.1556381,0.20593113,86100.0,860,0.55
0.11259937,0.9,17240.0,0.8502001,0.10491917,-0.78040695,0.2059339,86200.0,861,0.51
0.11259651,0.95,17260.0,0.85019827,0.10491556,-1.1540828,0.20593616,86300.0,862,0.56
0.112592906,0.95,17280.0,0.8501981,0.104915895,-0.8597935,0.20593496,86400.0,863,0.46
0.11258121,1.0,17300.0,0.85020685,0.10491296,-1.093555,0.20593345,86500.0,864,0.48
0.11257894,0.9,17320.0,0.85020804,0.10491421,-1.2301311,0.20593576,86600.0,865,0.38
0.11258361,0.9,17340.0,0.850218,0.104924686,-1.186821,0.20593752,86700.0,866,0.46
0.11259699,0.85,17360.0,0.8502202,0.10493358,-1.3196738,0.2059355,86800.0,867,0.43
0.112587936,0.85,17380.0,0.8502181,0.104938924,-1.5212564,0.20593196,86900.0,868,0.5
0.11257225,0.95,17400.0,0.8502198,0.10493606,-0.94876635,0.20593587,87000.0,869,0.43
0.11255813,0.95,17420.0,0.8502191,0.10492148,-0.8475119,0.20593552,87100.0,870,0.53
0.11255704,0.9,17440.0,0.8502198,0.10491548,-1.1629077,0.20593506,87200.0,871,0.52
0.11255461,1.0,17460.0,0.85020894,0.10491049,-0.74493587,0.20593193,87300.0,872,0.51
0.112555675,0.9,17480.0,0.8502032,0.1049084,-1.0249531,0.205925,87400.0,873,0.42
0.11255512,0.95,17500.0,0.8501954,0.10491165,-1.0510875,0.2059241,87500.0,874,0.45
0.112545684,0.95,17520.0,0.8501939,0.10489928,-1.0448582,0.20592369,87600.0,875,0.53
0.112531655,0.9,17540.0,0.8501907,0.104900174,-0.95884544,0.20591803,87700.0,876,0.52
0.112516254,0.85,17560.0,0.850192,0.1048887,-1.0725768,0.20591702,87800.0,877,0.54
0.11250979,1.0,17580.0,0.85019493,0.10488636,-0.9443447,0.20591785,87900.0,878,0.49
0.112496175,0.95,17600.0,0.85020703,0.104888625,-0.8917389,0.20591909,88000.0,879,0.46
0.11248449,0.95,17620.0,0.8502129,0.10488894,-0.9224447,0.20592356,88100.0,880,0.42
0.11247543,0.95,17640.0,0.85021096,0.10488849,-1.179126,0.20592827,88200.0,881,0.57
0.11247292,1.0,17660.0,0.85021067,0.10487878,-0.63152295,0.20592865,88300.0,882,0.58
0.11245422,1.0,17680.0,0.85021454,0.104864426,-0.86506766,0.20593031,88400.0,883,0.44
0.112443954,0.95,17700.0,0.85021096,0.10487348,-1.0515091,0.20593318,88500.0,884,0.43
0.11243405,0.75,17720.0,0.8502216,0.10486281,-1.6819258,0.20593427,88600.0,885,0.52
0.1124301,1.0,17740.0,0.85022575,0.10486153,-0.81027424,0.20594107,88700.0,886,0.51
0.112427756,0.85,17760.0,0.8502286,0.10486164,-1.4600422,0.20594086,88800.0,887,0.47
0.11241929,0.85,17780.0,0.8502326,0.10485524,-1.3290814,0.20594528,88900.0,888,0.53
0.112417504,0.8,17800.0,0.8502372,0.104865395,-0.97093755,0.20593809,89000.0,889,0.47
0.11240965,1.0,17820.0,0.8502369,0.10485536,-1.0285136,0.20593289,89100.0,890,0.51
0.11239901,1.0,17840.0,0.8502336,0.104836285,-0.40627187,0.20593117,89200.0,891,0.57
0.11240074,0.85,17860.0,0.8502303,0.10483718,-1.2695773,0.2059254,89300.0,892,0.54
0.11240495,0.9,17880.0,0.8502335,0.10484884,-1.3119415,0.20592444,89400.0,893,0.44
0.112392865,1.0,17900.0,0.85023427,0.104837604,-1.1128547,0.20592766,89500.0,894,0.56
0.11239382,1.0,17920.0,0.8502355,0.104836546,-0.9733218,0.20592743,89600.0,895,0.51
0.112378165,0.95,17940.0,0.8502395,0.10482883,-1.3357437,0.20592888,89700.0,896,0.58
0.11236517,1.0,17960.0,0.85024124,0.104831785,-0.88492334,0.20592609,89800.0,897,0.47
0.112361915,1.0,17980.0,0.8502428,0.10483699,-0.94270337,0.2059285,89900.0,898,0.54
0.11234414,0.9,18000.0,0.8502416,0.104839616,-1.4259886,0.20593023,90000.0,899,0.58
0.112332106,1.0,18020.0,0.8502498,0.10483428,-0.9314642,0.20592909,90100.0,900,0.42
0.11232181,0.9,18040.0,0.8502503,0.10482806,-1.1051427,0.20592946,90200.0,901,0.57
0.11233167,1.0,18060.0,0.8502543,0.10482627,-0.9596454,0.20593083,90300.0,902,0.51
0.11232903,1.0,18080.0,0.8502593,0.10482789,-0.87840986,0.20593382,90400.0,903,0.47
0.1123344,1.0,18100.0,0.8502683,0.104845345,-1.0570824,0.20594281,90500.0,904,0.41
0.1123378,0.95,18120.0,0.8502638,0.1048462,-0.88372505,0.2059432,90600.0,905,0.53
0.112342484,0.95,18140.0,0.8502644,0.10485369,-0.9168379,0.20593682,90700.0,906,0.5
0.11233538,0.9,18160.0,0.85025764,0.10484716,-1.3224909,0.20593956,90800.0,907,0.48
0.11233047,1.0,18180.0,0.8502633,0.10485134,-1.0302516,0.20593454,90900.0,908,0.51
0.112329245,0.9,18200.0,0.8502632,0.10486234,-1.0902421,0.20593052,91000.0,909,0.44
0.112318575,0.95,18220.0,0.8502616,0.10485995,-0.8784879,0.20593175,91100.0,910,0.53
0.11232553,1.0,18240.0,0.85025173,0.104863465,-0.72151935,0.2059354,91200.0,911,0.54
0.112316884,0.85,18260.0,0.850251,0.10485298,-1.3329272,0.20593505,91300.0,912,0.47
0.11230627,1.0,18280.0,0.8502533,0.10484084,-0.77410567,0.20593973,91400.0,913,0.56
0.11231423,0.9,18300.0,0.8502476,0.104856856,-1.3454504,0.20594053,91500.0,914,0.5
0.11232653,1.0,18320.0,0.85024756,0.10486866,-0.78608155,0.20593944,91600.0,915,0.52
0.11233027,0.8,18340.0,0.85025173,0.10488712,-1.4404287,0.20594254,91700.0,916,0.49
0.11233769,0.95,18360.0,0.85025454,0.10489752,-1.0101411,0.20594162,91800.0,917,0.5
0.11233913,1.0,18380.0,0.85025567,0.10490274,-1.0540382,0.2059478,91900.0,918,0.5
0.11233447,0.85,18400.0,0.85026336,0.10490208,-1.0119809,0.20594479,92000.0,919,0.54
0.11232842,0.95,18420.0,0.8502615,0.104892015,-0.9177803,0.20594159,92100.0,920,0.54
0.1123269,0.95,18440.0,0.8502638,0.104895175,-1.105935,0.2059386,92200.0,921,0.54
0.11232544,0.9,18460.0,0.8502732,0.10489932,-1.223618,0.20593944,92300.0,922,0.37
0.11232757,1.0,18480.0,0.8502777,0.10489303,-0.89439714,0.20594133,92400.0,923,0.55
0.112315625,0.95,18500.0,0.85028166,0.10489553,-0.9692647,0.20594428,92500.0,924,0.51
0.112304375,0.95,18520.0,0.8502841,0.10488806,-0.789057,0.20594011,92600.0,925,0.54
0.11229416,0.85,18540.0,0.85028934,0.10487761,-1.1062353,0.2059416,92700.0,926,0.47
0.11229247,0.9,18560.0,0.8502851,0.10488018,-1.2612078,0.20593482,92800.0,927,0.51
0.11228381,0.9,18580.0,0.850282,0.10487371,-1.0138558,0.20593709,92900.0,928,0.49
0.112282336,0.85,18600.0,0.8502725,0.104877494,-1.3665785,0.20593432,93000.0,929,0.49
0.11229979,0.95,18620.0,0.8502636,0.104904115,-1.0978042,0.20593192,93100.0,930,0.5
0.11228906,0.9,18640.0,0.85026306,0.104888044,-1.0461717,0.20593269,93200.0,931,0.51
0.11229949,0.85,18660.0,0.85025865,0.10489782,-1.5716293,0.20593895,93300.0,932,0.47
0.11228864,1.0,18680.0,0.85025615,0.10488945,-0.8669735,0.20593587,93400.0,933,0.55
0.11228295,0.95,18700.0,0.85026073,0.10488687,-1.0380914,0.20593365,93500.0,934,0.58
0.11227615,0.95,18720.0,0.85025865,0.104882576,-0.85545146,0.20592968,93600.0,935,0.5
0.11227707,0.9,18740.0,0.85025334,0.10487781,-1.3038471,0.20592701,93700.0,936,0.47
0.1122735,0.9,18760.0,0.85025066,0.10487175,-1.5490968,0.20592922,93800.0,937,0.58
0.1122663,0.9,18780.0,0.850245,0.10486758,-1.2302496,0.2059235,93900.0,938,0.59
0.11226158,0.95,18800.0,0.85024863,0.104874335,-0.9540087,0.20592473,94000.0,939,0.42
0.11226485,1.0,18820.0,0.8502567,0.10487632,-0.7485503,0.20593162,94100.0,940,0.49
0.11225281,0.9,18840.0,0.8502589,0.104868054,-1.3464026,0.20593378,94200.0,941,0.51
0.11224212,0.85,18860.0,0.8502554,0.10486344,-1.4840486,0.20593618,94300.0,942,0.56
0.11223091,1.0,18880.0,0.8502631,0.10485125,-1.3950872,0.2059392,94400.0,943,0.54
0.1122253,0.95,18900.0,0.85026646,0.104853176,-1.1611043,0.20593764,94500.0,944,0.51
0.11221212,0.9,18920.0,0.8502653,0.10483843,-0.971632,0.20593637,94600.0,945,0.56
0.11220097,0.95,18940.0,0.8502667,0.10483091,-1.1614827,0.20593835,94700.0,946,0.53
0.11218456,0.9,18960.0,0.85026675,0.10481763,-1.2677042,0.2059388,94800.0,947,0.55
0.11218768,0.9,18980.0,0.85025805,0.10482552,-1.4186784,0.2059412,94900.0,948,0.49
0.11219304,0.9,19000.0,0.85026264,0.10482741,-1.3742446,0.20593849,95000.0,949,0.5
0.11219416,0.9,19020.0,0.85025483,0.10482105,-1.215277,0.20593825,95100.0,950,0.57
0.11218919,1.0,19040.0,0.85024667,0.10481904,-0.8966484,0.20593289,95200.0,951,0.53
0.11218212,0.85,19060.0,0.85025215,0.10480568,-1.672559,0.20593473,95300.0,952,0.57
0.11216617,0.9,19080.0,0.8502496,0.10480145,-1.0456345,0.20593375,95400.0,953,0.51
0.11215925,0.9,19100.0,0.8502447,0.10479698,-1.1408495,0.20593582,95500.0,954,0.46
0.11216951,0.9,19120.0,0.8502438,0.10480625,-1.269156,0.20594013,95600.0,955,0.52
0.112165794,0.95,19140.0,0.8502349,0.10481099,-1.1136373,0.2059373,95700.0,956,0.5
0.11216068,0.8,19160.0,0.85023355,0.10480311,-1.6859291,0.20593247,95800.0,957,0.53
0.11215498,1.0,19180.0,0.85024065,0.10480412,-0.668184,0.20593423,95900.0,958,0.54
0.11215292,0.95,19200.0,0.8502436,0.104802154,-1.365412,0.2059355,96000.0,959,0.52
0.11214791,1.0,19220.0,0.8502473,0.104797,-0.8387148,0.20593482,96100.0,960,0.54
0.11213463,0.9,19240.0,0.8502516,0.104787745,-1.625173,0.20593663,96200.0,961,0.48
0.112132415,0.75,19260.0,0.8502496,0.10478393,-1.809911,0.20593485,96300.0,962,0.43
0.11213089,0.9,19280.0,0.8502503,0.10477687,-1.3417966,0.20593481,96400.0,963,0.48
0.112133324,0.85,19300.0,0.8502477,0.10478926,-1.4393393,0.20593487,96500.0,964,0.48
0.112141505,0.7,19320.0,0.850255,0.104793996,-1.5864457,0.205938,96600.0,965,0.49
0.112139866,0.95,19340.0,0.8502486,0.10479573,-0.9617287,0.20593475,96700.0,966,0.58
0.11213218,0.85,19360.0,0.85025,0.10479287,-1.4321923,0.2059383,96800.0,967,0.45
0.112113714,0.85,19380.0,0.85024714,0.10478416,-1.1724557,0.205939,96900.0,968,0.59
0.112114705,0.95,19400.0,0.8502485,0.10480853,-1.5572116,0.20593956,97000.0,969,0.42
0.112105094,0.9,19420.0,0.8502496,0.10480083,-1.1485631,0.20594147,97100.0,970,0.51
0.112093404,1.0,19440.0,0.8502567,0.104792766,-0.72259814,0.2059393,97200.0,971,0.58
0.11210474,0.9,19460.0,0.8502555,0.10480321,-1.0112301,0.20593643,97300.0,972,0.49
0.112105206,0.9,19480.0,0.8502522,0.10479478,-1.15015,0.20593657,97400.0,973,0.65
0.1120953,0.9,19500.0,0.8502457,0.10478506,-1.0139387,0.20593937,97500.0,974,0.56
0.11210221,0.85,19520.0,0.8502465,0.104779,-1.2486231,0.2059401,97600.0,975,0.39
0.112100326,0.95,19540.0,0.8502524,0.10478338,-1.0410037,0.20594011,97700.0,976,0.51
0.11208684,0.95,19560.0,0.8502591,0.10478049,-1.1254978,0.20594196,97800.0,977,0.47
0.11208608,0.95,19580.0,0.85026455,0.10478414,-1.098198,0.20594043,97900.0,978,0.51
0.11208181,0.9,19600.0,0.8502672,0.104798965,-0.94971496,0.20593642,98000.0,979,0.47
0.11207373,0.8,19620.0,0.85027266,0.104784705,-1.2980375,0.20594215,98100.0,980,0.55
0.11207999,1.0,19640.0,0.850271,0.10479343,-0.8757657,0.20593779,98200.0,981,0.49
0.11206849,0.95,19660.0,0.850276,0.10478667,-1.0013298,0.20593956,98300.0,982,0.41
0.112066746,0.9,19680.0,0.8502758,0.10478371,-1.3649158,0.20594043,98400.0,983,0.54
0.11207288,1.0,19700.0,0.8502726,0.10478162,-0.804869,0.20594142,98500.0,984,0.56
0.1120665,0.95,19720.0,0.850275,0.10478109,-1.1011937,0.20593975,98600.0,985,0.58
0.11205303,0.9,19740.0,0.85027313,0.104779296,-1.4743073,0.2059376,98700.0,986,0.58
0.112051085,0.95,19760.0,0.85027796,0.10476833,-0.9753621,0.20593773,98800.0,987,0.59
0.11205397,0.85,19780.0,0.85028356,0.10477529,-1.1518946,0.20593841,98900.0,988,0.52
0.11204877,0.9,19800.0,0.8502936,0.10477379,-1.1341156,0.20593849,99000.0,989,0.55
0.11203584,1.0,19820.0,0.8502986,0.10477045,-0.7749443,0.20594452,99100.0,990,0.43
0.11202454,0.85,19840.0,0.850301,0.104761325,-1.7231252,0.20594154,99200.0,991,0.45
0.11203722,0.95,19860.0,0.8503005,0.10477508,-1.2613816,0.20594227,99300.0,992,0.46
0.11202997,1.0,19880.0,0.85030323,0.104766816,-1.1536288,0.20593889,99400.0,993,0.45
0.11204062,0.85,19900.0,0.85030514,0.104771994,-1.0712447,0.20593685,99500.0,994,0.43
0.11203299,0.95,19920.0,0.8503092,0.10476761,-1.1970258,0.20593673,99600.0,995,0.56
0.11202152,0.85,19940.0,0.8503156,0.10475897,-0.95993316,0.20593832,99700.0,996,0.58
0.11201907,0.85,19960.0,0.85031366,0.10476149,-1.3509066,0.20593758,99800.0,997,0.54
0.1120228,0.95,19980.0,0.8503146,0.104763806,-1.2133138,0.2059383,99900.0,998,0.45
0.112021,0.9,20000.0,0.8503177,0.104766555,-1.5387013,0.20593992,100000.0,999,0.49
