stats_g/mean,stats_o/std,stats_o/mean,epoch,test/episode,stats_g/std,test/success_rate,train/success_rate,test/mean_Q,train/episode
0.8384302,0.0948363,0.20180327,821,16440.0,0.06098083,0.95,0.31,-0.84676015,82200.0
0.83843064,0.09484956,0.20180205,822,16460.0,0.06097463,0.85,0.34,-1.03496,82300.0
0.83843106,0.0948766,0.20180224,823,16480.0,0.060976353,0.95,0.31,-1.003958,82400.0
0.83842975,0.09489428,0.20180237,824,16500.0,0.06097245,0.8,0.32,-0.92457426,82500.0
0.8384228,0.09490695,0.20179419,825,16520.0,0.060977623,0.8,0.38,-1.1673748,82600.0
0.8384213,0.09491901,0.20178917,826,16540.0,0.06097624,1.0,0.34,-0.8590678,82700.0
0.8384238,0.0949225,0.20178841,827,16560.0,0.060972568,0.9,0.39,-1.0024741,82800.0
0.8384239,0.09493204,0.20179182,828,16580.0,0.060974404,0.8,0.25,-1.1454893,82900.0
0.83842134,0.09493947,0.20178679,829,16600.0,0.060972914,0.85,0.38,-0.95877475,83000.0
0.8384204,0.09496896,0.20178992,830,16620.0,0.06097567,0.95,0.28,-0.9401635,83100.0
0.83840984,0.094983146,0.2017844,831,16640.0,0.06097808,0.85,0.29,-0.9710476,83200.0
0.8384177,0.09500733,0.20178387,832,16660.0,0.060979452,0.85,0.43,-1.2303755,83300.0
0.8384187,0.09503593,0.20177841,833,16680.0,0.060983703,1.0,0.29,-0.8046039,83400.0
0.8384226,0.09504983,0.20177677,834,16700.0,0.06098382,0.9,0.35,-1.0774964,83500.0
0.8384208,0.095055945,0.20177215,835,16720.0,0.060983475,0.7,0.32,-1.233731,83600.0
0.8384213,0.09508051,0.20177221,836,16740.0,0.060983244,0.8,0.39,-1.0864204,83700.0
0.83842707,0.095093295,0.2017677,837,16760.0,0.06098279,0.8,0.33,-1.1958343,83800.0
0.8384192,0.095115215,0.20177019,838,16780.0,0.060986463,0.75,0.35,-1.1156011,83900.0
0.8384161,0.095128715,0.20176567,839,16800.0,0.06098715,0.8,0.31,-1.0311476,84000.0
0.8384106,0.095142454,0.20176233,840,16820.0,0.06098553,0.85,0.44,-1.1367044,84100.0
0.8384111,0.095161654,0.20176199,841,16840.0,0.060983475,0.9,0.25,-1.1117117,84200.0
0.838412,0.09517972,0.20176369,842,16860.0,0.060976002,0.8,0.28,-1.0123532,84300.0
0.8384123,0.095196635,0.20175996,843,16880.0,0.060975775,0.5,0.34,-1.4816899,84400.0
0.838414,0.095210426,0.20175898,844,16900.0,0.06097704,0.85,0.34,-1.1003227,84500.0
0.8384145,0.095223695,0.20175648,845,16920.0,0.060975775,0.95,0.28,-1.0823982,84600.0
0.8384115,0.09522546,0.20175417,846,16940.0,0.06097497,0.75,0.36,-0.9959944,84700.0
0.8383998,0.095242456,0.20175292,847,16960.0,0.060973134,0.75,0.33,-1.0009888,84800.0
0.8383979,0.095258534,0.20175701,848,16980.0,0.06097302,0.85,0.27,-1.0109231,84900.0
0.8384058,0.095276594,0.20175722,849,17000.0,0.06097497,0.7,0.37,-1.1704036,85000.0
0.8384107,0.0952884,0.20175442,850,17020.0,0.060975645,0.85,0.33,-1.073776,85100.0
0.83840966,0.095315866,0.20175591,851,17040.0,0.060975876,0.7,0.33,-1.0917304,85200.0
0.8384023,0.09532115,0.2017515,852,17060.0,0.060981046,0.85,0.21,-1.1165985,85300.0
0.8384004,0.09532817,0.20174886,853,17080.0,0.060984492,0.7,0.34,-1.0863664,85400.0
0.8383936,0.09535718,0.20174305,854,17100.0,0.060984146,0.8,0.3,-1.2009506,85500.0
0.83839124,0.09537146,0.20173806,855,17120.0,0.060980354,0.75,0.3,-1.0678364,85600.0
0.83839184,0.095385596,0.20173898,856,17140.0,0.060977027,0.75,0.36,-1.1034299,85700.0
0.83839273,0.095398016,0.20173351,857,17160.0,0.060974266,0.8,0.37,-1.2553613,85800.0
0.8383968,0.09541511,0.20173514,858,17180.0,0.060973346,0.75,0.3,-1.1562843,85900.0
0.8383987,0.0954457,0.20173162,859,17200.0,0.060970012,0.45,0.34,-1.1318429,86000.0
0.8384027,0.09546608,0.20173189,860,17220.0,0.060969558,0.9,0.34,-1.041549,86100.0
0.8384002,0.09548684,0.20173112,861,17240.0,0.060969677,0.85,0.3,-0.9365509,86200.0
0.8384044,0.09550585,0.20173462,862,17260.0,0.06096795,0.85,0.27,-1.0467787,86300.0
0.83840984,0.09553092,0.20173474,863,17280.0,0.06097013,0.7,0.35,-1.0673852,86400.0
0.83841723,0.095546715,0.20173337,864,17300.0,0.06097197,0.75,0.38,-1.2877201,86500.0
0.8384156,0.09555932,0.2017303,865,17320.0,0.060969666,0.75,0.34,-1.2451782,86600.0
0.8384147,0.095580846,0.20173258,866,17340.0,0.06096668,0.7,0.34,-1.0764592,86700.0
0.8384092,0.09561618,0.20173706,867,17360.0,0.06096909,0.65,0.35,-1.1711667,86800.0
0.83841056,0.09564485,0.2017393,868,17380.0,0.060966104,0.85,0.36,-1.0664585,86900.0
0.8384163,0.095652245,0.2017385,869,17400.0,0.06096599,0.85,0.34,-1.0067899,87000.0
0.83841324,0.09565166,0.20173876,870,17420.0,0.060967714,0.75,0.36,-0.99822867,87100.0
0.8384113,0.09568832,0.20174293,871,17440.0,0.06097081,0.9,0.34,-0.9405403,87200.0
0.83842134,0.09569251,0.20174603,872,17460.0,0.060971502,0.95,0.29,-1.1855495,87300.0
0.83841944,0.09569576,0.20174633,873,17480.0,0.060969666,0.8,0.37,-0.9303421,87400.0
0.8384263,0.095703036,0.20173848,874,17500.0,0.060973585,0.8,0.37,-1.1358783,87500.0
0.8384221,0.09571885,0.20173454,875,17520.0,0.060974386,0.75,0.38,-1.0663944,87600.0
0.83842784,0.09572282,0.20173845,876,17540.0,0.06097381,0.65,0.31,-1.1035584,87700.0
0.83842254,0.09573913,0.20173639,877,17560.0,0.060972426,0.8,0.25,-1.1865407,87800.0
0.83842164,0.09576323,0.20174156,878,17580.0,0.060972318,0.95,0.35,-1.0208127,87900.0
0.83842736,0.09578193,0.20174056,879,17600.0,0.060970023,0.9,0.38,-1.1649063,88000.0
0.8384199,0.09581763,0.20173885,880,17620.0,0.060971633,0.8,0.32,-0.9319502,88100.0
0.83842605,0.09582827,0.20174034,881,17640.0,0.060972318,0.95,0.31,-1.076064,88200.0
0.8384251,0.09584128,0.20173818,882,17660.0,0.060974732,0.85,0.34,-1.1506292,88300.0
0.83842397,0.09584233,0.20174126,883,17680.0,0.060972888,0.85,0.33,-1.009558,88400.0
0.8384215,0.09585761,0.20173235,884,17700.0,0.060972545,0.85,0.37,-1.0807536,88500.0
0.8384152,0.09585847,0.2017305,885,17720.0,0.060973573,0.75,0.32,-1.1868063,88600.0
0.83841944,0.0958769,0.20173265,886,17740.0,0.060968753,0.7,0.4,-1.3567904,88700.0
0.8384164,0.095891126,0.20173562,887,17760.0,0.060970243,0.95,0.36,-1.1144477,88800.0
0.83840895,0.095911935,0.20173201,888,17780.0,0.06097346,0.65,0.32,-1.1296303,88900.0
0.83841497,0.095922254,0.20173723,889,17800.0,0.060975645,0.9,0.41,-1.036142,89000.0
0.8384152,0.09594029,0.2017361,890,17820.0,0.060973004,0.85,0.33,-1.0834714,89100.0
0.83841485,0.095952556,0.20173684,891,17840.0,0.06097208,0.8,0.24,-1.3074405,89200.0
0.8384118,0.09595603,0.20173195,892,17860.0,0.060975987,0.6,0.42,-1.0227461,89300.0
0.8384195,0.09598293,0.20173332,893,17880.0,0.060979888,0.85,0.31,-1.1394567,89400.0
0.83842057,0.09599403,0.20173259,894,17900.0,0.060983796,0.8,0.36,-0.9497906,89500.0
0.8384252,0.096008845,0.20172557,895,17920.0,0.060986206,0.8,0.2,-1.1362447,89600.0
0.8384238,0.09602585,0.20172153,896,17940.0,0.06098598,0.85,0.4,-1.1308877,89700.0
0.8384163,0.09604779,0.2017161,897,17960.0,0.060985293,0.95,0.27,-1.120639,89800.0
0.83841485,0.096061744,0.20171589,898,17980.0,0.06099035,0.7,0.35,-1.1847486,89900.0
0.83841676,0.096068665,0.20171529,899,18000.0,0.060990807,0.7,0.32,-1.1413314,90000.0
0.83841604,0.09609058,0.20170899,900,18020.0,0.0609931,0.8,0.29,-1.1845464,90100.0
0.8384271,0.0961164,0.20170322,901,18040.0,0.060998037,0.7,0.33,-1.1966339,90200.0
0.83843565,0.09614025,0.20170075,902,18060.0,0.061001822,0.65,0.33,-1.1705315,90300.0
0.8384413,0.096168526,0.20170295,903,18080.0,0.061001256,0.8,0.36,-0.9938873,90400.0
0.838437,0.09617522,0.20169874,904,18100.0,0.061001137,0.75,0.39,-1.0984927,90500.0
0.83843666,0.09618315,0.20170046,905,18120.0,0.060998265,1.0,0.4,-1.0882969,90600.0
0.8384325,0.09619174,0.20169546,906,18140.0,0.060997233,0.9,0.41,-1.2594233,90700.0
0.8384245,0.096211694,0.20169297,907,18160.0,0.060995504,0.7,0.32,-1.1403348,90800.0
0.83842367,0.096245386,0.20168835,908,18180.0,0.06099677,0.7,0.42,-1.2988559,90900.0
0.83842343,0.09626189,0.2016857,909,18200.0,0.06099333,0.8,0.31,-1.0657792,91000.0
0.83842635,0.096279904,0.2016833,910,18220.0,0.0609939,0.85,0.43,-1.2973711,91100.0
0.83843225,0.096295424,0.20168598,911,18240.0,0.06099275,0.85,0.32,-1.0463015,91200.0
0.8384281,0.09630585,0.20168807,912,18260.0,0.060990676,0.9,0.32,-1.0965927,91300.0
0.8384357,0.09632117,0.20168623,913,18280.0,0.060991485,0.7,0.32,-1.2108563,91400.0
0.83843917,0.096353464,0.20168796,914,18300.0,0.060990915,0.85,0.4,-1.1275796,91500.0
0.8384357,0.09636855,0.20169257,915,18320.0,0.060992062,0.7,0.28,-1.0594702,91600.0
0.8384344,0.09638019,0.20169304,916,18340.0,0.06099126,0.95,0.38,-1.2025753,91700.0
0.8384294,0.09639992,0.20169249,917,18360.0,0.06099184,0.95,0.3,-1.1297789,91800.0
0.8384266,0.09641852,0.20169096,918,18380.0,0.060996775,0.7,0.23,-1.0339469,91900.0
0.8384327,0.096433744,0.20169055,919,18400.0,0.060994595,0.65,0.33,-1.3698808,92000.0
0.8384261,0.09644526,0.20168643,920,18420.0,0.060995292,0.85,0.41,-1.2715137,92100.0
0.8384307,0.09646398,0.20168373,921,18440.0,0.060994133,0.75,0.42,-1.2107495,92200.0
0.838433,0.09648637,0.20168667,922,18460.0,0.060995515,0.8,0.36,-1.1327043,92300.0
0.8384282,0.0965084,0.20168644,923,18480.0,0.06099632,0.85,0.33,-1.2036575,92400.0
0.8384269,0.096524976,0.20168242,924,18500.0,0.060992416,0.85,0.29,-1.1393687,92500.0
0.83842516,0.096541315,0.2016808,925,18520.0,0.060998157,0.75,0.36,-1.1940659,92600.0
0.83842355,0.096560046,0.20167953,926,18540.0,0.06100023,0.9,0.32,-1.2465279,92700.0
0.8384208,0.0965642,0.20167635,927,18560.0,0.060994375,0.9,0.27,-1.0040953,92800.0
0.8384177,0.09657849,0.20167631,928,18580.0,0.06099461,0.9,0.34,-1.1595656,92900.0
0.83842343,0.09659776,0.20167384,929,18600.0,0.06099576,0.85,0.37,-1.1715065,93000.0
0.8384213,0.09660455,0.20167358,930,18620.0,0.0609922,0.85,0.36,-0.8843298,93100.0
0.83842546,0.09662033,0.20167345,931,18640.0,0.06099679,0.95,0.31,-1.151767,93200.0
0.83843017,0.09663589,0.20167711,932,18660.0,0.060991168,0.85,0.38,-1.2307717,93300.0
0.8384304,0.096641436,0.20167847,933,18680.0,0.060994837,0.75,0.48,-1.1304302,93400.0
0.83843297,0.096651085,0.20168017,934,18700.0,0.06099473,0.8,0.38,-1.3119628,93500.0
0.83843327,0.09667171,0.20168123,935,18720.0,0.060993467,0.95,0.34,-0.83237803,93600.0
0.8384349,0.096684314,0.20168167,936,18740.0,0.060992554,0.75,0.38,-1.3213152,93700.0
0.8384354,0.09671403,0.20168243,937,18760.0,0.06099439,0.8,0.37,-1.1594608,93800.0
0.8384312,0.096723735,0.20168094,938,18780.0,0.060994152,0.8,0.33,-1.2723897,93900.0
0.8384263,0.09672637,0.2016785,939,18800.0,0.060993012,0.65,0.32,-1.1057576,94000.0
0.8384262,0.09674153,0.20168087,940,18820.0,0.060992893,0.9,0.32,-1.0561588,94100.0
0.83842736,0.09676691,0.201687,941,18840.0,0.06098864,0.85,0.35,-0.93458575,94200.0
0.8384247,0.09678653,0.20168568,942,18860.0,0.060987845,0.9,0.34,-0.9494087,94300.0
0.8384273,0.09680687,0.201683,943,18880.0,0.060989562,0.85,0.31,-1.1142799,94400.0
0.83842105,0.09682202,0.20168196,944,18900.0,0.060986806,0.8,0.32,-1.0707295,94500.0
0.8384209,0.09684914,0.20168364,945,18920.0,0.060987268,0.95,0.39,-1.1010184,94600.0
0.8384202,0.09688138,0.20168537,946,18940.0,0.06098933,0.8,0.35,-1.1057155,94700.0
0.83842546,0.09690025,0.20168838,947,18960.0,0.06098933,0.8,0.36,-1.0673118,94800.0
0.83842605,0.09691347,0.20168932,948,18980.0,0.060989555,0.9,0.36,-1.1219414,94900.0
0.83843,0.09691912,0.2016906,949,19000.0,0.06098589,0.85,0.27,-1.0547514,95000.0
0.8384239,0.09693677,0.20168543,950,19020.0,0.06098956,0.95,0.27,-1.0619137,95100.0
0.83842516,0.09695137,0.20168374,951,19040.0,0.060989097,0.8,0.34,-1.1647264,95200.0
0.8384269,0.09697335,0.20168841,952,19060.0,0.060984388,0.95,0.37,-1.0439665,95300.0
0.838434,0.09698412,0.20168756,953,19080.0,0.06098565,0.8,0.35,-1.3018605,95400.0
0.83843565,0.0969992,0.20168926,954,19100.0,0.060985997,0.9,0.36,-1.3140544,95500.0
0.8384366,0.09700877,0.20169395,955,19120.0,0.06098737,0.85,0.36,-1.06825,95600.0
0.83844304,0.09701518,0.20169063,956,19140.0,0.060991272,0.7,0.34,-1.3302506,95700.0
0.83844596,0.09703531,0.20169243,957,19160.0,0.060988978,0.9,0.35,-1.0972593,95800.0
0.8384498,0.09704873,0.20169593,958,19180.0,0.06098886,0.8,0.36,-1.194992,95900.0
0.83845097,0.09705049,0.20169485,959,19200.0,0.06098989,0.8,0.34,-1.5016677,96000.0
0.8384574,0.09706113,0.2016953,960,19220.0,0.060991157,0.9,0.36,-1.0535682,96100.0
0.83845806,0.097097024,0.2016905,961,19240.0,0.06099139,0.6,0.27,-1.3725591,96200.0
0.8384606,0.09711835,0.20169145,962,19260.0,0.060991034,0.95,0.3,-1.2765801,96300.0
0.83845663,0.09713381,0.20168674,963,19280.0,0.060992066,0.7,0.33,-1.375901,96400.0
0.8384568,0.09714385,0.20168486,964,19300.0,0.06099299,0.85,0.41,-1.1603186,96500.0
0.8384605,0.09716147,0.20168933,965,19320.0,0.060997467,0.7,0.36,-1.2436004,96600.0
0.83846354,0.097170524,0.20169292,966,19340.0,0.060997352,0.75,0.25,-1.2693524,96700.0
0.83845776,0.09718575,0.20169263,967,19360.0,0.061001834,0.9,0.32,-1.262723,96800.0
0.83845943,0.09719452,0.20169628,968,19380.0,0.061002746,0.8,0.43,-1.3691014,96900.0
0.83845717,0.09720533,0.20169696,969,19400.0,0.06099896,0.8,0.37,-1.333401,97000.0
0.83845776,0.09721705,0.2016917,970,19420.0,0.060995165,0.75,0.42,-1.3993871,97100.0
0.83846575,0.09724521,0.20169632,971,19440.0,0.060997233,0.85,0.31,-1.2701542,97200.0
0.8384648,0.09726623,0.20169838,972,19460.0,0.060991492,0.95,0.42,-1.3301328,97300.0
0.83846974,0.09729156,0.2016974,973,19480.0,0.06098874,0.8,0.33,-1.3476768,97400.0
0.8384736,0.097311586,0.20170204,974,19500.0,0.060991034,0.85,0.42,-1.1331941,97500.0
0.83847094,0.09732005,0.20170012,975,19520.0,0.060992982,0.8,0.33,-1.2773888,97600.0
0.83846736,0.0973319,0.20169967,976,19540.0,0.060992513,0.85,0.33,-1.4413116,97700.0
0.83846563,0.09734453,0.20169777,977,19560.0,0.06099756,0.85,0.33,-1.1935408,97800.0
0.8384743,0.097360924,0.20170061,978,19580.0,0.06099963,0.9,0.4,-1.1603899,97900.0
0.8384717,0.09739008,0.20169632,979,19600.0,0.061000783,0.8,0.32,-1.3305621,98000.0
0.8384733,0.09740424,0.20169653,980,19620.0,0.061001588,0.95,0.34,-1.2415986,98100.0
0.8384688,0.09741157,0.20169479,981,19640.0,0.06099585,0.75,0.32,-1.2978936,98200.0
0.83847433,0.09742048,0.2016959,982,19660.0,0.060994133,0.9,0.36,-1.1534897,98300.0
0.8384715,0.09742537,0.20169781,983,19680.0,0.06099322,0.8,0.27,-1.3720134,98400.0
0.8384721,0.09743271,0.20169668,984,19700.0,0.060996085,0.8,0.43,-1.3589605,98500.0
0.8384747,0.09744117,0.20169696,985,19720.0,0.060998846,0.95,0.33,-1.1690315,98600.0
0.8384722,0.09745704,0.20169689,986,19740.0,0.060998037,0.9,0.34,-1.2318317,98700.0
0.83847475,0.09747775,0.20169333,987,19760.0,0.060998037,0.75,0.29,-1.234896,98800.0
0.8384741,0.09749082,0.20169225,988,19780.0,0.060995746,0.85,0.34,-1.2413927,98900.0
0.8384759,0.097505696,0.20169652,989,19800.0,0.060999993,0.8,0.36,-1.208721,99000.0
0.8384759,0.09751297,0.2016932,990,19820.0,0.060999308,0.95,0.35,-1.1476066,99100.0
0.8384755,0.09753509,0.20169279,991,19840.0,0.060997013,0.7,0.38,-0.9821905,99200.0
0.83847636,0.0975587,0.20169413,992,19860.0,0.060996216,0.65,0.35,-1.2902702,99300.0
0.83848315,0.09757499,0.20169489,993,19880.0,0.060999427,0.95,0.25,-1.2192147,99400.0
0.83848447,0.09758994,0.20169842,994,19900.0,0.06100057,0.7,0.33,-1.1155661,99500.0
0.83848244,0.0976028,0.20169783,995,19920.0,0.06100045,0.8,0.35,-1.2466027,99600.0
0.83847576,0.0976132,0.20169467,996,19940.0,0.061000224,0.75,0.33,-1.1154997,99700.0
0.8384752,0.097613245,0.20169108,997,19960.0,0.061003443,0.8,0.39,-1.0665591,99800.0
0.8384805,0.097627036,0.20169382,998,19980.0,0.061002746,0.95,0.37,-1.2034299,99900.0
0.83848405,0.09763904,0.20169593,999,20000.0,0.061003778,0.8,0.36,-1.0809711,100000.0
