stats_g/std,test/episode,test/mean_Q,stats_o/mean,stats_o/std,train/episode,epoch,stats_g/mean,test/success_rate,train/success_rate
0.18469901,16700.0,-9.075777,0.19120239,0.10601325,83500.0,834,0.81551284,0.65,0.27
0.1846909,16720.0,-7.7165136,0.19120477,0.106016226,83600.0,835,0.8155288,0.6,0.26
0.18469237,16740.0,-6.955147,0.19120511,0.10601566,83700.0,836,0.8155503,0.7,0.18
0.18468966,16760.0,-9.124073,0.19120783,0.10601876,83800.0,837,0.8155568,0.6,0.19
0.18469073,16780.0,-9.015104,0.1912097,0.10603347,83900.0,838,0.81557626,0.7,0.25
0.1847291,16800.0,-9.885513,0.19121096,0.10605206,84000.0,839,0.815576,0.4,0.23
0.18472694,16820.0,-9.321275,0.19122083,0.10605409,84100.0,840,0.81558806,0.75,0.21
0.18471086,16840.0,-8.951727,0.19122231,0.10603965,84200.0,841,0.815602,0.65,0.26
0.1847196,16860.0,-7.736721,0.19122337,0.10603509,84300.0,842,0.81561947,0.6,0.21
0.18472499,16880.0,-9.701069,0.19122228,0.10604292,84400.0,843,0.8156063,0.5,0.19
0.18472743,16900.0,-8.986273,0.19122411,0.106032744,84500.0,844,0.8156168,0.8,0.21
0.18479574,16920.0,-7.9342623,0.19121864,0.106061295,84600.0,845,0.81559175,0.7,0.18
0.18479519,16940.0,-10.084871,0.19121681,0.10607069,84700.0,846,0.81559736,0.65,0.15
0.18480094,16960.0,-10.7836895,0.19121645,0.10607358,84800.0,847,0.81560344,0.6,0.17
0.18479829,16980.0,-5.789665,0.19121686,0.10607681,84900.0,848,0.81560826,0.85,0.21
0.18479592,17000.0,-6.9860344,0.19122262,0.106083095,85000.0,849,0.8156174,0.65,0.23
0.18480085,17020.0,-9.37229,0.1912248,0.10608301,85100.0,850,0.8156436,0.8,0.19
0.18477196,17040.0,-8.717719,0.19122824,0.10607234,85200.0,851,0.81566024,0.8,0.23
0.1848126,17060.0,-7.6849947,0.19122572,0.10607839,85300.0,852,0.815665,0.7,0.17
0.18480086,17080.0,-7.266568,0.19123068,0.106070496,85400.0,853,0.8156851,0.75,0.29
0.18480887,17100.0,-9.029762,0.19123346,0.106078215,85500.0,854,0.8156958,0.55,0.19
0.18478525,17120.0,-7.279555,0.19122864,0.10607416,85600.0,855,0.8156977,0.4,0.18
0.18476903,17140.0,-9.77595,0.19123164,0.10607732,85700.0,856,0.8157182,0.5,0.16
0.18474281,17160.0,-7.083509,0.19123091,0.10607095,85800.0,857,0.8157266,0.6,0.21
0.18473317,17180.0,-7.314325,0.19122751,0.10606337,85900.0,858,0.81574064,0.7,0.23
0.18474494,17200.0,-8.740823,0.19123143,0.10608909,86000.0,859,0.8157501,0.5,0.15
0.18474536,17220.0,-9.536389,0.19123296,0.10609578,86100.0,860,0.8157552,0.4,0.21
0.18475892,17240.0,-9.574517,0.19123322,0.10609757,86200.0,861,0.8157697,0.45,0.22
0.18473662,17260.0,-7.39769,0.19123568,0.10608229,86300.0,862,0.8157902,0.85,0.29
0.18470345,17280.0,-7.7943687,0.191239,0.1060716,86400.0,863,0.81581736,0.55,0.16
0.18470687,17300.0,-7.2739344,0.19124597,0.10607644,86500.0,864,0.81584525,0.55,0.21
0.18471444,17320.0,-8.132108,0.19124256,0.106089376,86600.0,865,0.81584615,0.55,0.17
0.18471672,17340.0,-6.739493,0.19123846,0.10608632,86700.0,866,0.81585604,0.45,0.2
0.18471344,17360.0,-6.6783752,0.19124109,0.10608892,86800.0,867,0.8158777,0.65,0.25
0.1847016,17380.0,-5.589689,0.1912488,0.10609645,86900.0,868,0.81590414,0.95,0.25
0.18470119,17400.0,-6.5893545,0.19125074,0.10610965,87000.0,869,0.8159093,0.65,0.21
0.18468587,17420.0,-6.396743,0.19125618,0.10611487,87100.0,870,0.8159313,0.7,0.2
0.18469514,17440.0,-6.689527,0.19126305,0.10612096,87200.0,871,0.8159439,0.9,0.25
0.18473357,17460.0,-7.2324347,0.1912651,0.106127284,87300.0,872,0.81595105,0.65,0.23
0.18471016,17480.0,-6.7257414,0.19126579,0.10611786,87400.0,873,0.8159518,0.55,0.19
0.18470569,17500.0,-10.565822,0.19127251,0.1061146,87500.0,874,0.81596905,0.5,0.23
0.18470912,17520.0,-8.122536,0.1912773,0.106104076,87600.0,875,0.8159683,0.6,0.26
0.18472755,17540.0,-5.947909,0.19127744,0.10611184,87700.0,876,0.81596965,0.9,0.22
0.18473645,17560.0,-9.185732,0.19128023,0.106119506,87800.0,877,0.815975,0.65,0.28
0.18474841,17580.0,-9.8268585,0.19127882,0.106127955,87900.0,878,0.8159992,0.6,0.17
0.18471988,17600.0,-7.5667825,0.19128554,0.106124274,88000.0,879,0.81602055,0.75,0.3
0.18473937,17620.0,-7.7826853,0.19128847,0.106121175,88100.0,880,0.81603664,0.65,0.27
0.18472074,17640.0,-9.487096,0.19129004,0.10611136,88200.0,881,0.8160314,0.6,0.29
0.18474586,17660.0,-10.567549,0.19129372,0.10611101,88300.0,882,0.8160455,0.5,0.16
0.18475878,17680.0,-8.755348,0.19129616,0.10611346,88400.0,883,0.816056,0.7,0.21
0.18475707,17700.0,-11.063926,0.19130108,0.1061091,88500.0,884,0.8160772,0.75,0.2
0.18479978,17720.0,-8.241312,0.19129854,0.10611724,88600.0,885,0.816065,0.75,0.27
0.18483377,17740.0,-9.154592,0.1913,0.1061348,88700.0,886,0.8160595,0.7,0.25
0.18483214,17760.0,-7.9799957,0.19130278,0.10612559,88800.0,887,0.8160696,0.65,0.21
0.18480198,17780.0,-9.961181,0.19130524,0.10611981,88900.0,888,0.8160822,0.6,0.27
0.1848004,17800.0,-11.472465,0.19131117,0.106129244,89000.0,889,0.8161063,0.7,0.09
0.1848095,17820.0,-10.7475,0.19130902,0.106131256,89100.0,890,0.8161076,0.6,0.28
0.1848284,17840.0,-10.625513,0.1913126,0.10615018,89200.0,891,0.81609964,0.75,0.16
0.18481386,17860.0,-7.2166824,0.19131492,0.10614829,89300.0,892,0.81610054,0.85,0.2
0.18483697,17880.0,-9.6033535,0.19131458,0.10614709,89400.0,893,0.8161145,0.65,0.24
0.18483597,17900.0,-13.103381,0.19131935,0.10614634,89500.0,894,0.8161254,0.55,0.21
0.18486221,17920.0,-7.447036,0.19131932,0.10615662,89600.0,895,0.8161021,0.95,0.19
0.1848775,17940.0,-11.15161,0.19131765,0.106174536,89700.0,896,0.81610936,0.75,0.21
0.18487704,17960.0,-8.378985,0.1913153,0.10617577,89800.0,897,0.81612045,0.8,0.25
0.18489029,17980.0,-11.39122,0.19131483,0.106179535,89900.0,898,0.8161363,0.6,0.23
0.18489957,18000.0,-8.286586,0.19131632,0.106207155,90000.0,899,0.81614465,0.75,0.25
0.18491322,18020.0,-8.66147,0.191313,0.1062296,90100.0,900,0.81615305,0.6,0.29
0.18489552,18040.0,-7.580185,0.19131641,0.10622882,90200.0,901,0.81616896,0.65,0.23
0.18491612,18060.0,-10.618311,0.19131477,0.106231995,90300.0,902,0.8161487,0.55,0.29
0.18493746,18080.0,-11.964907,0.19131553,0.10625288,90400.0,903,0.81614685,0.65,0.21
0.18498565,18100.0,-8.856989,0.1913154,0.10625342,90500.0,904,0.8161517,0.75,0.2
0.18498571,18120.0,-9.422109,0.19131,0.10624812,90600.0,905,0.81615764,0.8,0.25
0.18499285,18140.0,-10.53729,0.19130516,0.10625592,90700.0,906,0.8161445,0.6,0.27
0.18500291,18160.0,-11.144389,0.19130923,0.106283195,90800.0,907,0.8161521,0.55,0.24
0.18499665,18180.0,-9.941594,0.19130862,0.106293924,90900.0,908,0.8161743,0.7,0.25
0.18498357,18200.0,-10.019883,0.19131477,0.106302306,91000.0,909,0.8161912,0.65,0.2
0.18500519,18220.0,-10.192536,0.19131373,0.106298,91100.0,910,0.81620246,0.6,0.25
0.18504243,18240.0,-7.645588,0.1913102,0.10632035,91200.0,911,0.8162039,0.6,0.15
0.18508016,18260.0,-8.737815,0.19131547,0.10633893,91300.0,912,0.8161936,0.7,0.24
0.18512408,18280.0,-10.10331,0.19131769,0.106351025,91400.0,913,0.8162084,0.7,0.18
0.18513624,18300.0,-8.48082,0.19131885,0.1063551,91500.0,914,0.81620765,0.5,0.24
0.18512939,18320.0,-8.945391,0.19132479,0.10636537,91600.0,915,0.81622726,0.6,0.23
0.1851387,18340.0,-8.519922,0.19132823,0.1063638,91700.0,916,0.8162232,0.5,0.21
0.1851713,18360.0,-8.044379,0.19132549,0.10636602,91800.0,917,0.8162268,0.7,0.23
0.18518017,18380.0,-8.853636,0.1913265,0.10635604,91900.0,918,0.8162391,0.4,0.21
0.18518145,18400.0,-8.6413965,0.191327,0.10635518,92000.0,919,0.8162508,0.65,0.14
0.18516867,18420.0,-10.94872,0.19133069,0.10635625,92100.0,920,0.8162854,0.5,0.19
0.1851629,18440.0,-9.927237,0.1913357,0.10636244,92200.0,921,0.816302,0.55,0.17
0.1851814,18460.0,-7.4122763,0.19134302,0.10637088,92300.0,922,0.81630754,0.85,0.17
0.18518226,18480.0,-9.796707,0.19133827,0.1063826,92400.0,923,0.81631184,0.55,0.25
0.18517666,18500.0,-10.291826,0.19134495,0.10637999,92500.0,924,0.816329,0.4,0.22
0.18518944,18520.0,-7.0716186,0.1913452,0.10639144,92600.0,925,0.81634134,0.6,0.22
0.18520766,18540.0,-11.08741,0.19134755,0.106393,92700.0,926,0.8163507,0.6,0.14
0.18522967,18560.0,-7.879831,0.1913487,0.10642369,92800.0,927,0.8163671,0.6,0.23
0.1852591,18580.0,-9.250677,0.1913515,0.106434554,92900.0,928,0.81636906,0.7,0.21
0.18529409,18600.0,-8.511808,0.1913451,0.106453426,93000.0,929,0.81635684,0.65,0.28
0.18531252,18620.0,-8.004968,0.19134521,0.10644801,93100.0,930,0.81635976,0.75,0.24
0.18535437,18640.0,-7.4123116,0.19134557,0.106461525,93200.0,931,0.8163393,0.75,0.2
0.18536915,18660.0,-7.227454,0.19134663,0.1064641,93300.0,932,0.8163483,0.75,0.32
0.1853726,18680.0,-6.5549116,0.19135314,0.10646867,93400.0,933,0.81635433,0.6,0.3
0.1853741,18700.0,-9.805262,0.19135623,0.10647336,93500.0,934,0.8163689,0.45,0.26
0.18538384,18720.0,-5.937552,0.19135784,0.10648118,93600.0,935,0.8163778,0.75,0.23
0.18540002,18740.0,-7.58992,0.19135632,0.106503926,93700.0,936,0.8163757,0.65,0.19
0.1853919,18760.0,-7.596617,0.19135723,0.10650787,93800.0,937,0.81637484,0.7,0.27
0.18540293,18780.0,-8.552057,0.19135845,0.106514685,93900.0,938,0.8163889,0.6,0.26
0.185449,18800.0,-8.747094,0.19135517,0.10653571,94000.0,939,0.8163848,0.8,0.18
0.18544006,18820.0,-9.111753,0.19135816,0.10653325,94100.0,940,0.81639904,0.7,0.26
0.18546814,18840.0,-9.011514,0.19136001,0.106531896,94200.0,941,0.81640536,0.7,0.19
0.18548638,18860.0,-9.060969,0.19135633,0.10652837,94300.0,942,0.8164227,0.65,0.23
0.18545882,18880.0,-7.483072,0.19135685,0.106524095,94400.0,943,0.816438,0.7,0.27
0.18547058,18900.0,-9.831241,0.19135992,0.10651968,94500.0,944,0.8164628,0.75,0.2
0.185479,18920.0,-11.246172,0.19136591,0.106522694,94600.0,945,0.8164738,0.75,0.2
0.18550284,18940.0,-7.864811,0.19136873,0.10653121,94700.0,946,0.816487,0.8,0.18
0.18553896,18960.0,-11.450219,0.19136757,0.10654191,94800.0,947,0.81649685,0.5,0.23
0.18557961,18980.0,-8.121336,0.19136558,0.10657158,94900.0,948,0.8164869,0.7,0.24
0.18557979,19000.0,-9.583349,0.19136488,0.10657593,95000.0,949,0.8164887,0.65,0.17
0.185602,19020.0,-8.949613,0.19136067,0.10657424,95100.0,950,0.81647843,0.85,0.17
0.18563502,19040.0,-9.62219,0.19135861,0.10658427,95200.0,951,0.8164902,0.5,0.13
0.18562834,19060.0,-10.178854,0.19135639,0.10657498,95300.0,952,0.81648374,0.65,0.25
0.1856494,19080.0,-8.71648,0.19135392,0.10658398,95400.0,953,0.816469,0.6,0.21
0.18567406,19100.0,-7.7026587,0.19135734,0.106592394,95500.0,954,0.8164794,0.85,0.25
0.18570666,19120.0,-6.664935,0.19135463,0.1065943,95600.0,955,0.8164603,0.8,0.24
0.18570061,19140.0,-8.001331,0.19135307,0.10660252,95700.0,956,0.8164732,0.85,0.26
0.18569951,19160.0,-6.2408037,0.1913574,0.10660417,95800.0,957,0.8164754,0.85,0.23
0.1857117,19180.0,-8.7679825,0.19136178,0.10660513,95900.0,958,0.8164788,0.65,0.26
0.18570895,19200.0,-8.995621,0.19135857,0.10660506,96000.0,959,0.81646127,0.8,0.3
0.18574482,19220.0,-7.8946433,0.19135661,0.106612004,96100.0,960,0.8164687,0.65,0.28
0.18574013,19240.0,-9.060724,0.19135876,0.10661197,96200.0,961,0.81648284,0.6,0.27
0.18572311,19260.0,-9.786066,0.19135633,0.106622085,96300.0,962,0.81650215,0.6,0.27
0.18573351,19280.0,-10.089997,0.19135845,0.10663808,96400.0,963,0.8165159,0.6,0.28
0.18571341,19300.0,-8.091292,0.19135937,0.106633976,96500.0,964,0.816528,0.8,0.3
0.1857156,19320.0,-8.1609,0.1913621,0.10663214,96600.0,965,0.81653595,0.75,0.22
0.18573564,19340.0,-9.183743,0.1913593,0.106642574,96700.0,966,0.8165309,0.65,0.2
0.18574508,19360.0,-9.233263,0.19135898,0.106657706,96800.0,967,0.8165404,0.85,0.25
0.18576175,19380.0,-8.596982,0.19135824,0.10666533,96900.0,968,0.81654197,0.75,0.22
0.18576308,19400.0,-9.239639,0.19136137,0.10667991,97000.0,969,0.8165503,0.7,0.26
0.18578066,19420.0,-7.6405015,0.19136287,0.10668694,97100.0,970,0.8165524,0.8,0.21
0.18577361,19440.0,-8.474406,0.1913678,0.106685326,97200.0,971,0.816571,0.65,0.24
0.185794,19460.0,-9.019219,0.19137089,0.10669574,97300.0,972,0.81657463,0.75,0.29
0.18585378,19480.0,-8.170984,0.19136697,0.106723145,97400.0,973,0.8165696,0.6,0.19
0.18582702,19500.0,-6.562167,0.19137047,0.106733926,97500.0,974,0.81657696,0.7,0.33
0.18581218,19520.0,-6.837878,0.19137356,0.10675761,97600.0,975,0.81657666,0.7,0.22
0.185804,19540.0,-5.9071474,0.1913777,0.10678728,97700.0,976,0.8165992,0.75,0.24
0.1858136,19560.0,-6.5248504,0.19137588,0.10681615,97800.0,977,0.8166048,0.85,0.2
0.18578966,19580.0,-5.631944,0.19137853,0.10684018,97900.0,978,0.8166225,0.75,0.2
0.18578418,19600.0,-6.3470097,0.19138186,0.10685712,98000.0,979,0.8166334,0.55,0.17
0.18579672,19620.0,-6.9090424,0.19138318,0.10688045,98100.0,980,0.8166403,0.6,0.21
0.18581001,19640.0,-6.765715,0.19138302,0.10691136,98200.0,981,0.8166511,0.65,0.18
0.185836,19660.0,-7.470235,0.19138627,0.10693409,98300.0,982,0.8166559,0.75,0.18
0.1858852,19680.0,-8.831322,0.19138637,0.10694745,98400.0,983,0.8166628,0.45,0.25
0.18588863,19700.0,-8.703631,0.19139016,0.10695351,98500.0,984,0.8166773,0.7,0.18
0.18589644,19720.0,-8.899075,0.19139244,0.10695556,98600.0,985,0.81667167,0.65,0.22
0.18592726,19740.0,-8.794877,0.1913886,0.10696473,98700.0,986,0.81666136,0.6,0.18
0.18593599,19760.0,-9.04527,0.19138798,0.10697457,98800.0,987,0.8166644,0.6,0.15
0.18593161,19780.0,-9.473888,0.19138867,0.10697963,98900.0,988,0.81665707,0.65,0.26
0.18598203,19800.0,-9.044672,0.19138418,0.10699704,99000.0,989,0.8166513,0.8,0.22
0.18599652,19820.0,-9.389577,0.19138144,0.106996134,99100.0,990,0.81664234,0.55,0.22
0.18600608,19840.0,-8.069678,0.19138303,0.107015066,99200.0,991,0.8166425,0.75,0.17
0.18599552,19860.0,-11.034116,0.19137667,0.1070147,99300.0,992,0.8166442,0.6,0.24
0.18600047,19880.0,-8.970616,0.19137296,0.10702212,99400.0,993,0.81664485,0.75,0.22
0.186023,19900.0,-10.057852,0.19137329,0.107033186,99500.0,994,0.8166422,0.6,0.2
0.18605794,19920.0,-7.7102294,0.19136885,0.107045956,99600.0,995,0.81663084,0.75,0.18
0.18606769,19940.0,-7.3443184,0.19136919,0.1070514,99700.0,996,0.8166478,0.65,0.3
0.18608938,19960.0,-7.205526,0.1913645,0.10706935,99800.0,997,0.81664795,0.75,0.23
0.1860972,19980.0,-6.6038604,0.19136438,0.10708682,99900.0,998,0.81665516,0.7,0.19
0.18609019,20000.0,-5.8597717,0.19136918,0.10709957,100000.0,999,0.8166723,0.85,0.18
