stats_o/std,stats_g/mean,stats_g/std,train/episode,test/success_rate,epoch,test/mean_Q,train/success_rate,stats_o/mean,test/episode
0.03060187,0.8758692,0.08536756,10860.0,1.0,542,-0.04026437,0.55,0.26281956,10860.0
0.030603403,0.87587357,0.08537341,10880.0,1.0,543,-0.06745603,0.85,0.2628216,10880.0
0.030604398,0.8758667,0.08537666,10900.0,1.0,544,-0.055008255,0.75,0.26282018,10900.0
0.030599628,0.8758788,0.08535919,10920.0,1.0,545,-0.053103983,0.65,0.26282284,10920.0
0.030597404,0.875863,0.0853557,10940.0,1.0,546,-0.068687215,0.75,0.2628191,10940.0
0.03059727,0.8758607,0.08535861,10960.0,1.0,547,-0.07768512,0.65,0.2628189,10960.0
0.030598018,0.87588483,0.08536253,10980.0,1.0,548,-0.075433895,0.65,0.2628247,10980.0
0.030602137,0.8758728,0.085374825,11000.0,1.0,549,-0.088732384,0.7,0.2628215,11000.0
0.030604174,0.8758743,0.08538672,11020.0,1.0,550,-0.10385897,0.7,0.26282135,11020.0
0.030602697,0.875905,0.08538429,11040.0,1.0,551,-0.07562241,0.6,0.26282936,11040.0
0.030601654,0.8758834,0.08538279,11060.0,1.0,552,-0.08294942,0.5,0.2628236,11060.0
0.030603057,0.87587994,0.08538868,11080.0,1.0,553,-0.09786023,0.7,0.26282203,11080.0
0.030604953,0.8758752,0.08539588,11100.0,1.0,554,-0.07474085,0.7,0.26282036,11100.0
0.030605758,0.87585354,0.08539911,11120.0,1.0,555,-0.072011076,0.8,0.2628153,11120.0
0.030607406,0.87586063,0.08540571,11140.0,1.0,556,-0.08421837,0.7,0.2628166,11140.0
0.030606072,0.8758308,0.0854002,11160.0,1.0,557,-0.08096561,0.7,0.26280904,11160.0
0.030605659,0.87583876,0.08539983,11180.0,1.0,558,-0.08932535,0.95,0.26281133,11180.0
0.030608749,0.8758332,0.085410394,11200.0,1.0,559,-0.10035966,0.7,0.2628093,11200.0
0.03060914,0.8758138,0.08541206,11220.0,1.0,560,-0.08867749,0.8,0.26280418,11220.0
0.030609632,0.8758183,0.08540971,11240.0,1.0,561,-0.087833926,0.8,0.26280454,11240.0
0.030615453,0.87583065,0.08542357,11260.0,1.0,562,-0.087645665,0.7,0.26280755,11260.0
0.030617734,0.8758621,0.08543142,11280.0,1.0,563,-0.07198329,0.85,0.26281598,11280.0
0.03061993,0.8758634,0.08543999,11300.0,1.0,564,-0.08219931,0.7,0.26281694,11300.0
0.030622294,0.87585276,0.08544711,11320.0,1.0,565,-0.09388348,0.6,0.26281372,11320.0
0.030621642,0.87585926,0.08544301,11340.0,1.0,566,-0.064845525,0.75,0.2628154,11340.0
0.030623764,0.8758685,0.08545279,11360.0,1.0,567,-0.08831881,0.75,0.2628179,11360.0
0.030624336,0.8758821,0.08545374,11380.0,1.0,568,-0.08701048,0.75,0.26282182,11380.0
0.030626783,0.8759243,0.08546249,11400.0,1.0,569,-0.08556046,0.45,0.2628333,11400.0
0.030625533,0.87593746,0.08546128,11420.0,1.0,570,-0.05460915,0.75,0.26283696,11420.0
0.030624116,0.8759217,0.08546106,11440.0,1.0,571,-0.055412304,0.75,0.26283354,11440.0
0.030627187,0.87592745,0.08546937,11460.0,1.0,572,-0.071881905,0.65,0.26283455,11460.0
0.030627957,0.8759501,0.08547095,11480.0,1.0,573,-0.055218004,0.75,0.26284054,11480.0
0.030632606,0.87597233,0.085485615,11500.0,1.0,574,-0.07301078,0.65,0.26284546,11500.0
0.030631905,0.8759629,0.08548192,11520.0,1.0,575,-0.10174811,0.8,0.26284248,11520.0
0.030631531,0.875953,0.085481435,11540.0,1.0,576,-0.07148405,0.6,0.26284057,11540.0
0.03063066,0.8759451,0.08548209,11560.0,1.0,577,-0.0717784,0.8,0.26283982,11560.0
0.030630957,0.87595075,0.08548063,11580.0,1.0,578,-0.041817125,0.65,0.2628412,11580.0
0.030630771,0.87594944,0.085478015,11600.0,1.0,579,-0.07177985,0.7,0.26284066,11600.0
0.030631345,0.8759529,0.085480005,11620.0,1.0,580,-0.07970471,0.75,0.26284146,11620.0
0.030632138,0.8759744,0.0854814,11640.0,1.0,581,-0.073846295,0.6,0.26284733,11640.0
0.03063252,0.8759555,0.08548256,11660.0,1.0,582,-0.060428996,0.85,0.26284254,11660.0
0.030630637,0.8759513,0.08547523,11680.0,1.0,583,-0.06535516,0.9,0.26284134,11680.0
0.03063489,0.8759477,0.08549154,11700.0,1.0,584,-0.08785118,0.7,0.2628406,11700.0
0.03063194,0.87595797,0.08547964,11720.0,1.0,585,-0.084540345,0.95,0.26284307,11720.0
0.03063139,0.8759511,0.08547916,11740.0,1.0,586,-0.0653217,0.55,0.26284224,11740.0
0.030629445,0.87596893,0.085472405,11760.0,1.0,587,-0.049857754,0.65,0.26284662,11760.0
0.030628297,0.8759665,0.08547137,11780.0,1.0,588,-0.07505875,0.85,0.26284575,11780.0
0.03062581,0.8759672,0.08546712,11800.0,1.0,589,-0.06597572,0.9,0.26284593,11800.0
0.030631507,0.87596136,0.08548713,11820.0,1.0,590,-0.07248601,0.75,0.2628439,11820.0
0.030628148,0.875984,0.085475124,11840.0,1.0,591,-0.050521154,0.8,0.26284996,11840.0
0.030628163,0.87597424,0.085474335,11860.0,1.0,592,-0.059045743,0.75,0.26284692,11860.0
0.030629024,0.8759858,0.08547726,11880.0,1.0,593,-0.060650658,0.7,0.26285025,11880.0
0.030629957,0.8759637,0.085479386,11900.0,1.0,594,-0.05330897,0.75,0.2628446,11900.0
0.030624982,0.87596124,0.08546496,11920.0,1.0,595,-0.046624035,0.8,0.2628449,11920.0
0.030623127,0.8759312,0.08545955,11940.0,1.0,596,-0.07176152,0.75,0.2628371,11940.0
0.030621875,0.87593085,0.08545808,11960.0,1.0,597,-0.057882477,0.55,0.26283672,11960.0
0.030622963,0.87593955,0.0854592,11980.0,1.0,598,-0.05699868,0.65,0.2628405,11980.0
0.030623209,0.8759058,0.08545935,12000.0,1.0,599,-0.05318413,0.75,0.26283103,12000.0
0.030625585,0.87589455,0.08546725,12020.0,1.0,600,-0.063744694,0.55,0.26282722,12020.0
0.030626137,0.87587136,0.085470736,12040.0,1.0,601,-0.070284784,0.7,0.2628215,12040.0
0.030624699,0.8758766,0.085463166,12060.0,1.0,602,-0.058149587,0.8,0.2628232,12060.0
0.030628558,0.8758858,0.08547748,12080.0,1.0,603,-0.0921077,0.75,0.2628263,12080.0
0.030626506,0.8758908,0.08547086,12100.0,1.0,604,-0.05539701,0.7,0.2628269,12100.0
0.030626273,0.8758915,0.08546821,12120.0,1.0,605,-0.071492635,0.65,0.26282704,12120.0
0.0306266,0.8758977,0.085466385,12140.0,1.0,606,-0.065198794,0.8,0.26282865,12140.0
0.03062648,0.875868,0.08546428,12160.0,1.0,607,-0.07390086,0.65,0.26281974,12160.0
0.030624902,0.8758618,0.08546105,12180.0,1.0,608,-0.08263705,0.8,0.262819,12180.0
0.030624753,0.87587136,0.08545954,12200.0,1.0,609,-0.06977956,0.85,0.26282135,12200.0
0.030627612,0.8758761,0.085470796,12220.0,1.0,610,-0.088118576,0.75,0.2628222,12220.0
0.03062672,0.8758883,0.08546854,12240.0,1.0,611,-0.062324364,0.65,0.26282477,12240.0
0.030623892,0.87589234,0.08545968,12260.0,1.0,612,-0.07557955,0.8,0.2628252,12260.0
0.030622467,0.8759036,0.085455686,12280.0,1.0,613,-0.058786638,0.65,0.26282725,12280.0
0.030623782,0.87592393,0.085456185,12300.0,1.0,614,-0.07057007,0.8,0.26283285,12300.0
0.03062377,0.8759319,0.08545649,12320.0,1.0,615,-0.09013007,0.75,0.26283473,12320.0
0.030625949,0.8759338,0.08546811,12340.0,1.0,616,-0.089652784,0.65,0.2628358,12340.0
0.030628622,0.8759403,0.08547768,12360.0,1.0,617,-0.08653719,0.85,0.2628378,12360.0
0.030629938,0.87594205,0.085482,12380.0,1.0,618,-0.06540897,0.8,0.26283717,12380.0
0.030631978,0.87592477,0.08548751,12400.0,1.0,619,-0.10075221,0.7,0.26283213,12400.0
0.030633643,0.87593174,0.085496284,12420.0,1.0,620,-0.09675808,0.6,0.26283282,12420.0
0.030635286,0.8759525,0.0855026,12440.0,1.0,621,-0.08578776,0.75,0.2628389,12440.0
0.030638266,0.87594444,0.08551257,12460.0,1.0,622,-0.08149694,0.8,0.2628365,12460.0
0.030639295,0.8759468,0.08551567,12480.0,1.0,623,-0.062183805,0.9,0.2628377,12480.0
0.030639848,0.8759322,0.08551826,12500.0,1.0,624,-0.052776672,0.75,0.26283422,12500.0
0.030637626,0.8759742,0.08551488,12520.0,1.0,625,-0.080389224,0.65,0.2628451,12520.0
0.030634904,0.8759916,0.08550632,12540.0,1.0,626,-0.073546536,0.65,0.2628483,12540.0
0.030633038,0.8760061,0.08550086,12560.0,1.0,627,-0.06477275,0.85,0.262852,12560.0
0.030629704,0.87599796,0.085490085,12580.0,1.0,628,-0.09028093,0.85,0.2628495,12580.0
0.030627724,0.87601036,0.08548268,12600.0,1.0,629,-0.067619905,0.65,0.26285267,12600.0
0.030625757,0.8760317,0.0854784,12620.0,1.0,630,-0.073577724,0.8,0.2628583,12620.0
0.030626934,0.87598056,0.08548563,12640.0,1.0,631,-0.07420517,0.6,0.2628445,12640.0
0.03062663,0.8759802,0.08548852,12660.0,1.0,632,-0.09453063,0.8,0.26284438,12660.0
0.030626943,0.8759456,0.085491456,12680.0,1.0,633,-0.082977906,0.75,0.26283535,12680.0
0.030630583,0.8759143,0.08550507,12700.0,1.0,634,-0.094671205,0.95,0.2628272,12700.0
0.030632377,0.8759136,0.08551127,12720.0,1.0,635,-0.08083746,0.65,0.26282713,12720.0
0.030630782,0.8759118,0.085505724,12740.0,1.0,636,-0.07016424,0.85,0.2628277,12740.0
0.030632365,0.8759299,0.08551081,12760.0,1.0,637,-0.10492058,0.75,0.26283258,12760.0
0.03063134,0.8759291,0.08550783,12780.0,1.0,638,-0.09297637,0.7,0.26283267,12780.0
0.030632963,0.87591857,0.085515775,12800.0,1.0,639,-0.079458125,0.8,0.26282907,12800.0
0.03063484,0.8759508,0.085524105,12820.0,1.0,640,-0.07010354,0.8,0.26283696,12820.0
0.03063294,0.8759194,0.08551878,12840.0,1.0,641,-0.08508687,0.8,0.26282853,12840.0
0.03063274,0.875901,0.08551658,12860.0,1.0,642,-0.0799679,0.75,0.26282337,12860.0
0.0306333,0.8759149,0.08551937,12880.0,1.0,643,-0.08587933,0.7,0.26282635,12880.0
0.030633667,0.8759074,0.08551738,12900.0,1.0,644,-0.094129175,0.6,0.26282418,12900.0
0.030627847,0.87590665,0.08549625,12920.0,1.0,645,-0.072548926,0.75,0.26282474,12920.0
0.03062616,0.8759144,0.085490376,12940.0,1.0,646,-0.06458903,0.7,0.2628274,12940.0
0.030625775,0.875912,0.08548847,12960.0,1.0,647,-0.08041413,0.8,0.26282525,12960.0
0.03062768,0.87591225,0.08549423,12980.0,1.0,648,-0.080618516,0.9,0.26282543,12980.0
0.03062914,0.8759003,0.085500985,13000.0,1.0,649,-0.08086109,0.8,0.26282123,13000.0
0.030631417,0.87589264,0.08550989,13020.0,1.0,650,-0.088649996,0.8,0.26282004,13020.0
0.030632868,0.8758959,0.08551571,13040.0,1.0,651,-0.09469274,0.8,0.2628208,13040.0
0.030633206,0.8758727,0.08551993,13060.0,1.0,652,-0.07784224,0.9,0.2628157,13060.0
0.030629829,0.8758867,0.085509956,13080.0,1.0,653,-0.06807087,0.75,0.2628195,13080.0
0.030627633,0.8758523,0.08550078,13100.0,1.0,654,-0.08612108,0.75,0.26280993,13100.0
0.03062515,0.87586886,0.08549243,13120.0,1.0,655,-0.06380975,0.75,0.2628142,13120.0
0.030628502,0.8758874,0.08550451,13140.0,1.0,656,-0.10049868,0.6,0.26281905,13140.0
0.030630965,0.87590426,0.08551264,13160.0,1.0,657,-0.08041775,0.6,0.2628232,13160.0
0.030631464,0.8758971,0.08551308,13180.0,1.0,658,-0.10962808,0.75,0.26282164,13180.0
0.030635247,0.8759206,0.085529625,13200.0,1.0,659,-0.09456518,0.55,0.26282734,13200.0
0.030631814,0.87591124,0.08551452,13220.0,1.0,660,-0.06239288,0.7,0.2628241,13220.0
0.030630108,0.875946,0.08550888,13240.0,1.0,661,-0.06134086,0.65,0.26283294,13240.0
0.030635009,0.87595063,0.08552755,13260.0,1.0,662,-0.08736084,0.8,0.26283416,13260.0
0.030633822,0.8759702,0.085522294,13280.0,1.0,663,-0.0673254,0.6,0.2628395,13280.0
0.030631503,0.8759505,0.08551539,13300.0,1.0,664,-0.07167866,0.7,0.2628344,13300.0
0.030631583,0.8759308,0.08551667,13320.0,1.0,665,-0.08023945,0.7,0.26282907,13320.0
0.030630594,0.8759411,0.085513204,13340.0,1.0,666,-0.078456365,0.65,0.262832,13340.0
0.03063027,0.8759474,0.08551178,13360.0,1.0,667,-0.08979724,0.6,0.26283357,13360.0
0.030631635,0.8759478,0.08551832,13380.0,1.0,668,-0.077101,0.75,0.26283357,13380.0
0.030628553,0.8759327,0.085509144,13400.0,1.0,669,-0.0833649,0.8,0.26283,13400.0
0.03062446,0.8759168,0.08549445,13420.0,1.0,670,-0.051007837,0.6,0.26282638,13420.0
0.030628199,0.8758869,0.085509665,13440.0,1.0,671,-0.112478174,0.65,0.26281863,13440.0
0.030628389,0.8759131,0.08550507,13460.0,1.0,672,-0.091806315,0.65,0.26282576,13460.0
0.030627554,0.87589103,0.085506,13480.0,1.0,673,-0.10610603,0.75,0.26281902,13480.0
0.030627742,0.8758929,0.08550934,13500.0,1.0,674,-0.0787517,0.55,0.26281953,13500.0
0.030630087,0.8759245,0.08552138,13520.0,1.0,675,-0.11589722,0.9,0.26282862,13520.0
0.030635199,0.8759063,0.08553598,13540.0,1.0,676,-0.11319176,0.9,0.26282367,13540.0
0.030636687,0.8759063,0.08554181,13560.0,1.0,677,-0.108620785,0.6,0.2628237,13560.0
0.030633831,0.87590164,0.0855309,13580.0,1.0,678,-0.08764668,0.75,0.26282266,13580.0
0.030635571,0.8759334,0.08553677,13600.0,0.95,679,-0.11716423,0.85,0.2628309,13600.0
0.030634532,0.8759497,0.08553254,13620.0,1.0,680,-0.08594201,0.7,0.26283604,13620.0
0.030633163,0.87596303,0.085526265,13640.0,1.0,681,-0.07972606,0.65,0.26283935,13640.0
0.0306346,0.8759508,0.085533164,13660.0,1.0,682,-0.100863434,0.8,0.26283523,13660.0
0.030635437,0.8759443,0.08553627,13680.0,1.0,683,-0.11014576,0.85,0.26283425,13680.0
0.030632835,0.8759406,0.08552885,13700.0,1.0,684,-0.061832618,0.7,0.26283312,13700.0
0.0306333,0.8759503,0.08552729,13720.0,1.0,685,-0.07887271,0.85,0.26283592,13720.0
0.030630153,0.87594867,0.08551399,13740.0,1.0,686,-0.029818648,0.8,0.26283583,13740.0
0.030627823,0.87596196,0.08550789,13760.0,1.0,687,-0.05763001,0.8,0.2628387,13760.0
0.030629784,0.8759694,0.08551354,13780.0,1.0,688,-0.101999685,0.65,0.26284105,13780.0
0.030632537,0.87598395,0.085525036,13800.0,1.0,689,-0.08761771,0.85,0.2628457,13800.0
0.030631239,0.8759713,0.08552127,13820.0,1.0,690,-0.064869575,0.6,0.26284188,13820.0
0.030631533,0.87596774,0.08551981,13840.0,1.0,691,-0.078419775,0.75,0.26284093,13840.0
0.030632287,0.87594754,0.08552227,13860.0,1.0,692,-0.075602606,0.7,0.2628351,13860.0
0.030632546,0.8759307,0.08552253,13880.0,1.0,693,-0.08014759,0.95,0.26283008,13880.0
0.030635143,0.8759144,0.085534245,13900.0,1.0,694,-0.0812867,0.8,0.26282516,13900.0
0.030636385,0.8758862,0.0855422,13920.0,1.0,695,-0.08355795,0.7,0.2628177,13920.0
0.030638378,0.8758857,0.08555036,13940.0,1.0,696,-0.09570217,0.8,0.26281852,13940.0
0.030636346,0.87588996,0.08554236,13960.0,1.0,697,-0.06605062,0.65,0.26281944,13960.0
0.030634087,0.8758931,0.08553675,13980.0,1.0,698,-0.058731068,0.65,0.26282033,13980.0
0.030633803,0.8759072,0.08553728,14000.0,1.0,699,-0.07599815,0.75,0.26282373,14000.0
0.030633917,0.87590677,0.08553835,14020.0,1.0,700,-0.080691025,0.6,0.26282352,14020.0
0.030632058,0.875926,0.08553321,14040.0,1.0,701,-0.06633429,0.75,0.2628277,14040.0
0.030633043,0.87592393,0.08553386,14060.0,1.0,702,-0.075221635,0.85,0.26282746,14060.0
0.030633654,0.8759346,0.08553345,14080.0,1.0,703,-0.09730966,0.85,0.26283053,14080.0
0.030631851,0.8759434,0.08552861,14100.0,1.0,704,-0.041761152,0.6,0.26283377,14100.0
0.030632723,0.8759442,0.08552951,14120.0,1.0,705,-0.092474535,0.65,0.26283315,14120.0
0.030632436,0.87594205,0.08552887,14140.0,1.0,706,-0.07090666,0.75,0.26283315,14140.0
0.030632209,0.8759823,0.085528396,14160.0,1.0,707,-0.08865398,0.85,0.2628439,14160.0
0.030632261,0.875999,0.08552846,14180.0,1.0,708,-0.04913174,0.6,0.2628476,14180.0
0.030633649,0.87598544,0.08553141,14200.0,1.0,709,-0.064555936,0.65,0.2628438,14200.0
0.0306357,0.87599707,0.085535966,14220.0,1.0,710,-0.079353414,0.8,0.26284683,14220.0
0.030637119,0.8759653,0.08553735,14240.0,1.0,711,-0.064852215,0.55,0.26283744,14240.0
0.030635472,0.875951,0.08553063,14260.0,1.0,712,-0.063703224,0.8,0.26283398,14260.0
0.030633625,0.8759546,0.08552426,14280.0,1.0,713,-0.0866683,0.65,0.26283506,14280.0
0.030631814,0.87596685,0.085517876,14300.0,1.0,714,-0.07987968,0.9,0.26283783,14300.0
0.030630935,0.8759473,0.08551362,14320.0,1.0,715,-0.06601665,0.8,0.26283318,14320.0
0.030633211,0.8759143,0.085523844,14340.0,1.0,716,-0.09086801,0.7,0.26282528,14340.0
0.030634552,0.87590456,0.085525155,14360.0,1.0,717,-0.088861786,0.8,0.26282316,14360.0
0.03063555,0.8759041,0.08553106,14380.0,1.0,718,-0.08524448,0.65,0.26282328,14380.0
0.030631464,0.8759239,0.08551714,14400.0,1.0,719,-0.052645974,0.9,0.2628282,14400.0
0.030632371,0.87592715,0.08552236,14420.0,1.0,720,-0.09159682,0.8,0.26282975,14420.0
0.030632088,0.8759219,0.08552001,14440.0,1.0,721,-0.07491629,0.8,0.26282892,14440.0
0.030631382,0.8759505,0.08551542,14460.0,1.0,722,-0.075097755,0.75,0.2628363,14460.0
0.030634645,0.8759448,0.085526764,14480.0,1.0,723,-0.092457324,0.85,0.2628356,14480.0
0.030637568,0.8759431,0.0855396,14500.0,1.0,724,-0.08507435,0.9,0.26283497,14500.0
0.030640524,0.8759584,0.08554852,14520.0,1.0,725,-0.09784561,0.7,0.2628386,14520.0
0.030641992,0.8759454,0.08555467,14540.0,1.0,726,-0.082168,0.65,0.26283512,14540.0
0.030642608,0.87593174,0.08555416,14560.0,1.0,727,-0.06667193,0.5,0.26283124,14560.0
0.030642193,0.87594867,0.08555166,14580.0,1.0,728,-0.06361984,0.65,0.26283565,14580.0
0.0306423,0.8759351,0.08555172,14600.0,1.0,729,-0.08286959,0.6,0.26283264,14600.0
0.030642848,0.87593275,0.08555481,14620.0,1.0,730,-0.08689534,0.7,0.2628319,14620.0
0.030641843,0.87593967,0.085552536,14640.0,1.0,731,-0.06587457,0.7,0.2628338,14640.0
0.030639935,0.87593746,0.08554847,14660.0,1.0,732,-0.07405263,0.65,0.26283365,14660.0
0.030639121,0.8759212,0.085543655,14680.0,1.0,733,-0.070319995,0.8,0.26282892,14680.0
0.030642444,0.8759423,0.08555323,14700.0,1.0,734,-0.090784684,0.7,0.262835,14700.0
0.030644253,0.87594223,0.085562654,14720.0,1.0,735,-0.06676395,0.85,0.26283443,14720.0
0.030644,0.8759344,0.085562825,14740.0,1.0,736,-0.077581905,0.95,0.26283243,14740.0
0.030643726,0.875936,0.08556408,14760.0,1.0,737,-0.06134618,0.5,0.26283306,14760.0
0.03064254,0.8759391,0.085560106,14780.0,1.0,738,-0.054380845,0.65,0.26283377,14780.0
0.030643508,0.87593985,0.085561685,14800.0,1.0,739,-0.06879654,0.85,0.26283383,14800.0
0.03064091,0.87593937,0.08554891,14820.0,1.0,740,-0.060090892,0.35,0.26283452,14820.0
0.03064398,0.8759523,0.08556207,14840.0,1.0,741,-0.08671486,0.6,0.26283807,14840.0
0.030643946,0.87597203,0.08556029,14860.0,1.0,742,-0.049093887,0.85,0.26284316,14860.0
0.030641029,0.8759815,0.08554853,14880.0,1.0,743,-0.03151275,0.6,0.26284546,14880.0
0.03064081,0.8759816,0.08555031,14900.0,1.0,744,-0.063866556,0.8,0.26284623,14900.0
0.030641716,0.87598556,0.08555353,14920.0,1.0,745,-0.077298336,0.8,0.2628477,14920.0
0.03064246,0.875993,0.08555574,14940.0,1.0,746,-0.07219897,0.8,0.26284975,14940.0
0.030642232,0.8760095,0.08555457,14960.0,1.0,747,-0.06361487,0.8,0.26285437,14960.0
0.030641172,0.87599975,0.0855521,14980.0,1.0,748,-0.073714614,0.85,0.2628514,14980.0
0.03064124,0.8759884,0.08555157,15000.0,1.0,749,-0.07192211,0.75,0.2628486,15000.0
0.030639833,0.8759839,0.0855472,15020.0,1.0,750,-0.07706751,0.85,0.26284757,15020.0
0.030638415,0.8759895,0.08554313,15040.0,1.0,751,-0.05404799,0.65,0.26284957,15040.0
0.030642504,0.8759915,0.08555526,15060.0,1.0,752,-0.10254915,0.65,0.26284972,15060.0
0.030642768,0.875987,0.085554264,15080.0,1.0,753,-0.0835963,0.8,0.26284856,15080.0
0.030641371,0.87600714,0.08555064,15100.0,1.0,754,-0.063822664,0.75,0.2628546,15100.0
0.03064316,0.87599087,0.0855569,15120.0,1.0,755,-0.07019661,0.8,0.26285082,15120.0
0.030645082,0.8759698,0.08556628,15140.0,1.0,756,-0.08762048,0.75,0.26284486,15140.0
0.030646836,0.8759754,0.08557055,15160.0,1.0,757,-0.08164035,0.85,0.26284564,15160.0
0.030646812,0.87595755,0.08557099,15180.0,1.0,758,-0.07450368,0.65,0.262842,15180.0
0.030645523,0.8759684,0.08556849,15200.0,1.0,759,-0.07176206,0.6,0.26284486,15200.0
0.030645275,0.8759747,0.08556997,15220.0,1.0,760,-0.08813515,0.65,0.26284623,15220.0
0.030643348,0.8759461,0.08556465,15240.0,1.0,761,-0.052421056,0.8,0.26283932,15240.0
0.03064331,0.875961,0.08556261,15260.0,1.0,762,-0.0798741,0.9,0.26284295,15260.0
0.030640375,0.8759791,0.0855541,15280.0,1.0,763,-0.05924026,0.8,0.26284695,15280.0
0.030638874,0.8759706,0.085547715,15300.0,1.0,764,-0.059835386,0.85,0.26284438,15300.0
0.030637532,0.8759663,0.08554366,15320.0,1.0,765,-0.07401366,0.55,0.2628424,15320.0
0.030637765,0.87595123,0.08554836,15340.0,1.0,766,-0.10493151,0.8,0.2628387,15340.0
0.03064045,0.8759473,0.08555884,15360.0,1.0,767,-0.110709906,0.75,0.26283762,15360.0
0.030640144,0.8759567,0.08555894,15380.0,1.0,768,-0.085601814,0.8,0.26284003,15380.0
0.030636987,0.8759649,0.08554696,15400.0,1.0,769,-0.051087726,0.8,0.2628418,15400.0
0.030638894,0.87595797,0.08555194,15420.0,1.0,770,-0.067969576,0.6,0.26284033,15420.0
0.030637542,0.87596303,0.08554716,15440.0,1.0,771,-0.06683589,0.65,0.26284182,15440.0
0.030639043,0.87595445,0.085552506,15460.0,1.0,772,-0.08752393,0.85,0.26284006,15460.0
0.030640375,0.87597054,0.08555716,15480.0,1.0,773,-0.07970018,0.8,0.26284438,15480.0
0.030642677,0.87595433,0.08556518,15500.0,1.0,774,-0.09050239,0.85,0.2628398,15500.0
0.03064451,0.87596494,0.08557335,15520.0,1.0,775,-0.07269571,0.8,0.2628419,15520.0
0.030641755,0.8759534,0.0855622,15540.0,1.0,776,-0.054834746,0.65,0.26283917,15540.0
0.030642146,0.8759553,0.08556435,15560.0,1.0,777,-0.074483074,0.75,0.2628396,15560.0
0.030643886,0.87594956,0.08556986,15580.0,1.0,778,-0.06493277,0.7,0.26283827,15580.0
0.030644607,0.87594295,0.085571915,15600.0,1.0,779,-0.08716814,0.6,0.26283613,15600.0
0.03064391,0.8759351,0.08556852,15620.0,1.0,780,-0.071025744,0.75,0.26283458,15620.0
0.030639892,0.8759186,0.08555474,15640.0,1.0,781,-0.061833967,0.85,0.26283002,15640.0
0.030640537,0.87591344,0.085555874,15660.0,1.0,782,-0.07405715,0.75,0.26282912,15660.0
0.030640308,0.8759232,0.08555619,15680.0,1.0,783,-0.077283815,0.7,0.26283166,15680.0
0.030639404,0.8759523,0.08554996,15700.0,1.0,784,-0.07737571,0.7,0.2628393,15700.0
0.030638432,0.8759761,0.0855499,15720.0,1.0,785,-0.083710566,0.75,0.262845,15720.0
0.03063837,0.87595916,0.0855481,15740.0,1.0,786,-0.0733755,0.75,0.26284054,15740.0
0.030640114,0.8759361,0.08555331,15760.0,1.0,787,-0.07414766,0.8,0.26283437,15760.0
0.030640215,0.87592673,0.08555316,15780.0,1.0,788,-0.060733628,0.7,0.26283166,15780.0
0.030638715,0.8759337,0.08554602,15800.0,1.0,789,-0.078475386,0.9,0.26283246,15800.0
0.030640056,0.87592584,0.085553825,15820.0,1.0,790,-0.07258852,0.7,0.26283103,15820.0
0.0306401,0.87592906,0.08555474,15840.0,1.0,791,-0.07559532,0.65,0.26283228,15840.0
0.030639673,0.8759516,0.08555454,15860.0,1.0,792,-0.08110067,0.65,0.2628383,15860.0
0.030637857,0.875974,0.085550375,15880.0,1.0,793,-0.07986252,0.6,0.26284406,15880.0
0.030635294,0.87599415,0.085538805,15900.0,1.0,794,-0.050738018,0.9,0.26284942,15900.0
0.030635204,0.87600285,0.08553946,15920.0,1.0,795,-0.07039921,0.85,0.26285163,15920.0
0.030633587,0.8760187,0.08553168,15940.0,1.0,796,-0.05584659,0.7,0.26285595,15940.0
0.030632582,0.876015,0.08552915,15960.0,1.0,797,-0.039561924,0.6,0.26285464,15960.0
0.030632356,0.8760305,0.08552706,15980.0,1.0,798,-0.06819319,0.7,0.2628594,15980.0
0.030632133,0.8760285,0.085527696,16000.0,1.0,799,-0.07630506,0.65,0.2628589,16000.0
0.030632097,0.8760268,0.08552959,16020.0,1.0,800,-0.06216066,0.8,0.2628583,16020.0
0.030634169,0.8760188,0.085536666,16040.0,1.0,801,-0.10193714,0.75,0.26285604,16040.0
0.030636381,0.87604207,0.08554434,16060.0,1.0,802,-0.087263264,0.9,0.26286238,16060.0
0.030637976,0.8760669,0.08554933,16080.0,1.0,803,-0.08610015,0.75,0.26286927,16080.0
0.030638,0.8760597,0.085549496,16100.0,1.0,804,-0.06042673,0.7,0.262867,16100.0
0.03063817,0.8760727,0.08554996,16120.0,1.0,805,-0.06010245,0.75,0.2628703,16120.0
0.030638685,0.87607795,0.0855512,16140.0,1.0,806,-0.062646806,0.7,0.26287118,16140.0
0.030639127,0.87609196,0.08555316,16160.0,1.0,807,-0.06462459,0.7,0.26287463,16160.0
0.03063791,0.87607485,0.08555144,16180.0,1.0,808,-0.063650765,0.85,0.26286998,16180.0
0.030638462,0.87606746,0.08555224,16200.0,1.0,809,-0.068527915,0.9,0.26286817,16200.0
0.030639699,0.8760577,0.085558735,16220.0,1.0,810,-0.07794976,0.75,0.26286572,16220.0
0.030637478,0.87604886,0.08555012,16240.0,1.0,811,-0.06693584,0.55,0.26286355,16240.0
0.030637259,0.8760341,0.08554787,16260.0,1.0,812,-0.06710432,0.75,0.26285955,16260.0
0.030635063,0.8760168,0.08553743,16280.0,1.0,813,-0.059320875,0.7,0.26285478,16280.0
0.030634016,0.87602013,0.08553395,16300.0,1.0,814,-0.06298869,0.75,0.26285595,16300.0
