test/episode,stats_o/mean,stats_o/std,train/success_rate,stats_g/std,train/episode,test/success_rate,epoch,test/mean_Q,stats_g/mean
16500.0,0.20557106,0.1143387,0.55,0.10613304,82500.0,0.95,824,-1.079315,0.8496228
16520.0,0.2055731,0.11434495,0.45,0.106136955,82600.0,1.0,825,-1.0980186,0.84963197
16540.0,0.20557629,0.11434101,0.55,0.106125385,82700.0,0.9,826,-0.7473353,0.84962684
16560.0,0.20558096,0.11434157,0.57,0.10613158,82800.0,0.85,827,-0.98324746,0.84962964
16580.0,0.20558113,0.114337675,0.55,0.10612262,82900.0,0.75,828,-1.8377225,0.84963757
16600.0,0.20558016,0.114334606,0.53,0.10612082,83000.0,1.0,829,-1.0415032,0.84963244
16620.0,0.2055762,0.114321165,0.48,0.10611421,83100.0,0.85,830,-0.95055836,0.84963655
16640.0,0.20557941,0.11431497,0.58,0.10609969,83200.0,0.9,831,-1.1389984,0.84963775
16660.0,0.20558335,0.11430433,0.58,0.10609601,83300.0,0.9,832,-1.2331263,0.8496365
16680.0,0.20558064,0.1142882,0.48,0.10609149,83400.0,0.85,833,-1.4842366,0.8496371
16700.0,0.20558001,0.11427307,0.53,0.10607692,83500.0,0.95,834,-0.919937,0.8496294
16720.0,0.2055827,0.11425423,0.53,0.106059544,83600.0,0.85,835,-1.2100053,0.8496304
16740.0,0.20558153,0.11424399,0.6,0.10604671,83700.0,0.95,836,-0.9268071,0.84963053
16760.0,0.20558314,0.11422727,0.48,0.10603372,83800.0,0.85,837,-1.2592357,0.8496344
16780.0,0.20558311,0.11422734,0.59,0.10603305,83900.0,1.0,838,-1.0654202,0.8496304
16800.0,0.20558439,0.1142186,0.51,0.106020875,84000.0,0.9,839,-1.3723341,0.84963244
16820.0,0.20558925,0.11421199,0.49,0.10601788,84100.0,0.75,840,-1.4674582,0.84963983
16840.0,0.2055953,0.11420989,0.57,0.10600588,84200.0,0.85,841,-1.3382132,0.8496404
16860.0,0.2055935,0.1142015,0.46,0.10600438,84300.0,1.0,842,-1.0659499,0.84964323
16880.0,0.20559807,0.11419364,0.63,0.105998,84400.0,0.9,843,-1.0509275,0.84964913
16900.0,0.20559658,0.11418657,0.56,0.10599095,84500.0,0.85,844,-1.203581,0.8496502
16920.0,0.2055959,0.11417996,0.6,0.10597896,84600.0,0.95,845,-0.9988097,0.84965324
16940.0,0.20560026,0.11417671,0.58,0.105980635,84700.0,0.95,846,-1.0607649,0.8496595
16960.0,0.20559904,0.11417408,0.58,0.10597637,84800.0,0.9,847,-1.2122113,0.84965974
16980.0,0.20559965,0.114175215,0.5,0.10599294,84900.0,0.85,848,-1.1380249,0.8496612
17000.0,0.20560311,0.11416547,0.49,0.106000125,85000.0,0.9,849,-1.3036228,0.84965587
17020.0,0.20560515,0.11415252,0.51,0.10599336,85100.0,0.95,850,-0.992535,0.8496549
17040.0,0.20560369,0.11415365,0.51,0.10598161,85200.0,0.85,851,-1.0619404,0.8496485
17060.0,0.20560242,0.11414006,0.6,0.105974376,85300.0,0.9,852,-1.383667,0.84965295
17080.0,0.20560259,0.114140615,0.44,0.10597393,85400.0,1.0,853,-0.9774885,0.8496503
17100.0,0.20560044,0.114130296,0.49,0.10596683,85500.0,1.0,854,-0.826884,0.8496527
17120.0,0.20560355,0.11412155,0.6,0.105961494,85600.0,0.95,855,-1.0527697,0.849649
17140.0,0.20560345,0.11411966,0.55,0.10595387,85700.0,0.9,856,-1.0662735,0.8496463
17160.0,0.20559983,0.11410822,0.55,0.10594501,85800.0,1.0,857,-0.77238905,0.8496413
17180.0,0.20559993,0.114099324,0.46,0.10593348,85900.0,0.9,858,-1.0219597,0.8496396
17200.0,0.20560218,0.114095725,0.49,0.105937354,86000.0,0.9,859,-1.2570422,0.849632
17220.0,0.20559868,0.11408837,0.58,0.10594208,86100.0,0.85,860,-1.1865407,0.84962827
17240.0,0.20559843,0.11407444,0.46,0.105932534,86200.0,0.9,861,-1.01074,0.8496278
17260.0,0.2055978,0.114069134,0.49,0.105927944,86300.0,0.95,862,-1.197892,0.849629
17280.0,0.20560195,0.11406216,0.44,0.10591048,86400.0,1.0,863,-1.0668857,0.84963244
17300.0,0.20560148,0.114049956,0.5,0.10589936,86500.0,1.0,864,-1.0563996,0.8496364
17320.0,0.20560108,0.11404334,0.42,0.10589384,86600.0,0.9,865,-1.2260735,0.84963995
17340.0,0.2055967,0.11403986,0.45,0.10589948,86700.0,0.9,866,-1.1095355,0.8496445
17360.0,0.2055931,0.11405336,0.51,0.10588998,86800.0,0.85,867,-1.2888148,0.8496503
17380.0,0.20559381,0.11405348,0.47,0.10589751,86900.0,0.85,868,-1.3131802,0.8496475
17400.0,0.2055967,0.114065915,0.4,0.10591304,87000.0,0.95,869,-0.9603325,0.849648
17420.0,0.20559652,0.11404902,0.54,0.10589274,87100.0,0.95,870,-1.0100993,0.849647
17440.0,0.20559575,0.114050195,0.58,0.10588965,87200.0,1.0,871,-1.2248485,0.84965396
17460.0,0.20558943,0.11405158,0.51,0.10590011,87300.0,1.0,872,-0.73803383,0.84964305
17480.0,0.2055908,0.11405958,0.5,0.10590122,87400.0,0.9,873,-1.0093491,0.84964055
17500.0,0.20558396,0.11405734,0.46,0.10589957,87500.0,0.95,874,-1.0243318,0.8496372
17520.0,0.20558201,0.11407235,0.56,0.105904005,87600.0,0.95,875,-0.97209483,0.84963226
17540.0,0.20558012,0.11407054,0.54,0.10591212,87700.0,0.95,876,-0.86397964,0.8496246
17560.0,0.20557968,0.11406242,0.57,0.10590876,87800.0,0.9,877,-1.116262,0.8496228
17580.0,0.20558162,0.11405948,0.51,0.10590178,87900.0,1.0,878,-1.1131874,0.84963006
17600.0,0.20558216,0.114054516,0.46,0.105905145,88000.0,0.95,879,-0.818086,0.8496411
17620.0,0.20558149,0.11405816,0.38,0.10591819,88100.0,0.95,880,-0.81415045,0.849643
17640.0,0.20558488,0.11406067,0.58,0.105901994,88200.0,0.95,881,-1.448918,0.8496402
17660.0,0.20558856,0.114070565,0.6,0.10590157,88300.0,1.0,882,-0.8963869,0.84964114
17680.0,0.20558971,0.11407168,0.48,0.1058987,88400.0,1.0,883,-0.8473797,0.8496454
17700.0,0.20558964,0.11407545,0.41,0.10590324,88500.0,1.0,884,-1.0455254,0.8496391
17720.0,0.2055893,0.11406526,0.55,0.105891116,88600.0,0.8,885,-1.776214,0.849647
17740.0,0.2055874,0.11405999,0.56,0.1058865,88700.0,1.0,886,-0.96895134,0.84964925
17760.0,0.20558546,0.11405745,0.52,0.10588211,88800.0,0.85,887,-1.3387917,0.84965223
17780.0,0.20559064,0.11406528,0.55,0.10588197,88900.0,0.9,888,-1.3457538,0.8496592
17800.0,0.20559235,0.11405694,0.49,0.105886064,89000.0,0.9,889,-1.061299,0.84966403
17820.0,0.20559236,0.11404944,0.48,0.105881296,89100.0,1.0,890,-1.224796,0.84966564
17840.0,0.2055887,0.11404876,0.54,0.10587126,89200.0,1.0,891,-0.51814365,0.84966
17860.0,0.20557956,0.114047006,0.57,0.105870105,89300.0,0.9,892,-1.2263745,0.8496577
17880.0,0.20557751,0.11405344,0.45,0.105882734,89400.0,0.9,893,-1.31793,0.8496559
17900.0,0.2055772,0.11403945,0.59,0.105868734,89500.0,1.0,894,-0.843348,0.84965235
17920.0,0.20558174,0.11403647,0.48,0.105855644,89600.0,1.0,895,-0.7334274,0.8496516
17940.0,0.20557955,0.11403487,0.56,0.10585929,89700.0,0.95,896,-1.1404971,0.84965396
17960.0,0.20558025,0.11404319,0.5,0.105859816,89800.0,1.0,897,-0.93902606,0.84965557
17980.0,0.20558184,0.114035256,0.49,0.105851345,89900.0,0.95,898,-1.2208236,0.8496564
18000.0,0.20558162,0.11401765,0.55,0.10584312,90000.0,0.9,899,-1.205631,0.8496595
18020.0,0.2055841,0.11400719,0.41,0.10583847,90100.0,1.0,900,-0.9427891,0.84966993
18040.0,0.20558652,0.114001185,0.49,0.105826735,90200.0,0.9,901,-1.0072025,0.8496713
18060.0,0.20559289,0.11399495,0.61,0.10581846,90300.0,0.95,902,-1.0127105,0.84967345
18080.0,0.20559677,0.113989286,0.47,0.10581386,90400.0,1.0,903,-0.83414507,0.8496814
18100.0,0.20559806,0.11398521,0.47,0.10581648,90500.0,0.95,904,-0.86604565,0.84969205
18120.0,0.20559834,0.113977775,0.56,0.105801225,90600.0,0.95,905,-0.81016475,0.84969115
18140.0,0.20559624,0.11396735,0.53,0.1057992,90700.0,0.95,906,-0.7816296,0.8496868
18160.0,0.20560123,0.113963574,0.52,0.105782814,90800.0,0.9,907,-1.2211767,0.84968346
18180.0,0.20560205,0.113961264,0.52,0.10578609,90900.0,0.95,908,-1.127145,0.8496856
18200.0,0.20559551,0.113964155,0.44,0.105787925,91000.0,0.9,909,-1.0772474,0.84968024
18220.0,0.20559523,0.11394871,0.59,0.10578299,91100.0,0.95,910,-0.9404715,0.849678
18240.0,0.20559344,0.113951884,0.53,0.1058034,91200.0,1.0,911,-0.8026948,0.849669
18260.0,0.20559064,0.11395356,0.52,0.1057897,91300.0,0.9,912,-1.2194866,0.8496625
18280.0,0.20559248,0.11393506,0.61,0.10578006,91400.0,1.0,913,-0.9492401,0.84966296
18300.0,0.20558977,0.11393121,0.6,0.105777085,91500.0,0.9,914,-1.1616681,0.849657
18320.0,0.20559381,0.11394069,0.54,0.10577878,91600.0,1.0,915,-0.7630292,0.8496604
18340.0,0.2055955,0.11393523,0.5,0.105780266,91700.0,0.8,916,-1.3085461,0.84966403
18360.0,0.20559584,0.113926075,0.57,0.10576969,91800.0,0.95,917,-0.87486374,0.849669
18380.0,0.20559843,0.11390644,0.49,0.10576275,91900.0,1.0,918,-0.8807608,0.84967333
18400.0,0.20559967,0.11390519,0.44,0.10577705,92000.0,0.95,919,-0.97895014,0.84967947
18420.0,0.20559753,0.11389747,0.52,0.10576568,92100.0,0.95,920,-0.9935323,0.84968334
18440.0,0.20560056,0.11389822,0.57,0.10576317,92200.0,0.95,921,-1.2494212,0.8496917
18460.0,0.2055978,0.11390171,0.44,0.10575935,92300.0,0.9,922,-0.9228045,0.8497031
18480.0,0.20559801,0.11389364,0.54,0.105756484,92400.0,1.0,923,-0.68115175,0.8497071
18500.0,0.20559469,0.113886535,0.53,0.10575199,92500.0,1.0,924,-0.9672505,0.84970814
18520.0,0.20559087,0.11388177,0.56,0.10574731,92600.0,0.95,925,-0.9608385,0.84970546
18540.0,0.20558955,0.11388073,0.47,0.10575187,92700.0,0.9,926,-0.9965296,0.84970903
18560.0,0.20559065,0.11388814,0.49,0.105746984,92800.0,0.9,927,-1.3427527,0.8497076
18580.0,0.20559207,0.11388121,0.52,0.10573969,92900.0,0.9,928,-1.0874436,0.8497088
18600.0,0.2055917,0.11388623,0.51,0.10575447,93000.0,0.85,929,-1.1979184,0.8497019
18620.0,0.20559536,0.11387698,0.51,0.10575531,93100.0,0.95,930,-1.0086739,0.84969777
18640.0,0.20559551,0.11386762,0.52,0.10575169,93200.0,0.9,931,-1.2030228,0.84969443
18660.0,0.20559609,0.11387232,0.45,0.10576602,93300.0,0.85,932,-1.45807,0.8496887
18680.0,0.20560014,0.113864996,0.53,0.10575008,93400.0,1.0,933,-0.7731493,0.8496897
18700.0,0.20560028,0.11386769,0.54,0.10574537,93500.0,0.95,934,-0.93681,0.84969705
18720.0,0.20560075,0.11386789,0.49,0.105738975,93600.0,1.0,935,-0.7804409,0.8496955
18740.0,0.20559816,0.11385847,0.5,0.105732225,93700.0,0.9,936,-1.1391037,0.8496907
18760.0,0.20560038,0.11386344,0.57,0.105725646,93800.0,0.9,937,-1.3571326,0.84969395
18780.0,0.20559762,0.113865316,0.63,0.105717696,93900.0,0.9,938,-1.0488366,0.8496906
18800.0,0.20560014,0.11386772,0.48,0.10572123,94000.0,0.95,939,-0.9749216,0.8496968
18820.0,0.20560217,0.113864616,0.58,0.1057199,94100.0,1.0,940,-0.76762706,0.84970576
18840.0,0.20560087,0.1138655,0.55,0.10573301,94200.0,0.9,941,-1.2223667,0.84970266
18860.0,0.20559749,0.11385939,0.59,0.10572922,94300.0,0.85,942,-1.4122027,0.84970003
18880.0,0.20559786,0.113855965,0.55,0.10571448,94400.0,1.0,943,-1.1101108,0.8497064
18900.0,0.20559882,0.11386126,0.5,0.10571156,94500.0,0.95,944,-1.1269999,0.84971493
18920.0,0.20559749,0.113851264,0.57,0.10570071,94600.0,0.95,945,-0.7489909,0.84971404
18940.0,0.20559971,0.113834314,0.6,0.10569344,94700.0,0.95,946,-1.2224996,0.84971684
18960.0,0.20559497,0.113828704,0.49,0.105695,94800.0,0.9,947,-1.166088,0.84971744
18980.0,0.20559773,0.11383194,0.5,0.10570713,94900.0,0.9,948,-1.1673237,0.8497115
19000.0,0.2056029,0.11382988,0.52,0.10570371,95000.0,0.9,949,-1.25317,0.8497184
19020.0,0.20560536,0.11383092,0.52,0.105707526,95100.0,0.85,950,-1.1817224,0.8497112
19040.0,0.2056029,0.11382102,0.64,0.10569785,95200.0,1.0,951,-0.7988693,0.84971017
19060.0,0.20560417,0.1138144,0.54,0.10569105,95300.0,0.85,952,-1.2675492,0.84971625
19080.0,0.20560317,0.113802224,0.54,0.10568786,95400.0,0.95,953,-0.93590134,0.84971684
19100.0,0.20560652,0.113787,0.55,0.10567629,95500.0,0.9,954,-1.1392964,0.8497143
19120.0,0.20561118,0.113777965,0.59,0.105677426,95600.0,0.9,955,-1.149994,0.84971577
19140.0,0.20560831,0.11376375,0.56,0.105663605,95700.0,0.95,956,-1.133686,0.84970784
19160.0,0.20560543,0.11376541,0.54,0.10566601,95800.0,0.8,957,-1.5485218,0.84970015
19180.0,0.20560284,0.113753416,0.53,0.105656385,95900.0,0.95,958,-0.767099,0.849705
19200.0,0.20560318,0.11374517,0.59,0.10564569,96000.0,0.9,959,-1.3444717,0.84970665
19220.0,0.20559897,0.11374555,0.47,0.10564832,96100.0,1.0,960,-0.64804363,0.8497124
19240.0,0.2056008,0.11374062,0.46,0.10564401,96200.0,0.9,961,-1.4111919,0.84972334
19260.0,0.20559248,0.11373662,0.45,0.105636634,96300.0,0.8,962,-1.6644583,0.8497216
19280.0,0.20559187,0.11373925,0.46,0.105639696,96400.0,0.95,963,-1.3535194,0.8497226
19300.0,0.2055908,0.113732025,0.55,0.105634354,96500.0,0.85,964,-1.2245566,0.8497222
19320.0,0.20559272,0.113733254,0.44,0.105627276,96600.0,0.7,965,-1.347674,0.8497316
19340.0,0.20558678,0.11373429,0.56,0.105632156,96700.0,0.95,966,-0.94884634,0.8497258
19360.0,0.20558552,0.113725364,0.52,0.105627514,96800.0,0.85,967,-1.2345659,0.84972876
19380.0,0.20558022,0.11371811,0.48,0.105623335,96900.0,0.85,968,-1.0465139,0.84972495
19400.0,0.20558274,0.11371525,0.43,0.10562866,97000.0,0.95,969,-1.2184856,0.84972984
19420.0,0.20558405,0.11371803,0.49,0.105629265,97100.0,0.9,970,-1.1144097,0.84973305
19440.0,0.20558444,0.11370682,0.57,0.10561759,97200.0,1.0,971,-0.7440054,0.8497421
19460.0,0.2055803,0.113702975,0.58,0.10561025,97300.0,0.9,972,-0.90390384,0.84974504
19480.0,0.20558426,0.11371115,0.56,0.105607055,97400.0,0.95,973,-1.2098962,0.84974045
19500.0,0.20558207,0.11370054,0.51,0.10559747,97500.0,0.95,974,-1.2425511,0.84973305
19520.0,0.20558323,0.11369136,0.44,0.10559079,97600.0,0.85,975,-1.0225258,0.8497381
19540.0,0.20558584,0.11368552,0.58,0.1055963,97700.0,0.95,976,-1.1354892,0.84974504
19560.0,0.20558734,0.11368077,0.53,0.10558922,97800.0,1.0,977,-0.88094455,0.8497503
19580.0,0.20558344,0.113676876,0.54,0.10557923,97900.0,0.95,978,-0.79044545,0.8497548
19600.0,0.20558244,0.113667905,0.51,0.105569415,98000.0,0.9,979,-0.9436062,0.84975713
19620.0,0.20558527,0.11365236,0.53,0.105555326,98100.0,0.9,980,-1.1550745,0.84976405
19640.0,0.20558146,0.113643296,0.52,0.10555491,98200.0,1.0,981,-1.0669591,0.84976166
19660.0,0.20558114,0.11362526,0.48,0.105539955,98300.0,0.95,982,-0.96436584,0.8497675
19680.0,0.20558372,0.11361462,0.56,0.10553008,98400.0,0.9,983,-1.2208226,0.8497674
19700.0,0.20558165,0.11360139,0.57,0.105519764,98500.0,1.0,984,-0.8436448,0.8497688
19720.0,0.20558213,0.113588855,0.59,0.10551539,98600.0,0.95,985,-0.9517376,0.84977555
19740.0,0.2055837,0.11359259,0.52,0.105522536,98700.0,0.85,986,-1.4477794,0.8497692
19760.0,0.20558628,0.11358982,0.58,0.105509154,98800.0,0.95,987,-0.8709544,0.8497748
19780.0,0.2055854,0.113587916,0.52,0.10550979,98900.0,0.85,988,-1.2657762,0.84977955
19800.0,0.20558552,0.11357872,0.55,0.10550485,99000.0,0.9,989,-0.99564695,0.84978724
19820.0,0.20557976,0.11359245,0.44,0.10551711,99100.0,1.0,990,-0.79764426,0.84979254
19840.0,0.20558059,0.11357935,0.54,0.10550663,99200.0,0.85,991,-1.3586514,0.8497956
19860.0,0.20557737,0.11358703,0.48,0.105506085,99300.0,0.9,992,-1.2430849,0.84979707
19880.0,0.20557664,0.113594726,0.48,0.105509676,99400.0,0.95,993,-0.88794625,0.84979755
19900.0,0.20557682,0.11359181,0.51,0.10549766,99500.0,0.9,994,-1.0782313,0.849802
19920.0,0.2055752,0.11358267,0.59,0.10548428,99600.0,0.95,995,-1.2537892,0.8498051
19940.0,0.20557472,0.11357484,0.51,0.10548241,99700.0,0.85,996,-0.9193557,0.8498142
19960.0,0.20557499,0.11358466,0.44,0.10548646,99800.0,0.85,997,-1.2152903,0.8498128
19980.0,0.20557661,0.11358385,0.52,0.10548618,99900.0,0.95,998,-0.9900669,0.8498137
20000.0,0.20557399,0.1135816,0.48,0.105480485,100000.0,0.9,999,-1.3473346,0.8498189
